container_id,cell_specimen_id,n_states,mean_leverage,role_flexibility,leverage_range,mean_activity,activity_flexibility
803517529,1086496357,2,0.4478015728584427,0.01013400895606806,0.2013356297933186,0.00458982028067105,0.0006830786188312986
803517529,1086496531,2,0.47208551562217804,0.0016540152594630843,0.08133917283727649,0.0040348895126953,0.015162851133935075
803517529,1086496596,3,0.31386370285671333,0.027707131530313914,0.3979754322111011,0.0030646876742442333,0.012310842223187726
803517529,1086496747,3,0.7635222822571337,0.08310702042203107,0.6259481668773705,0.04830109576384223,0.0018389614227793292
803517529,1086496929,3,0.6623060672327101,0.03868408998041069,0.4611822435980763,0.008231517703582799,0.01632045759943762
803517529,1086497018,3,0.7480730384707854,0.03333046895430345,0.43303977642012215,0.013823023065924601,0.0016590399271880722
803517529,1086497286,3,0.27084907859767543,0.021223777041655362,0.34900233978941886,0.0062783253767216335,0.08175121031635292
803517529,1086497365,3,0.7306380220765383,0.029446535171040848,0.4136039371500815,0.05554769871135546,8.623247007267372e-05
803517529,1086497477,3,0.43143773771275035,0.013684926586610767,0.28271175726927944,0.004401878919452366,0.015414710381204682
803517529,1086497595,3,0.6103045158089165,0.14283799269132325,0.8479095177894168,0.004665789194405033,0.05180788126590689
803517529,1086497766,2,0.4333958063243335,0.016977688988896306,0.26059692238318016,0.0050664062146097005,0.0003301919784695753
803517529,1086497946,2,0.510322135167127,0.006461881573895501,0.1607716588692858,0.003275629132986,0.0017275102248395413
803517529,1086498074,2,0.24922114863644568,0.0015244462337918277,0.0780883149720066,0.00468826061114665,0.013154789118307296
803517529,1086498141,2,0.6519855137816357,0.014433230354712712,0.240276760047348,0.00588794436771415,0.007590180006609897
803517529,1086498181,3,0.31573453743145413,0.0325762266502049,0.3859190172884441,0.0071499248345692325,0.040349338437049395
803517529,1086498273,2,0.1513793570525555,0.009229372374839968,0.1921392450785624,0.003986926283687299,0.0008940769617017134
803517529,1086498384,2,0.1501828607549214,0.012672509508129742,0.22514448257178982,0.0027834197971969,0.004689850270777615
803517529,1086498462,3,0.4910974789555076,0.058951925950308515,0.5699611703088315,0.0029380822864671,0.0031476534995219705
803517529,1086498768,2,0.5245959003070254,0.045219596202467606,0.4252979953043165,0.0053662962745875,0.0002189860101902356
803517529,1086498811,2,0.875282192523027,0.0020826604525586464,0.09127234964782371,0.0177031522616744,0.001936945753906542
803517529,1086498966,2,0.26488847751489975,5.2351248895529946e-05,0.014470832580819937,0.003352450672537,0.011069703884321115
803517529,1086499303,2,0.0682341520679068,0.0016138641101961435,0.08034585515622181,0.0018157383892684498,0.007909575731385125
803517529,1086499434,2,0.7302352356871953,0.026036302401026293,0.32271536933357414,0.00751418690197165,0.011241380091232182
803517529,1086499512,2,0.6509245417912388,0.039757939139931156,0.3987878590926818,0.0043506316142156,0.07443133683811592
803517529,1086499592,2,0.7861803167803394,0.0020276895796956396,0.09005974860492649,0.01021437579765915,0.005695395304416556
803517529,1086499756,3,0.5009466810228967,0.008378057351383228,0.2136717208725551,0.010028622501219234,0.034379140213626126
803517529,1086499891,3,0.3210690425767285,0.05886685817867469,0.582337523251226,0.008086668637891566,0.03275578001791313
803517529,1086499959,3,0.7282260488886383,0.015024596042845359,0.2754424778761062,0.0093873531247178,0.007390927384456338
803517529,1086500068,2,0.7876599402513951,0.03373747520322774,0.36735527873287865,0.01889451825991265,0.0018892671563604602
803517529,1086500134,2,0.7677781289506953,6.243197412101362e-09,0.0001580278128950896,0.00436054961755865,0.000733282775292124
803517529,1086500313,2,0.5846916200108361,0.008340947545391277,0.18265757630485824,0.0026984029100276,0.02426086141132459
803517529,1086500354,3,0.48430616539496696,0.03389510473100111,0.41712569983745706,0.0075998640386387,0.05211827511861227
803517529,1086500456,2,0.21118159653241825,0.026475262885192946,0.3254244175546325,0.0024035821552388,0.0019768920243686153
803517529,1086500521,2,0.995405905725122,4.174150824852809e-06,0.004086147733429524,0.12621322646737096,4.174150824853035e-06
803517529,1086500613,3,0.5772130028946362,0.003755498247654906,0.1501038468484739,0.0038743902308245003,0.0347787020857828
803517529,1086500699,3,0.628126429535796,0.031216226119995024,0.37933447715369345,0.0088100860205789,0.01213866103562556
803517529,1086500764,3,0.6901535683322425,0.020400931892149764,0.349515247167578,0.0142052277612189,0.0026507199829614507
803517529,1086500853,3,0.6580685061353327,0.06589690920124501,0.58349303872386,0.0229583080702771,0.04035810740854989
803517529,1086500922,2,0.9025081271446631,0.0008187794140728762,0.05722864366985736,0.0424668956547975,3.3269999009079836e-05
803517529,1086501011,2,0.7137100415387394,0.008800706795793664,0.18762416471013177,0.00469277403317385,0.03431476891860262
803517529,1086501065,3,0.1886045410780286,0.05256079444007374,0.49282734907840603,0.005415499831239332,0.012789753822913155
803517529,1086501237,2,0.6791922521220878,0.021324464990497373,0.29205797363193065,0.00355858379043635,0.05990315923708304
803517529,1086501312,3,0.8862960408784448,0.0063220527393967165,0.18875293480223954,0.008170130817840434,0.004565951812707394
803517529,1086501518,3,0.7785720708440076,0.0006482040834436865,0.05935073144301972,0.04950237895051637,0.0001582242327355811
803517529,1086501682,3,0.5160443045376654,0.04853978892590107,0.5316034056934875,0.005912040942348499,0.04824249602988515
803517529,1086501784,3,0.8826901117247531,0.02099003748047232,0.31944366157488324,0.020393314693743936,0.06403501758726655
803517529,1086501914,2,0.3653490157124797,0.06799430638845305,0.5215143579555717,0.00442751613445575,0.009465090026682435
803517529,1086501997,3,0.19359413626224964,0.01867750153263451,0.3254094631483167,0.0032574714859947003,0.10561252836160513
803517529,1086502076,2,0.360851981286286,0.005693268569818058,0.15090750239558082,0.00242363277357065,0.0010600729952980274
803517529,1086503077,3,0.6692388724837773,0.08801003192304101,0.7025055245027949,0.03336972137913103,0.04633941147172638
803517529,1086503209,2,0.3424349828426946,0.0069865233260207014,0.1671708506411414,0.01520455069839945,0.00036519506814762363
803517529,1086503380,2,0.7408908253566913,0.0004780465949199719,0.04372855336824999,0.0050531493034213,3.5386060695205165e-05
803517529,1086503485,3,0.26649686705187675,0.017832905042854157,0.32578562398410693,0.0022082283006359337,0.00978326140104626
803517529,1086503625,3,0.3981927504105751,0.032627747351504595,0.441913491060141,0.005639810425539734,0.00039442613705899086
803517529,1086503786,2,0.6195028896514359,0.047957796333074676,0.43798537113960634,0.011020987294614249,0.01700004830349097
803517529,1086504448,3,0.5575035746782789,0.047833154083358115,0.4984076433121019,0.004618624070038334,0.010229101907545422
803517529,1086504677,2,0.5237147406733393,0.043442279735030856,0.4168562329390355,0.0040007862262427,0.02203399289381939
803517529,1086504799,3,0.41457041358903063,0.10031980665374744,0.7045685136125359,0.005059394519776067,0.08431013497533905
803517529,1086504917,2,0.7488599422069713,0.01012636745797698,0.2012597074227922,0.0088561312295496,0.0037167157002464804
803517529,1086505023,3,0.397152556417415,0.15643526920230977,0.9170988106645623,0.0090221112283567,0.02088065836438625
803517529,1086505111,2,0.18177526633222474,0.0014417176040320996,0.07593991319542312,0.0017757034511305001,0.00023097454722126212
803517529,1086505168,3,0.3617233630389194,0.017900587356516454,0.32423482329068265,0.004432002586933434,0.029364146335074604
803517529,1086505642,3,0.1225101872099947,0.0027410622321090324,0.1281635758976383,0.0020569137219960004,0.002924107537852524
803517529,1086505702,2,0.9581564926855698,0.0004810127507516755,0.04386400577930272,0.0120913437567651,6.550120641610134e-05
803517529,1086505988,2,0.9308543481086702,0.00010966660638817446,0.020944365007149246,0.01193179958499965,0.005587771409400991
803517529,1086506174,2,0.1248758352898681,0.00010160472516492939,0.020159833845042413,0.00252010213444005,0.010861671372872117
803517529,1086506259,3,0.31110557350723383,0.003160362004260548,0.13588580125133867,0.003932849310028,0.017838674518500252
803517529,1086506339,3,0.5580517111867012,0.06351342334023839,0.6055992460678539,0.0186123622115701,0.04095879309861599
803517529,1086506414,3,0.24469938192288357,0.024089290081023184,0.3758666366044755,0.0022521349019370336,0.007297844595549632
803517529,1086506524,3,0.6652595624800847,0.14192112404069135,0.8519953779381095,0.013235885261868368,0.13076437175679445
803517529,1086506618,3,0.616046336803139,0.057132226582629266,0.5117617843597615,0.008523609023541134,0.03664043384321843
803517529,1086506719,2,0.6369995450409462,0.002276609645338923,0.095427661510464,0.0052909897640346995,0.01228897469165543
803517529,1086506841,2,0.5484964207203653,0.09197481021234907,0.6065469815681191,0.00285367126343765,0.02808472306218862
803517529,1086506912,3,0.6432767769189858,0.009351618399176817,0.2099233414125472,0.0133282126237948,0.009950007618715973
803517529,1086507013,3,0.4582682433212279,0.10810671784450225,0.7876478616924478,0.004004564369097301,0.06189255362395535
803517529,1086507125,3,0.7603929768739692,0.014899265810978737,0.291626740319035,0.0069497352621206996,0.02248895927353876
803517529,1086507188,2,0.29046640780205885,0.03267870769336261,0.3615450605020769,0.00278418813832095,0.017539981420937625
803517529,1086507263,3,0.5106250577566013,0.06106498184939558,0.56648455842514,0.003386457140246967,0.0603202704396684
803517529,1086507392,3,0.4715508237002033,0.052173016465301335,0.5098303652671261,0.005374919467916034,0.028416434124642332
803517529,1086507509,2,0.6893511829510566,9.776210086388033e-06,0.006253386310276388,0.00988054089248175,0.0001359601486383703
803517529,1086507617,3,0.3232347473683121,0.050571833283890144,0.501015893082897,0.0069294218750049,0.05041588025457009
803517529,1086507713,3,0.8189812732488294,0.010907711732404379,0.23289273434417457,0.03459347784519193,0.0007838725463170788
803517529,1086507822,3,0.7515251097902663,0.017863544250703387,0.29918432341089307,0.0210740851859251,0.008986364070627409
803517529,1086508015,3,0.7656055460908223,0.05519936732546391,0.5491193292603667,0.0136653613299131,0.0060075618009977115
