specimen_id,level,template_id,model_id,run_id,explained_variance_ratio
488501071,2,395310479,489931668,501504763,0.893139183568433
488501071,3,395310475,489931670,501122112,0.878918367078414
488501071,4,471355161,489931672,501525190,0.917863956391319
488501071,5,395310498,489931674,501301889,0.915519934335584
488675026,1,395310469,489932126,501092701,0.714593109087634
488675026,2,395310479,489932128,501093008,0.581588919931827
488675026,3,395310475,489932130,501103120,0.661469799450756
488675026,4,471355161,489932132,501003877,0.698002285413251
488675026,5,395310498,489932134,501115221,0.715071017291329
488676149,1,395310469,489932239,501092513,0.762216869881102
488676149,2,395310479,489932241,501095445,0.197838437424991
488676149,3,395310475,489932243,501108172,0.812055878848892
488676149,4,471355161,489932245,500994180,0.881495880460664
488676149,5,395310498,489932247,501102787,0.892297573595525
488677318,1,395310469,489932202,501094110,0.745483472443587
488677318,2,395310479,489932204,501094314,0.77374307984645
488677318,3,395310475,489932206,501131882,0.627953231489481
488677318,4,471355161,489932208,501076183,0.741729672246068
488677318,5,395310498,489932210,501291840,0.785780369613609
488677994,1,395310469,489932531,501100752,0.918598075840721
488677994,2,395310479,489932533,501101014,0.912543638094345
488677994,3,395310475,489932535,501119272,0.964005292643676
488677994,4,471355161,489932537,500997639,0.960221497479264
488677994,5,395310498,489932539,501132718,0.965015896404148
488681087,1,395310469,489932491,501101572,0.834236819264191
488681087,2,395310479,489932493,501101628,0.800354952583949
488681087,3,395310475,489932495,501128149,0.800904753909873
488681087,4,471355161,489932497,500992187,0.843026974006041
488681087,5,395310498,489932499,501133126,0.842976148816501
488683322,1,395310469,489932754,501101801,0.937634934669065
488683322,2,395310479,489932756,501108528,0.884942241066391
488683322,3,395310475,489932758,501122200,0.937750824160735
488683322,4,471355161,489932760,501007559,0.921313025168147
488683322,5,395310498,489932762,501133058,0.921993356756585
488686369,1,395310469,491515491,501104111,0.687522284389349
488686369,2,395310479,491515493,501102910,0.653499094715118
488686369,3,395310475,491515495,501119135,0.877200149642543
488686369,4,471355161,491515497,501098787,0.884238568493645
488686369,5,395310498,491515499,501129335,0.885502195322279
488688374,1,395310469,489908952,501105096,0.636041400939353
488688374,2,395310479,489908954,501104559,0.603723222116176
488688374,3,395310475,489908956,501123429,0.573660295341537
488688374,4,471355161,489908958,501097082,0.637258143929088
488688374,5,395310498,489908960,501132528,0.663386487222091
488698341,1,395310469,491517411,501108199,0.632053919525941
488698341,2,395310479,491517413,501108450,0.518078892218331
488698341,3,395310475,491517415,501130469,0.571016776466448
488698341,4,471355161,491517417,501289061,0.677171081611252
488698341,5,395310498,491517419,501136607,0.680509825812589
489731121,1,395310469,491524874,501118406,0.690555732695322
489731121,2,395310479,491524876,501118695,0.654813195061181
489731121,3,395310475,491524878,501134858,0.600900592003557
489731121,4,471355161,491524880,501125855,0.76441447297348
489731121,5,395310498,491524882,501138821,0.766453349911844
489751959,1,395310469,491524514,501118463,0.69046637788074
489751959,2,395310479,491524516,501118925,0.640319765394683
489751959,3,395310475,491524518,501136060,0.754445971339301
489751959,4,471355161,491524520,501105713,0.767008066300897
489751959,5,395310498,491524522,501134805,0.769410264377216
489754156,1,395310469,491547163,501124328,0.703559776740981
489754156,2,395310479,491547165,501118554,0.608441510876887
489754156,3,395310475,491547167,501136075,0.822064879867848
489754156,4,471355161,491547169,501124601,0.829240309156681
489754156,5,395310498,491547171,501135213,0.830813983235569
489887491,1,395310469,491547034,501124104,0.706117074403836
489887491,2,395310479,491547036,501125209,0.620272185542295
489887491,3,395310475,491547038,501137820,0.745707772176304
489887491,4,471355161,491547040,501127301,0.750159212177324
489887491,5,395310498,491547042,501140417,0.793787084910317
490149337,1,395310469,491528597,501129333,0.471100939049917
490149337,2,395310479,491528599,501129937,0.459835207776026
490149337,3,395310475,491528601,501140017,0.347958993356427
490149337,4,471355161,491528603,501132143,0.383617002268177
490149337,5,395310498,491528605,501145747,0.409538154288024
490205998,1,395310469,491611752,501131473,0.74494744721901
490205998,2,395310479,491611754,501271260,0.611070759852357
490205998,3,395310475,491611756,501147543,0.751460156326243
490205998,4,471355161,491611758,501133340,0.751929663405196
490205998,5,395310498,491611760,501149996,0.775898924346714
490263438,1,395310469,491765689,501132557,0.815738966988907
490263438,2,395310479,491765691,501132803,0.621507018147556
490263438,3,395310475,491765693,501146791,0.87572239518052
490263438,4,471355161,491765695,501128288,0.928980542316891
490263438,5,395310498,491765697,501146979,0.910371890982463
490264167,1,395310469,491765789,501132850,0.675342300547699
490264167,2,395310479,491765791,501133278,0.570555580125379
490264167,3,395310475,491765793,501140362,0.768847294201572
490264167,4,471355161,491765795,501131974,0.79001475614438
490264167,5,395310498,491765797,501150037,0.868112023058651
490267468,1,395310469,491528416,501133516,0.758335085975399
490267468,2,395310479,491528418,501134308,0.651429612541207
490267468,3,395310475,491528420,501148589,0.775591849800371
490267468,4,471355161,491528422,501131515,0.79903741586308
490267468,5,395310498,491528424,501150360,0.802655335155953
490283519,1,395310469,491619441,501133766,0.566371515843892
490283519,2,395310479,491619443,501134346,0.684824835367439
490283519,3,395310475,491619445,501148008,0.657003254091723
490283519,4,471355161,491619447,501135405,0.65511744287614
490283519,5,395310498,491619449,501148666,0.66015178404039
490376252,1,395310469,491620130,501133747,0.822185865778066
490376252,2,395310479,491620132,501134379,0.710231571302086
490376252,3,395310475,491620135,501147282,0.858093664426577
490376252,4,471355161,491620138,501132792,0.914328695731194
490376252,5,395310498,491620140,501146998,0.906211799678454
490601284,1,395310469,491631048,501134631,0.611182039495479
490601284,2,395310479,491631050,501134833,0.622568538742424
490601284,3,395310475,491631052,501142673,0.556331838696204
490601284,4,471355161,491631054,501135231,0.566551119896791
490601284,5,395310498,491631056,501148761,0.573130542167946
490612844,1,395310469,491629505,501134684,0.683016615135267
490612844,2,395310479,491629507,501134615,0.59692011508445
490612844,3,395310475,491629509,501142096,0.682696868801631
490612844,4,471355161,491629511,501135089,0.708659216791628
490612844,5,395310498,491629513,501149288,0.719143731337272
490626718,1,395310469,491634858,501446506,0.781795859266549
490626718,2,395310479,491634860,501448322,0.667366610888919
490626718,3,395310475,491634864,501479576,0.944237983422562
490626718,4,471355161,491634868,501460430,0.937782279575472
490626718,5,395310498,491634870,501465925,0.939152696211816
490718897,1,395310469,491761653,566593074,0.700548089423767
490718897,2,395310479,491761655,566598448,0.48476650351026
490718897,3,395310475,491761657,566594751,0.854919318955028
490718897,4,471355161,491761659,566598289,0.833828442643386
490718897,5,395310498,491761661,566600765,0.865153087291206
490790207,1,395310469,491761873,501136452,0.779276038868149
490790207,2,395310479,491761875,501136619,0.72611706118759
490790207,3,395310475,491761877,501151665,0.700630899465531
490790207,4,471355161,491761879,501140321,0.797838009995754
490790207,5,395310498,491761881,501150867,0.841346864165974
490916919,1,395310469,491761920,501136530,0.715602550736058
490916919,2,395310479,491761922,501136680,0.599665834431791
490916919,3,395310475,491761924,501152182,0.724805716610241
490916919,4,471355161,491761926,501139197,0.767878258922509
490916919,5,395310498,491761928,501155759,0.787817613251838
490982660,1,395310469,491765397,501137089,0.767225094561252
490982660,2,395310479,491765399,501137472,0.516039898917992
490982660,3,395310475,491765401,501150187,0.861021085214545
490982660,4,471355161,491765403,501140001,0.874217276480453
490982660,5,395310498,491765405,501148748,0.880620638120275
491026389,1,395310469,491762217,501137053,0.781644113886136
491026389,2,395310479,491762219,501137613,0.844432780190301
491026389,3,395310475,491762221,501152783,0.783113869075372
491026389,4,471355161,491762223,501142419,0.739055953712899
491026389,5,395310498,491762225,501295206,0.850963811419369
491038812,1,395310469,491765611,501138853,0.931879349881381
491038812,2,395310479,491765613,501139160,0.935418601900569
491038812,3,395310475,491765615,501296659,0.94232928843393
491038812,4,471355161,491765617,501159628,0.947813169792799
491038812,5,395310498,491765619,501159189,0.946520306142348
497583188,1,395310469,511620534,566575133,0.409950243660691
497583188,2,395310479,511620536,566578456,0.6046230290374
497583188,3,395310475,511620538,566575304,0.383508918398229
497583188,4,471355161,511620540,566578698,0.390004217621066
497583188,5,395310498,511620542,566581704,0.454877801059202
500857324,1,395310469,512291154,566566656,0.589985322910559
500857324,2,395310479,512291156,566575268,0.626921599266201
500857324,3,395310475,512291158,566574987,0.581535631266807
500857324,4,471355161,512291160,566580708,0.630722413906747
500857324,5,395310498,512291162,566586045,0.754901877355807
501282204,1,395310469,511635264,566587242,0.856478739447654
501282204,2,395310479,511635266,566599143,0.844134689800955
501282204,3,395310475,511635268,566591366,0.828843777723135
501282204,4,471355161,511635270,566594124,0.865785720673324
501282204,5,395310498,511635272,566598402,0.877283704104548
501570114,1,395310469,514790919,566594900,0.69512464359152
501570114,2,395310479,514790921,566599031,0.703661086583325
501570114,3,395310475,514790923,566595100,0.762023175017636
501570114,4,471355161,514790925,566598352,0.830584926608742
501570114,5,395310498,514790927,566609228,0.824942018791138
501895840,1,395310469,511610393,566595246,0.693647433891169
501895840,2,395310479,511610395,566601598,0.66378353469847
501895840,3,395310475,511610397,566599158,0.44117394688371
501895840,4,471355161,511610399,566600236,0.517488255436113
501895840,5,395310498,511610401,566606086,0.516555699561268
501940485,1,395310469,513268186,566588162,0.468476925500186
501940485,2,395310479,513268188,566593532,0.457532060139196
501940485,3,395310475,513268190,566592721,0.462527674141094
501940485,4,471355161,513268192,566593493,0.461485491030376
501940485,5,395310498,513268194,566605632,0.428590022406214
501951290,1,395310469,511852780,566590473,0.738664560079009
501951290,2,395310479,511852782,566594154,0.662189292100727
501951290,3,395310475,511852784,566591027,0.479745166925449
501951290,4,471355161,511852786,566594481,0.597168031030961
501951290,5,395310498,511852788,566602527,0.604628744636807
502193385,1,395310469,512192880,566609252,0.732978129101468
502193385,2,395310479,512192882,566612664,0.714260796147958
502193385,3,395310475,512192884,566610304,0.551493476637528
502193385,4,471355161,512192886,566612918,0.688550904528067
502193385,5,395310498,512192888,566613727,0.708233744270756
502245101,1,395310469,511852745,566602565,0.741173770585395
502245101,2,395310479,511852747,566610357,0.784976411662483
502245101,3,395310475,511852749,566609206,0.592612697647221
502245101,4,471355161,511852751,566611178,0.771896667360434
502245101,5,395310498,511852753,566609857,0.789394216366817
502267531,1,395310469,512483770,566598504,0.571799025152831
502267531,2,395310479,512483772,566609315,0.621538389463716
502267531,3,395310475,512483774,566608814,0.598146059492155
502267531,4,471355161,512483776,566613038,0.654208528793426
502267531,5,395310498,512483778,566613667,0.670762518857632
502269786,1,395310469,512192757,566611832,0.729021117597097
502269786,2,395310479,512192759,566612588,0.746794719504092
502269786,3,395310475,512192761,566613051,0.787023433840178
502269786,4,471355161,512192763,566612564,0.837046497252699
502269786,5,395310498,512192766,566614698,0.836944195830284
502382506,1,395310469,514793705,566598169,0.816401826272749
502382506,2,395310479,514793707,566591593,0.798883019096717
502382506,3,395310475,514793709,566591698,0.814168729804396
502382506,4,471355161,514793711,566598836,0.81478256722962
502382506,5,395310498,514793713,566610374,0.828269142204036
502574847,1,395310469,512478025,566599005,0.747015942495588
502574847,2,395310479,512478027,566606661,0.717203994190119
502574847,3,395310475,512478029,566601006,0.770428116756901
502574847,4,471355161,512478031,566609442,0.77572578288913
502574847,5,395310498,512478033,566610272,0.777506451284236
502808270,1,395310469,511601589,566603857,0.617646527979528
502808270,2,395310479,511601591,566604569,0.586867391392724
502808270,3,395310475,511601593,566607213,0.363268186621589
502808270,4,471355161,511601595,566609194,0.568155758839021
502808270,5,395310498,511601597,566611623,0.607604384238064
502887600,1,395310469,511853822,566611653,0.645109547125149
502887600,2,395310479,511853824,566612702,0.596727835859167
502887600,3,395310475,511853826,566611065,0.555699828332212
502887600,4,471355161,511853828,566612683,0.558906114689472
502887600,5,395310498,511853830,566613394,0.576571110489719
503254105,1,395310469,514791171,566613098,0.75446451806354
503254105,2,395310479,514791173,566609398,0.769459562688648
503254105,3,395310475,514791175,566613011,0.826759667914215
503254105,4,471355161,514791177,566617244,0.838027990956586
503254105,5,395310498,514791179,566615135,0.844243705433102
503286448,1,395310469,514788877,566614385,0.793245475049626
503286448,2,395310479,514788881,566615146,0.644663793844791
503286448,3,395310475,514788883,566614335,0.843294520526646
503286448,4,471355161,514788885,566615056,0.857093289739732
503286448,5,395310498,514788887,566617564,0.887635919078389
503814817,1,395310469,514791418,566614293,0.684520400970214
503814817,2,395310479,514791420,566614610,0.609919535380222
503814817,3,395310475,514791422,566614079,0.794253109603882
503814817,4,471355161,514791424,566616186,0.822546344007132
503814817,5,395310498,514791426,566614585,0.84540859704786
504567071,1,395310469,512490407,566599017,0.569965766131278
504567071,2,395310479,512490409,566601405,0.73741434181951
504567071,3,395310475,512490412,566598927,0.616573275201442
504567071,4,471355161,512490414,566599964,0.726633442293856
504567071,5,395310498,512490416,566604605,0.734864912817329
504608602,1,395310469,514806864,566613689,0.559981850145301
504608602,2,395310479,514806866,566614304,0.544721165014378
504608602,3,395310475,514806868,566613957,0.559800431890679
504608602,4,471355161,514806870,566614723,0.560600091603132
504608602,5,395310498,514806872,566616838,0.495838471148692
504615116,1,395310469,511600985,566613621,0.595947699740507
504615116,2,395310479,511600988,566613873,0.572054174385323
504615116,3,395310475,511600990,566614250,0.588115773498403
504615116,4,471355161,511600992,566613777,0.520130634224992
504615116,5,395310498,511600994,566617268,0.507283419485959
505200218,1,395310469,512201166,566616126,0.606636218560159
505200218,2,395310479,512201168,566616775,0.523460376268238
505200218,3,395310475,512201170,566617027,0.531857970863492
505200218,4,471355161,512201172,566617410,0.632900752346774
505200218,5,395310498,512201174,566620281,0.651711830159936
505202906,1,395310469,512197626,566618133,0.711739423319487
505202906,2,395310479,512197628,566619095,0.705978488675744
505202906,3,395310475,512197630,566618685,0.73815412503851
505202906,4,471355161,512197632,566619389,0.751045209681173
505202906,5,395310498,512197634,566621196,0.760499872106686
505798354,1,395310469,512492474,566613483,0.500341986079809
505798354,2,395310479,512492476,566614164,0.630137375847239
505798354,3,395310475,512492478,566613892,0.295981502649093
505798354,4,471355161,512492480,566614454,0.345362401679908
505798354,5,395310498,512492482,566614646,0.371982415296076
508887004,1,395310469,513252674,566610695,0.751579429995393
508887004,2,395310479,513252676,566613076,0.676646201675599
508887004,3,395310475,513252678,566613510,0.657616860115359
508887004,4,471355161,513252680,566614235,0.738375890961546
508887004,5,395310498,513252682,566614681,0.692881695201871
508911693,1,395310469,512501614,566617163,0.562597146788639
508911693,2,395310479,512501616,566618182,0.647853190548525
508911693,3,395310475,512501618,566617552,0.54870978158925
508911693,4,471355161,512501621,566614803,0.644310007735556
508911693,5,395310498,512501624,566619809,0.667453345997663
509003464,1,395310469,512503030,566617837,0.708571537240527
509003464,2,395310479,512503032,566619631,0.617873702185948
509003464,3,395310475,512503035,566618800,0.678749818243797
509003464,4,471355161,512503039,566619458,0.716152447415171
509003464,5,395310498,512503043,566618228,0.818774278327837
509881736,1,395310469,513251312,566619821,0.588405339749836
509881736,2,395310479,513251314,566619575,0.593058465532319
509881736,3,395310475,513251316,566617909,0.584067726859873
509881736,4,471355161,513251319,566620623,0.640557474156557
509881736,5,395310498,513251322,566621330,0.650242670048515
510106222,1,395310469,513252624,566617380,0.703026857002443
510106222,2,395310479,513252626,566617308,0.5598035540264
510106222,3,395310475,513252628,566617593,0.779021274141559
510106222,4,471355161,513252630,566617815,0.784225156822306
510106222,5,395310498,513252632,566617643,0.761768189638631
512322162,1,395310469,513878543,566618215,0.729571664936591
512322162,2,395310479,513878545,566619446,0.689201993309959
512322162,3,395310475,513878547,566617628,0.556493569994357
512322162,4,471355161,513878549,566617174,0.782635104399276
512322162,5,395310498,513878551,566618561,0.835485253031003
513531471,1,395310469,515020568,566621041,0.650339980963253
513531471,2,395310479,515020570,566619173,0.80115585736675
513531471,3,395310475,515020572,566621306,0.857731108511273
513531471,4,471355161,515020574,566621647,0.852443712706351
513531471,5,395310498,515020576,566621459,0.833940136107928
513593674,1,395310469,515020094,566620857,0.779809413220675
513593674,2,395310479,515020096,566622326,0.744573222952225
513593674,3,395310475,515020098,566619190,0.776653656233593
513593674,4,471355161,515020100,566618884,0.830459398201345
513593674,5,395310498,515020102,566619598,0.839618310045612
513832252,1,395310469,515019707,566617862,0.546647261932252
513832252,2,395310479,515019709,566618826,0.69910398130089
513832252,3,395310475,515019711,566618076,0.523027634377531
513832252,4,471355161,515019713,566620803,0.4059149017416
513832252,5,395310498,515019715,566620175,0.575689527341789
514767977,1,395310469,515807192,566618787,0.723551890391402
514767977,2,395310479,515807194,566619305,0.805768049285547
514767977,3,395310475,515807196,566619333,0.774013305671517
514767977,4,471355161,515807198,566619408,0.828413671852308
514767977,5,395310498,515807200,566623090,0.848432045786681
514824979,1,395310469,515807725,566614783,0.751134505267483
514824979,2,395310479,515807728,566616270,0.703438552239613
514824979,3,395310475,515807730,566614939,0.750989539089294
514824979,4,471355161,515807732,566615021,0.784147184063239
514824979,5,395310498,515807734,566617576,0.778589344927914
515059388,1,395310469,515807094,566618981,0.501401791790942
515059388,2,395310479,515807097,566619032,0.572341888444946
515059388,3,395310475,515807100,566619434,0.45502918733396
515059388,4,471355161,515807103,566620390,0.551015236726627
515059388,5,395310498,515807107,566620662,0.621662527190129
515305346,1,395310469,516892741,566621558,0.934810682190484
515305346,2,395310479,516892744,566622980,0.984173964787524
515305346,3,395310475,516892747,566621317,0.925715646666852
515305346,4,471355161,516892749,566626016,0.984232322954583
515305346,5,395310498,516892752,566627070,0.986275830543776
515511110,1,395310469,516879756,566621168,0.578750039146385
515511110,2,395310479,516879758,566620378,0.6024217478072
515511110,3,395310475,516879760,566624508,0.576496205606871
515511110,4,471355161,516879762,566622430,0.657294837271937
515511110,5,395310498,516879764,566620261,0.669468777901252
516916566,1,395310469,518016671,566618844,0.646157041245668
516916566,2,395310479,518016673,566619051,0.692387607372752
516916566,3,395310475,518016675,566620994,0.452021146917069
516916566,4,471355161,518016677,566619586,0.499295913945059
516916566,5,395310498,518016679,566620880,0.531177992825232
518238899,1,395310469,519180205,566621157,0.63423340787675
518238899,2,395310479,519180209,566621931,0.684274814936711
518238899,3,395310475,519180211,566619081,0.568254122122981
518238899,4,471355161,519180213,566621368,0.614722638519132
518238899,5,395310498,519180215,566623153,0.638325264878426
518271679,1,395310469,519191169,566622357,0.577151493402655
518271679,2,395310479,519191171,566621448,0.635860435431267
518271679,3,395310475,519191173,566621146,0.579358799750557
518271679,4,471355161,519191175,566618933,0.684959305464329
518271679,5,395310498,519191177,566624712,0.682719668829143
518750800,1,395310469,520592435,587880527,0.920555766617584
518750800,2,395310479,520592437,587883186,0.607649383472682
518750800,3,395310475,520592439,587881785,0.93594875271072
518750800,4,471355161,520592441,587887285,0.970075375910861
518750800,5,395310498,520592443,587898008,0.9704928934712
519220630,1,395310469,520346196,566622480,0.756541297933991
519220630,2,395310479,520346198,566623642,0.814623352914247
519220630,3,395310475,520346200,566621723,0.809250111298512
519220630,4,471355161,520346202,566621883,0.825554147087997
519220630,5,395310498,520346204,566626204,0.831761623031631
519517188,1,395310469,566432255,566620203,0.748989092011379
519517188,2,395310479,566432257,566621058,0.681916500331174
519517188,3,395310475,566432259,566619558,0.877515735483792
519517188,4,471355161,566432261,566620980,0.833414882914458
519517188,5,395310498,566432263,566619203,0.849350449197006
519549081,1,395310469,520343353,566620770,0.741239992478556
519549081,2,395310479,520343355,566622287,0.73638014586611
519549081,3,395310475,520343357,566624825,0.73304595550118
519549081,4,471355161,520343359,566622497,0.747529967733816
519549081,5,395310498,520343361,566621855,0.74752204394805
521958756,1,395310469,524646189,566624545,0.663897950928426
521958756,2,395310479,524646191,566623140,0.685576935141882
521958756,3,395310475,524646193,566624393,0.668025159838395
521958756,4,471355161,524646195,566625269,0.659761156374816
521958756,5,395310498,524646197,566626987,0.769345225776297
522152249,1,395310469,523495911,566625527,0.62407186543794
522152249,2,395310479,523495913,566626070,0.543117497694419
522152249,3,395310475,523495915,566625391,0.682504059207776
522152249,4,471355161,523495917,566625773,0.708323110383726
522152249,5,395310498,523495919,566628612,0.749232535640253
522723828,1,395310469,523995093,566622786,0.439638656884968
522723828,2,395310479,523995095,566625169,0.434848369519845
522723828,3,395310475,523995097,566624447,0.419914671930735
522723828,4,471355161,523995099,566625038,0.364002290517036
522723828,5,395310498,523995101,566627930,0.400210088738592
523205934,1,395310469,525444077,566627036,0.421051426629027
523205934,2,395310479,525444079,566629009,0.435636238943073
523205934,3,395310475,525444081,566627081,0.626303418276021
523205934,4,471355161,525444083,566629841,0.626186185867496
523205934,5,395310498,525444085,566630339,0.630595973700995
523748610,1,395310469,525635492,587880858,0.695710919544687
523748610,2,395310479,525635494,587883040,0.648643150021526
523748610,3,395310475,525635496,587879135,0.798781909904321
523748610,4,471355161,525635498,587885195,0.84894724604541
523748610,5,395310498,525635500,587898747,0.852363049202996
524693113,1,395310469,526951261,566627900,0.610539726004827
524693113,2,395310479,526951263,566626311,0.672470385508974
524693113,3,395310475,526951265,566626281,0.700238951010938
524693113,4,471355161,526951267,566628225,0.814879877964081
524693113,5,395310498,526951269,566629217,0.826575235358474
524876305,1,395310469,526817071,566627367,0.666973386601191
524876305,2,395310479,526817073,566626620,0.696995520353341
524876305,3,395310475,526817075,566626221,0.750900916699559
524876305,4,471355161,526817077,566626966,0.761970751319391
524876305,5,395310498,526817080,566627710,0.778186603591535
526785742,1,395310469,544523608,587861311,0.819110070981083
526785742,2,395310479,544523610,587861736,0.747368865360179
526785742,3,395310475,544523612,587861529,0.852123678845198
526785742,4,471355161,544523614,587863193,0.823445059967678
526785742,5,395310498,544523616,587865318,0.831561022865003
527464013,1,395310469,529823419,566624344,0.926436515635883
527464013,2,395310479,529823421,566624481,0.818634006732912
527464013,3,395310475,529823423,566623983,0.900755763243174
527464013,4,471355161,529823425,566622878,0.932415196996994
527464013,5,395310498,529823427,566623887,0.926716452134675
527579814,1,395310469,529818513,566627058,0.852376913827407
527579814,2,395310479,529818515,566625724,0.759733811085176
527579814,3,395310475,529818517,566628002,0.897588943247262
527579814,4,471355161,529818519,566629173,0.90452471245355
527579814,5,395310498,529818521,566628739,0.914053088772345
527864026,1,395310469,529884100,587868479,0.525358668032523
527864026,2,395310479,529884102,587877665,0.609050566476008
527864026,3,395310475,529884104,587869869,0.330533636085899
527864026,4,471355161,529884106,587877584,0.425859504288243
527864026,5,395310498,529884108,587877780,0.517430500098851
527869035,1,395310469,529883898,566627537,0.865060630071679
527869035,2,395310479,529883900,566628585,0.839898391801237
527869035,3,395310475,529883902,566625622,0.912171845359707
527869035,4,471355161,529883904,566627674,0.915567967038129
527869035,5,395310498,529883906,566627047,0.915954381815012
528501887,1,395310469,529892272,566623743,0.370338726280407
528501887,2,395310479,529892274,566625751,0.49101165883411
528501887,3,395310475,529892276,566626666,0.338146191015767
528501887,4,471355161,529892278,566625713,0.417658396864515
528501887,5,395310498,529892280,566626654,0.309333241595281
530235049,1,395310469,531102547,566626945,0.811475814480873
530235049,2,395310479,531102549,566627605,0.797535061135972
530235049,3,395310475,531102551,566625655,0.916699531325355
530235049,4,471355161,531102553,566628017,0.907552228232503
530235049,5,395310498,531102555,566628166,0.907349212229473
532355382,1,395310469,538759263,566627292,0.56200934786217
532355382,2,395310479,538759265,566629378,0.579333570847458
532355382,3,395310475,538759267,566629273,0.52291450844803
532355382,4,471355161,538759269,566629792,0.524384027085403
532355382,5,395310498,538759271,566628789,0.636315671622729
554454165,1,395310469,555405419,587918390,0.782390363058764
554454165,2,395310479,555405421,587919094,0.736344020078597
554454165,3,395310475,555405423,587919042,0.750663189785828
554454165,4,471355161,555405425,587920440,0.765420340828683
554454165,5,395310498,555405427,587921041,0.771206338409884
555898896,1,395310469,558557157,587923086,0.648687810974828
555898896,2,395310479,558557159,587929520,0.692064705379745
555898896,3,395310475,558557161,587930393,0.552478899039592
555898896,4,471355161,558557163,587942842,0.62123645179888
555898896,5,395310498,558557165,587946369,0.621322976593449
556369531,1,395310469,557185818,587927515,0.507197838335367
556369531,2,395310479,557185820,587933470,0.486621585973196
556369531,3,395310475,557185822,587934331,0.495661352350169
556369531,4,471355161,557185824,587941186,0.465097807033642
556369531,5,395310498,557185826,587941171,0.482192635585446
558583839,1,395310469,559103973,587937763,0.40665797948256
558583839,2,395310479,559103975,587945441,0.378621154537087
558583839,3,395310475,559103977,587944113,0.458841360041607
558583839,4,471355161,559103979,587945958,0.456471284329013
558583839,5,395310498,559103981,587948230,0.47083248178695
558612809,1,395310469,559192937,587927419,0.676394761066574
558612809,2,395310479,559192939,587937908,0.666339815838255
558612809,3,395310475,559192941,587937341,0.733706904037682
558612809,4,471355161,559192943,587933897,0.733983080116817
558612809,5,395310498,559192945,587941723,0.73116446863712
558660968,1,395310469,559192896,587933010,0.420824892590055
558660968,2,395310479,559192898,587932679,0.320284313377572
558660968,3,395310475,559192900,587930558,0.427049340726053
558660968,4,471355161,559192902,587937214,0.315142029216855
558660968,5,395310498,559192904,587941067,0.560568187788219
560373629,1,395310469,560803776,587962419,0.767722991520919
560373629,2,395310479,560803778,587962739,0.620566558645615
560373629,3,395310475,560803780,587958403,0.872932144539031
560373629,4,471355161,560803782,587960742,0.878404319199201
560373629,5,395310498,560803784,587969517,0.910615263897322
560750295,1,395310469,561761459,587957571,0.458712198941127
560750295,2,395310479,561761461,587959857,0.447499502179564
560750295,3,395310475,561761463,587960484,0.569120240920324
560750295,4,471355161,561761465,587961840,0.425349491780683
560750295,5,395310498,561761467,587965729,0.425819517000572
561519381,1,395310469,561966816,587960873,0.763149996720463
561519381,2,395310479,561966818,587960184,0.606512847240598
561519381,3,395310475,561966820,587957950,0.777786168252158
561519381,4,471355161,561966822,587965815,0.832670013407716
561519381,5,395310498,561966824,587964819,0.830469972394763
561934585,1,395310469,562006491,587956853,0.692665551660974
561934585,2,395310479,562006493,587956416,0.642410168818442
561934585,3,395310475,562006495,587956298,0.767161080439515
561934585,4,471355161,562006497,587959559,0.780470627555479
561934585,5,395310498,562006499,587958043,0.818771040000052
562535995,1,395310469,564084250,564106148,0.807325747513622
562535995,2,395310479,564084253,564105585,0.739077591081149
562535995,3,395310475,564084256,564106273,0.836143414649189
562535995,4,471355161,564084259,564113500,0.884735744951671
562535995,5,395310498,564084261,564114346,0.88840712654845
564346637,1,395310469,566709750,566729233,0.461030845106594
564346637,2,395310479,566709752,566730566,0.505987808660984
564346637,3,395310475,566709754,566729220,0.507339720889768
564346637,4,471355161,566709756,566730447,0.503863488010231
564346637,5,395310498,566709758,566732966,0.556074228042541
565209132,1,395310469,566723847,566747228,0.578697811002032
565209132,2,395310479,566723849,566748367,0.618565448826367
565209132,3,395310475,566723851,566747514,0.680136993914984
565209132,4,471355161,566723853,566748339,0.692793811290367
565209132,5,395310498,566723855,566749298,0.685457112518494
565236919,1,395310469,566724583,566738175,0.491601100854951
565236919,2,395310479,566724585,566739659,0.538712425615213
565236919,3,395310475,566724587,566735276,0.537465890515252
565236919,4,471355161,566724589,566736403,0.621164010680983
565236919,5,395310498,566724591,566738818,0.62450478973252
565778331,1,395310469,566733520,566748190,0.778890243690168
565778331,2,395310479,566733522,566749844,0.7616162517139
565778331,3,395310475,566733524,566748396,0.613295681008727
565778331,4,471355161,566733526,566749105,0.74441958526039
565778331,5,395310498,566733528,566749729,0.823994805815133
565888394,1,395310469,566737683,566751219,0.693234726389118
565888394,2,395310479,566737687,566751946,0.710105598752756
565888394,3,395310475,566737689,566749568,0.781851559663695
565888394,4,471355161,566737692,566750849,0.768747130839125
565888394,5,395310498,566737694,566753509,0.822925098134707
566304697,1,395310469,568427163,568465468,0.683258037839847
566304697,2,395310479,568427165,568467795,0.680965793287586
566304697,3,395310475,568427167,568465654,0.76675999264576
566304697,4,471355161,568427169,568467757,0.772615702529597
566304697,5,395310498,568427171,568477620,0.787558035790206
566305266,1,395310469,568103786,568181940,0.944043130485943
566305266,2,395310479,568103788,568179763,0.960219329067042
566305266,3,395310475,568103791,568178917,0.92130273797607
