specimen_id,specimen_name,ev_glif1,ev_glif2,ev_glif3,ev_glif4,ev_glif5,model_id_glif1,model_id_glif2,model_id_glif3,model_id_glif4,model_id_glif5,ev_cost0,ev_cost1,ev_cost2,ev_cost3,ev_best,creq_eps_0p000,creq_eps_0p005,creq_eps_0p010,creq_eps_0p015,creq_eps_0p020,creq_eps_0p025,creq_eps_0p030,creq_eps_0p040,creq_eps_0p050
516916566,Cux2-CreERT2;Ai14-242953.06.01.01,0.646157041245668,0.692387607372752,0.452021146917069,0.499295913945059,0.531177992825232,518016671,518016673,518016675,518016677,518016679,0.646157041245668,0.692387607372752,0.499295913945059,0.531177992825232,0.692387607372752,1,1,1,1,1,1,1,1,0
518238899,Scnn1a-Tg2-Cre;Ai14-245344.05.01.01,0.63423340787675,0.684274814936711,0.568254122122981,0.614722638519132,0.638325264878426,519180205,519180209,519180211,519180213,519180215,0.63423340787675,0.684274814936711,0.614722638519132,0.638325264878426,0.684274814936711,1,1,1,1,1,1,1,1,1
518271679,Scnn1a-Tg2-Cre;Ai14-245344.05.02.01,0.577151493402655,0.635860435431267,0.579358799750557,0.684959305464329,0.682719668829143,519191169,519191171,519191173,519191175,519191177,0.577151493402655,0.635860435431267,0.684959305464329,0.682719668829143,0.684959305464329,2,2,2,2,2,2,2,2,1
518750800,Chat-IRES-Cre-neo;Ai14-245955.05.01.01,0.920555766617584,0.607649383472682,0.93594875271072,0.970075375910861,0.9704928934712,520592435,520592437,520592439,520592441,520592443,0.920555766617584,0.93594875271072,0.970075375910861,0.9704928934712,0.9704928934712,3,2,2,2,2,2,2,1,0
519220630,Chat-IRES-Cre;Ai14-245956.05.02.01,0.756541297933991,0.814623352914247,0.809250111298512,0.825554147087997,0.831761623031631,520346196,520346198,520346200,520346202,520346204,0.756541297933991,0.814623352914247,0.825554147087997,0.831761623031631,0.831761623031631,3,3,2,2,1,1,1,1,1
519517188,Htr3a-Cre_NO152;Ai14-246124.04.01.01,0.748989092011379,0.681916500331174,0.877515735483792,0.833414882914458,0.849350449197006,566432255,566432257,566432259,566432261,566432263,0.748989092011379,0.877515735483792,0.833414882914458,0.849350449197006,0.877515735483792,1,1,1,1,1,1,1,1,1
519549081,Htr3a-Cre_NO152;Ai14-246124.05.02.01,0.741239992478556,0.73638014586611,0.73304595550118,0.747529967733816,0.74752204394805,520343353,520343355,520343357,520343359,520343361,0.741239992478556,0.73638014586611,0.747529967733816,0.74752204394805,0.747529967733816,2,2,0,0,0,0,0,0,0
521958756,Cux2-CreERT2;Ai14-247682.04.02.01,0.663897950928426,0.685576935141882,0.668025159838395,0.659761156374816,0.769345225776297,524646189,524646191,524646193,524646195,524646197,0.663897950928426,0.685576935141882,0.659761156374816,0.769345225776297,0.769345225776297,3,3,3,3,3,3,3,3,3
522152249,Ntsr1-Cre;Ai14-248475.06.02.01,0.62407186543794,0.543117497694419,0.682504059207776,0.708323110383726,0.749232535640253,523495911,523495913,523495915,523495917,523495919,0.62407186543794,0.682504059207776,0.708323110383726,0.749232535640253,0.749232535640253,3,3,3,3,3,3,3,3,2
522723828,Ctgf-2A-dgCre;Ai14(IVSCC)-248176.04.01.01,0.439638656884968,0.434848369519845,0.419914671930735,0.364002290517036,0.400210088738592,523995093,523995095,523995097,523995099,523995101,0.439638656884968,0.434848369519845,0.364002290517036,0.400210088738592,0.439638656884968,0,0,0,0,0,0,0,0,0
523205934,Vip-IRES-Cre;Ai14(IVSCC)-249984.06.01.01,0.421051426629027,0.435636238943073,0.626303418276021,0.626186185867496,0.630595973700995,525444077,525444079,525444081,525444083,525444085,0.421051426629027,0.626303418276021,0.626186185867496,0.630595973700995,0.630595973700995,3,1,1,1,1,1,1,1,1
523748610,Nos1-CreERT2;Ai14(BT)-251975.06.01.01,0.695710919544687,0.648643150021526,0.798781909904321,0.84894724604541,0.852363049202996,525635492,525635494,525635496,525635498,525635500,0.695710919544687,0.798781909904321,0.84894724604541,0.852363049202996,0.852363049202996,3,2,2,2,2,2,2,2,2
524693113,Vip-IRES-Cre;Ai14(IVSCC)-253382.06.02.01,0.610539726004827,0.672470385508974,0.700238951010938,0.814879877964081,0.826575235358474,526951261,526951263,526951265,526951267,526951269,0.610539726004827,0.700238951010938,0.814879877964081,0.826575235358474,0.826575235358474,3,3,3,2,2,2,2,2,2
524876305,Vip-IRES-Cre;Ai14(IVSCC)-253380.05.01.01,0.666973386601191,0.696995520353341,0.750900916699559,0.761970751319391,0.778186603591535,526817071,526817073,526817075,526817077,526817080,0.666973386601191,0.750900916699559,0.761970751319391,0.778186603591535,0.778186603591535,3,3,3,3,2,2,1,1,1
526785742,Sst-IRES-Cre;Ai14-235082.05.01.01,0.819110070981083,0.747368865360179,0.852123678845198,0.823445059967678,0.831561022865003,544523608,544523610,544523612,544523614,544523616,0.819110070981083,0.852123678845198,0.823445059967678,0.831561022865003,0.852123678845198,1,1,1,1,1,1,1,0,0
527464013,Ndnf-IRES2-dgCre;Ai14-256191.05.02.01,0.926436515635883,0.818634006732912,0.900755763243174,0.932415196996994,0.926716452134675,529823419,529823421,529823423,529823425,529823427,0.926436515635883,0.900755763243174,0.932415196996994,0.926716452134675,0.932415196996994,2,2,0,0,0,0,0,0,0
527579814,Ndnf-IRES2-dgCre;Ai14-256189.05.01.01,0.852376913827407,0.759733811085176,0.897588943247262,0.90452471245355,0.914053088772345,529818513,529818515,529818517,529818519,529818521,0.852376913827407,0.897588943247262,0.90452471245355,0.914053088772345,0.914053088772345,3,3,2,2,1,1,1,1,1
527864026,Tlx3-Cre_PL56;Ai14-255494.03.02.01,0.525358668032523,0.609050566476008,0.330533636085899,0.425859504288243,0.517430500098851,529884100,529884102,529884104,529884106,529884108,0.525358668032523,0.609050566476008,0.425859504288243,0.517430500098851,0.609050566476008,1,1,1,1,1,1,1,1,1
527869035,Ndnf-IRES2-dgCre;Ai14-256187.05.02.01,0.865060630071679,0.839898391801237,0.912171845359707,0.915567967038129,0.915954381815012,529883898,529883900,529883902,529883904,529883906,0.865060630071679,0.912171845359707,0.915567967038129,0.915954381815012,0.915954381815012,3,1,1,1,1,1,1,1,1
528501887,Ctgf-2A-dgCre;Ai14(IVSCC)-258270.03.02.01,0.370338726280407,0.49101165883411,0.338146191015767,0.417658396864515,0.309333241595281,529892272,529892274,529892276,529892278,529892280,0.370338726280407,0.49101165883411,0.417658396864515,0.309333241595281,0.49101165883411,1,1,1,1,1,1,1,1,1
530235049,Ndnf-IRES2-dgCre;Ai14-257657.04.01.01,0.811475814480873,0.797535061135972,0.916699531325355,0.907552228232503,0.907349212229473,531102547,531102549,531102551,531102553,531102555,0.811475814480873,0.916699531325355,0.907552228232503,0.907349212229473,0.916699531325355,1,1,1,1,1,1,1,1,1
532355382,Ctgf-2A-dgCre;Ai14(IVSCC)-260475.06.01.01,0.56200934786217,0.579333570847458,0.52291450844803,0.524384027085403,0.636315671622729,538759263,538759265,538759267,538759269,538759271,0.56200934786217,0.579333570847458,0.524384027085403,0.636315671622729,0.636315671622729,3,3,3,3,3,3,3,3,3
554454165,Nkx2-1-CreERT2;Ai14(BT)-278732.06.02.01,0.782390363058764,0.736344020078597,0.750663189785828,0.765420340828683,0.771206338409884,555405419,555405421,555405423,555405425,555405427,0.782390363058764,0.750663189785828,0.765420340828683,0.771206338409884,0.782390363058764,0,0,0,0,0,0,0,0,0
555898896,Chrna2-Cre_OE25;Ai14(BT)-279957.06.02.03,0.648687810974828,0.692064705379745,0.552478899039592,0.62123645179888,0.621322976593449,558557157,558557159,558557161,558557163,558557165,0.648687810974828,0.692064705379745,0.62123645179888,0.621322976593449,0.692064705379745,1,1,1,1,1,1,1,1,0
556369531,Chrna2-Cre_OE25;Ai14(BT)-281475.05.02.01,0.507197838335367,0.486621585973196,0.495661352350169,0.465097807033642,0.482192635585446,557185818,557185820,557185822,557185824,557185826,0.507197838335367,0.495661352350169,0.465097807033642,0.482192635585446,0.507197838335367,0,0,0,0,0,0,0,0,0
558583839,Ctgf-2A-dgCre;Ai14(IVSCC)-280861.04.02.01,0.40665797948256,0.378621154537087,0.458841360041607,0.456471284329013,0.47083248178695,559103973,559103975,559103977,559103979,559103981,0.40665797948256,0.458841360041607,0.456471284329013,0.47083248178695,0.47083248178695,3,3,3,1,1,1,1,1,1
558612809,Tlx3-Cre_PL56;Ai14-281777.05.01.01,0.676394761066574,0.666339815838255,0.733706904037682,0.733983080116817,0.73116446863712,559192937,559192939,559192941,559192943,559192945,0.676394761066574,0.733706904037682,0.733983080116817,0.73116446863712,0.733983080116817,2,1,1,1,1,1,1,1,1
558660968,Tlx3-Cre_PL56;Ai14-281779.04.01.01,0.420824892590055,0.320284313377572,0.427049340726053,0.315142029216855,0.560568187788219,559192896,559192898,559192900,559192902,559192904,0.420824892590055,0.427049340726053,0.315142029216855,0.560568187788219,0.560568187788219,3,3,3,3,3,3,3,3,3
560373629,Esr2-IR-Cre-neo;Ai14-284896.05.01.01,0.767722991520919,0.620566558645615,0.872932144539031,0.878404319199201,0.910615263897322,560803776,560803778,560803780,560803782,560803784,0.767722991520919,0.872932144539031,0.878404319199201,0.910615263897322,0.910615263897322,3,3,3,3,3,3,3,1,1
560750295,Nos1-CreERT2;Ai14(BT)-285364.03.01.01,0.458712198941127,0.447499502179564,0.569120240920324,0.425349491780683,0.425819517000572,561761459,561761461,561761463,561761465,561761467,0.458712198941127,0.569120240920324,0.425349491780683,0.425819517000572,0.569120240920324,1,1,1,1,1,1,1,1,1
561519381,Nkx2-1-CreERT2;Ai14 (IVSCC)-286572.05.01.01,0.763149996720463,0.606512847240598,0.777786168252158,0.832670013407716,0.830469972394763,561966816,561966818,561966820,561966822,561966824,0.763149996720463,0.777786168252158,0.832670013407716,0.830469972394763,0.832670013407716,2,2,2,2,2,2,2,2,2
561934585,Vip-IRES-Cre;Ai14-287858.04.01.01,0.692665551660974,0.642410168818442,0.767161080439515,0.780470627555479,0.818771040000052,562006491,562006493,562006495,562006497,562006499,0.692665551660974,0.767161080439515,0.780470627555479,0.818771040000052,0.818771040000052,3,3,3,3,3,3,3,2,2
562535995,Vip-IRES-Cre;Ai14-290646.04.01.01,0.807325747513622,0.739077591081149,0.836143414649189,0.884735744951671,0.88840712654845,564084250,564084253,564084256,564084259,564084261,0.807325747513622,0.836143414649189,0.884735744951671,0.88840712654845,0.88840712654845,3,2,2,2,2,2,2,2,2
564346637,Ndnf-IRES2-dgCre;Ai14-292673.05.01.01,0.461030845106594,0.505987808660984,0.507339720889768,0.503863488010231,0.556074228042541,566709750,566709752,566709754,566709756,566709758,0.461030845106594,0.507339720889768,0.503863488010231,0.556074228042541,0.556074228042541,3,3,3,3,3,3,3,3,1
565209132,Htr3a-Cre_NO152;Ai14-292836.03.01.01,0.578697811002032,0.618565448826367,0.680136993914984,0.692793811290367,0.685457112518494,566723847,566723849,566723851,566723853,566723855,0.578697811002032,0.680136993914984,0.692793811290367,0.685457112518494,0.692793811290367,2,2,2,1,1,1,1,1,1
565236919,Htr3a-Cre_NO152;Ai14-292836.04.01.01,0.491601100854951,0.538712425615213,0.537465890515252,0.621164010680983,0.62450478973252,566724583,566724585,566724587,566724589,566724591,0.491601100854951,0.538712425615213,0.621164010680983,0.62450478973252,0.62450478973252,3,2,2,2,2,2,2,2,2
565778331,Ndnf-IRES2-dgCre;Ai14-294019.05.02.01,0.778890243690168,0.7616162517139,0.613295681008727,0.74441958526039,0.823994805815133,566733520,566733522,566733524,566733526,566733528,0.778890243690168,0.7616162517139,0.74441958526039,0.823994805815133,0.823994805815133,3,3,3,3,3,3,3,3,0
565888394,Oxtr-2A-Cre;Ai14-293837.06.02.01,0.693234726389118,0.710105598752756,0.781851559663695,0.768747130839125,0.822925098134707,566737683,566737687,566737689,566737692,566737694,0.693234726389118,0.781851559663695,0.768747130839125,0.822925098134707,0.822925098134707,3,3,3,3,3,3,3,3,1
566304697,Nkx2-1-CreERT2;Ai14 (IVSCC)-294495.03.01.01,0.683258037839847,0.680965793287586,0.76675999264576,0.772615702529597,0.787558035790206,568427163,568427165,568427167,568427169,568427171,0.683258037839847,0.76675999264576,0.772615702529597,0.787558035790206,0.787558035790206,3,3,3,2,2,1,1,1,1
566305266,Nkx2-1-CreERT2;Ai14 (IVSCC)-294495.02.01.01,0.944043130485943,0.960219329067042,0.92130273797607,0.942894883714837,0.93720415268116,568103786,568103788,568103791,568103793,568103795,0.944043130485943,0.960219329067042,0.942894883714837,0.93720415268116,0.960219329067042,1,1,1,1,0,0,0,0,0
566463606,Chrna2-Cre_OE25;Ai14(IVSCC)-294468.03.02.01,0.537722913384164,0.655729360939286,0.675194557919272,0.693874325870273,0.723208794775227,587820603,587820605,587820607,587820609,587820611,0.537722913384164,0.675194557919272,0.693874325870273,0.723208794775227,0.723208794775227,3,3,3,3,3,3,2,2,1
566466395,Chrna2-Cre_OE25;Ai14(IVSCC)-294468.02.02.01,0.753541118262336,0.791209224240858,0.634812038857186,0.795272361127129,0.81392901763327,568080921,568080926,568080928,568080930,568080932,0.753541118262336,0.791209224240858,0.795272361127129,0.81392901763327,0.81392901763327,3,3,3,3,2,1,1,1,1
566563603,Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.02.02.01,0.590646884657594,0.603592265793941,0.577519639677091,0.66474104972305,0.668589178518356,568542757,568542759,568542761,568542763,568542765,0.590646884657594,0.603592265793941,0.66474104972305,0.668589178518356,0.668589178518356,3,2,2,2,2,2,2,2,2
566671538,Chrna2-Cre_OE25;Ai14(IVSCC)-294465.05.01.01,0.508060265432186,0.543696902090024,0.652085070331772,0.696474888032243,0.738621520575137,568094834,568094836,568094838,568094840,568094842,0.508060265432186,0.652085070331772,0.696474888032243,0.738621520575137,0.738621520575137,3,3,3,3,3,3,3,3,2
566719275,Nos1-CreERT2;Ai14-294359.04.01.01,0.695990775239007,0.718925786085386,0.699303110605839,0.703061282819186,0.697556199258157,568093783,568093785,568093787,568093789,568093791,0.695990775239007,0.718925786085386,0.703061282819186,0.697556199258157,0.718925786085386,1,1,1,1,1,0,0,0,0
566761793,Chrna2-Cre_OE25;Ai14(IVSCC)-294467.03.01.01,0.750435965406332,0.747436749749231,0.719948669308931,0.733374093584556,0.7347514115092,568578221,568578223,568578225,568578228,568578230,0.750435965406332,0.747436749749231,0.733374093584556,0.7347514115092,0.750435965406332,0,0,0,0,0,0,0,0,0
567266985,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.02.01,0.649330675920915,0.751487991372427,0.683294154591112,0.697445097130567,0.810954255272202,569471526,569471528,569471530,569471532,569471534,0.649330675920915,0.751487991372427,0.697445097130567,0.810954255272202,0.810954255272202,3,3,3,3,3,3,3,3,3
567354967,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.02,0.514374596065673,0.646777211826921,0.587231291625364,0.689059579751354,0.720882837329322,569476224,569476226,569476228,569476230,569476232,0.514374596065673,0.646777211826921,0.689059579751354,0.720882837329322,0.720882837329322,3,3,3,3,3,3,3,2,2
567399060,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.03,0.475552687201478,0.607441281517518,0.590758525593642,0.631965983331205,0.68545395885677,569476187,569476189,569476191,569476193,569476195,0.475552687201478,0.607441281517518,0.631965983331205,0.68545395885677,0.68545395885677,3,3,3,3,3,3,3,3,3
569477234,Chrna2-Cre_OE25;Ai14(IVSCC)-298555.05.02.01,0.786103836506464,0.732423814468717,0.920074709074114,0.922491390455874,0.928242734482322,569955790,569955792,569955794,569955796,569955798,0.786103836506464,0.920074709074114,0.922491390455874,0.928242734482322,0.928242734482322,3,3,1,1,1,1,1,1,1
569623233,Ndnf-IRES2-dgCre;Ai14-298349.04.02.01,0.937493395225384,0.768730837818594,0.926025243618619,0.951958612688161,0.952990371974143,569896556,569896558,569896560,569896562,569896564,0.937493395225384,0.926025243618619,0.951958612688161,0.952990371974143,0.952990371974143,3,2,2,2,0,0,0,0,0
569670455,Chrna2-Cre_OE25;Ai14(IVSCC)-298553.05.02.01,0.65709460533579,0.680027526736222,0.658397959466097,0.679528261681035,0.704453745422931,569896590,569896592,569896594,569896596,569896598,0.65709460533579,0.680027526736222,0.679528261681035,0.704453745422931,0.704453745422931,3,3,3,3,3,1,1,1,0
569706189,Rbp4-Cre_KL100;Ai14-299344.04.01.01,0.528496179129035,0.577664754892302,0.492913017970666,0.348510515744302,0.3413178161401,570469769,570469771,570469773,570469775,570469777,0.528496179129035,0.577664754892302,0.348510515744302,0.3413178161401,0.577664754892302,1,1,1,1,1,1,1,1,0
569710450,Rbp4-Cre_KL100;Ai14-299344.05.02.01,0.677448786465684,0.644977169898098,0.60637667250353,0.637705454736399,0.809678123206101,570469828,570469837,570469841,570469843,570469845,0.677448786465684,0.644977169898098,0.637705454736399,0.809678123206101,0.809678123206101,3,3,3,3,3,3,3,3,3
569739534,Chrna2-Cre_OE25;Ai14(IVSCC)-298913.03.02.01,0.327914342786853,0.324504031556003,0.478693579634774,0.280415198332266,0.300921385226968,571019486,571019488,571019490,571019492,571019494,0.327914342786853,0.478693579634774,0.280415198332266,0.300921385226968,0.478693579634774,1,1,1,1,1,1,1,1,1
569810649,Vip-IRES-Cre;Ai14-299124.04.02.01,0.642867566520487,0.676707690413628,0.662338914145431,0.659051197849089,0.647084677286548,571019396,571019398,571019402,571019405,571019408,0.642867566520487,0.676707690413628,0.659051197849089,0.647084677286548,0.676707690413628,1,1,1,1,1,1,1,0,0
570924514,Vip-IRES-Cre;Ai14-299125.04.02.02,0.640828740313302,0.678066145832004,0.595551118607103,0.629985485193124,0.64393164118918,571868035,571868037,571868039,571868041,571868043,0.640828740313302,0.678066145832004,0.629985485193124,0.64393164118918,0.678066145832004,1,1,1,1,1,1,1,0,0
571292875,Vipr2-IRES2-Cre;Ai14-302668.04.01.01,0.599167860704401,0.580051985127937,0.719079409866104,0.689264808631477,0.773225103840847,573409889,573409891,573409893,573409895,573409897,0.599167860704401,0.719079409866104,0.689264808631477,0.773225103840847,0.773225103840847,3,3,3,3,3,3,3,3,3
571396942,Pvalb-IRES-Cre;Ai14-299810.02.01.01,0.980546969953089,0.982310109852986,0.960375108937115,0.988811303008001,0.99020175097244,573430539,573430543,573430548,573430554,573430558,0.980546969953089,0.982310109852986,0.988811303008001,0.99020175097244,0.99020175097244,3,2,0,0,0,0,0,0,0
573404307,Vipr2-IRES2-Cre;Ai14-304184.04.01.01,0.97423291710759,0.979031796321129,0.969268684493039,0.972638549088393,0.974312325350055,587845765,587845767,587845769,587845771,587845773,0.97423291710759,0.979031796321129,0.972638549088393,0.974312325350055,0.979031796321129,1,0,0,0,0,0,0,0,0
573976402,Pvalb-IRES-Cre;Ai14-305769.04.02.01,-0.0195918100783154,-0.0214247454510298,-0.0230930302633153,-0.024000813256433,-0.0276988020476426,587845967,587845969,587845971,587845974,587845976,-0.0195918100783154,-0.0214247454510298,-0.024000813256433,-0.0276988020476426,-0.0195918100783154,0,0,0,0,0,0,0,0,0
575642695,Sst-IRES-Cre;Ai14-306888.04.02.01,0.693088338861002,0.688647390052496,0.693511773477051,0.700660420328135,0.71624419543215,587846946,587846948,587846950,587846952,587846954,0.693088338861002,0.693511773477051,0.700660420328135,0.71624419543215,0.71624419543215,3,3,3,3,2,0,0,0,0
577218602,Chat-IRES-Cre-neo;Ai14-308248.03.02.01,0.10220751666821,0.102392505299436,0.107830460654707,0.120825438343969,0.118327653856701,587847920,587847922,587847924,587847926,587847928,0.10220751666821,0.107830460654707,0.120825438343969,0.118327653856701,0.120825438343969,2,2,2,1,0,0,0,0,0
577369606,Chat-IRES-Cre-neo;Ai14-308245.04.02.01,0.711172355598855,0.712446057347806,0.750796415643207,0.738249879277582,0.82361166437615,587848204,587848206,587848209,587848211,587848214,0.711172355598855,0.750796415643207,0.738249879277582,0.82361166437615,0.82361166437615,3,3,3,3,3,3,3,3,3
578898150,Oxtr-T2A-Cre;Ai14-309025.03.02.01,0.776043083092314,0.768646964472932,0.812191390896831,0.771243245201285,0.86125722391725,587862688,587862690,587862692,587862694,587862696,0.776043083092314,0.812191390896831,0.771243245201285,0.86125722391725,0.86125722391725,3,3,3,3,3,3,3,3,1
578909807,Oxtr-T2A-Cre;Ai14-309025.03.01.01,0.671893919135661,0.674816736265102,0.776138648035682,0.804137090839811,0.800548311128935,587862489,587862491,587862493,587862495,587862497,0.671893919135661,0.776138648035682,0.804137090839811,0.800548311128935,0.804137090839811,2,2,2,2,2,2,1,1,1
578929342,Oxtr-T2A-Cre;Ai14-309025.06.02.01,0.67375554511135,0.664107097066685,0.65257840082761,0.701080017059975,0.703056946106125,587862833,587862835,587862837,587862839,587862841,0.67375554511135,0.664107097066685,0.701080017059975,0.703056946106125,0.703056946106125,3,2,2,2,2,2,0,0,0
578938153,Oxtr-T2A-Cre;Ai14-309025.06.01.01,0.588128005859946,0.521912400220307,0.543890482436601,0.520768746682069,0.681314716441881,587862755,587862757,587862759,587862761,587862764,0.588128005859946,0.543890482436601,0.520768746682069,0.681314716441881,0.681314716441881,3,3,3,3,3,3,3,3,3
579263604,Glt25d2-Cre_NF107;Ai14-309226.04.02.01,0.43463923620734,0.44019378756843,0.226986721515475,0.320662215077216,0.225556946875035,587863123,587863125,587863127,587863129,587863131,0.43463923620734,0.44019378756843,0.320662215077216,0.225556946875035,0.44019378756843,1,1,0,0,0,0,0,0,0
579611597,Ndnf-IRES2-dgCre;Ai14-311164.04.01.01,0.834419166719239,0.755730878126704,0.874944454879536,0.884069847559941,0.884892569044322,587863828,587863830,587863832,587863834,587863836,0.834419166719239,0.874944454879536,0.884069847559941,0.884892569044322,0.884892569044322,3,2,1,1,1,1,1,1,1
579652000,Vipr2-IRES2-Cre;Ai14-310515.03.02.01,0.559526064219789,0.511432988119083,0.434431313401846,0.467979576096781,0.506722484110566,587864128,587864130,587864132,587864134,587864136,0.559526064219789,0.511432988119083,0.467979576096781,0.506722484110566,0.559526064219789,0,0,0,0,0,0,0,0,0
579662784,Vipr2-IRES2-Cre;Ai14-310515.02.02.01,0.741875349437679,0.583529350397858,0.798022187470052,0.821801467320964,0.838622143309351,587864212,587864214,587864216,587864218,587864220,0.741875349437679,0.798022187470052,0.821801467320964,0.838622143309351,0.838622143309351,3,3,3,3,2,2,2,2,1
579672464,Pvalb-IRES-Cre;Ai14-310799.03.02.01,0.923561740685968,0.933923718911343,0.862093814005756,0.901821775429351,0.912635934374444,587864169,587864171,587864173,587864175,587864177,0.923561740685968,0.933923718911343,0.901821775429351,0.912635934374444,0.933923718911343,1,1,1,0,0,0,0,0,0
579981789,Ndnf-IRES2-dgCre;Ai14-311161.05.02.01,0.650067991258544,0.616222129474203,0.733125173379926,0.758872529371051,0.814108425498762,587864383,587864385,587864387,587864389,587864391,0.650067991258544,0.733125173379926,0.758872529371051,0.814108425498762,0.814108425498762,3,3,3,3,3,3,3,3,3
580010290,Oxtr-T2A-Cre;Ai14-309030.04.01.02,0.830610924884057,0.836340457194709,0.81763976956097,0.825898807073161,0.79811805753935,587864519,587864521,587864523,587864525,587864527,0.830610924884057,0.836340457194709,0.825898807073161,0.79811805753935,0.836340457194709,1,1,0,0,0,0,0,0,0
580014328,Oxtr-T2A-Cre;Ai14-309030.05.02.01,0.677759442205987,0.741913665759122,0.813188470172361,0.823956133732831,0.876182626818938,587864551,587864553,587864555,587864557,587864559,0.677759442205987,0.813188470172361,0.823956133732831,0.876182626818938,0.876182626818938,3,3,3,3,3,3,3,3,3
580145037,Vipr2-IRES2-Cre;Ai14-310513.05.02.01,0.960126216775331,0.938353133332645,0.933035447766919,0.980592952992038,0.979495352581261,587864629,587864631,587864633,587864635,587864637,0.960126216775331,0.938353133332645,0.980592952992038,0.979495352581261,0.980592952992038,2,2,2,2,2,0,0,0,0
580149939,Vipr2-IRES2-Cre;Ai14-310513.04.02.01,0.57848779460972,0.547466781864103,0.491461362476897,0.540297861688873,0.578752071631223,591248096,591248098,591248100,591248102,591248104,0.57848779460972,0.547466781864103,0.540297861688873,0.578752071631223,0.578752071631223,3,0,0,0,0,0,0,0,0
580194100,Oxtr-T2A-Cre;Ai14-309026.03.01.01,0.354686030168787,0.555464219707844,0.469332072382089,0.567905519623427,0.619263159689471,587864827,587864829,587864831,587864833,587864835,0.354686030168787,0.555464219707844,0.567905519623427,0.619263159689471,0.619263159689471,3,3,3,3,3,3,3,3,3
580236419,Oxtr-T2A-Cre;Ai14-309026.05.01.01,0.381870571859883,0.391121572245133,0.302300649356821,0.34567403263944,0.31665817603448,591253502,591253504,591253506,591253508,591253510,0.381870571859883,0.391121572245133,0.34567403263944,0.31665817603448,0.391121572245133,1,1,0,0,0,0,0,0,0
580537822,Nkx2-1-CreERT2;Ai14 (IVSCC)-311671.04.02.02,0.789974130839608,0.68982046164436,0.81076935456072,0.824538142515873,0.824797631072731,587864955,587864957,587864959,587864961,587864963,0.789974130839608,0.81076935456072,0.824538142515873,0.824797631072731,0.824797631072731,3,2,2,1,1,1,1,0,0
580895033,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-309757.02.01.01,0.983810807305087,0.988954969075309,0.972065677218419,0.983816449506429,0.983643486774882,587865629,587865631,587865633,587865635,587865637,0.983810807305087,0.988954969075309,0.983816449506429,0.983643486774882,0.988954969075309,1,1,0,0,0,0,0,0,0
581058351,Nkx2-1-CreERT2;Ai14 (IVSCC)-311666.06.02.01,0.960797454898202,0.962394062138248,0.953011984741975,0.985715603553226,0.987040052352864,587865710,587865712,587865714,587865716,587865718,0.960797454898202,0.962394062138248,0.985715603553226,0.987040052352864,0.987040052352864,3,2,2,2,2,1,0,0,0
581138223,Nkx2-1-CreERT2;Ai14 (IVSCC)-311663.03.01.01,0.704310712405375,0.684020240549061,0.676857493690796,0.73350295156256,0.731551393087556,587865916,587865918,587865920,587865922,587865924,0.704310712405375,0.684020240549061,0.73350295156256,0.731551393087556,0.73350295156256,2,2,2,2,2,2,0,0,0
582644266,Chat-IRES-Cre-neo;Ai14-313181.04.02.01,0.693548552815403,0.699654317713831,0.759200959768342,0.770645140490736,0.777426853616797,591739019,591739027,591739033,591739036,591739038,0.693548552815403,0.759200959768342,0.770645140490736,0.777426853616797,0.777426853616797,3,3,2,2,1,1,1,1,1
583403073,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-312583.03.02.01,0.434105808397148,0.447864669787937,0.454951515935945,0.401121313617748,0.394140495297098,591414579,591414581,591414583,591414585,591414587,0.434105808397148,0.454951515935945,0.401121313617748,0.394140495297098,0.454951515935945,1,1,1,1,1,0,0,0,0
583804033,Htr3a-Cre_NO152;Ai14-314135.03.02.01,0.693778415471458,0.73508215900891,0.741802094603054,0.812684044813222,0.823678192991655,591527058,591527060,591527062,591527064,591527066,0.693778415471458,0.741802094603054,0.812684044813222,0.823678192991655,0.823678192991655,3,3,3,2,2,2,2,2,2
584561230,Vip-IRES-Cre;Ai14-314157.03.02.01,0.517704007131357,0.560122259094369,0.584827005658934,0.583550470772475,0.603726039182428,591536704,591536708,591536712,591536716,591536720,0.517704007131357,0.584827005658934,0.583550470772475,0.603726039182428,0.603726039182428,3,3,3,3,1,1,1,1,1
584587128,Vip-IRES-Cre;Ai14-314157.04.01.01,0.681935633139945,0.639843421933075,0.712706432182245,0.760295174764185,0.737797367905877,591536556,591536559,591536562,591536565,591536569,0.681935633139945,0.712706432182245,0.760295174764185,0.737797367905877,0.760295174764185,2,2,2,2,2,2,2,2,1
584664194,Oxtr-T2A-Cre;Ai14-314784.02.02.01,0.749204155510332,0.866196240215513,0.541110364026739,0.776242041012063,0.820530536269658,591538450,591538452,591538454,591538456,591538458,0.749204155510332,0.866196240215513,0.776242041012063,0.820530536269658,0.866196240215513,1,1,1,1,1,1,1,1,1
