graph_seed,graph_id,coupling,noise_sigma,A_mid,A_pool,A_shared,A_sparse,shared_random,spectral,shared_minus_random,shared_minus_frozen_mid,shared_minus_frozen_sparse,tested_specialists_max
93005,scale_free-N256-p005-seed93005-sha256:55d0c0e634458619fcaa46200af2e7da623d5bc667069326e0d4e215a8552d59,0.05,1.0,0.2753903176635503,0.2733641841138402,0.3512778853376706,0.3871205920974414,0.223289692774415,0.26836388247708476,0.12798819256325564,0.0758875676741203,-0.03584270675977075,0.3871205920974414
93005,scale_free-N256-p005-seed93005-sha256:55d0c0e634458619fcaa46200af2e7da623d5bc667069326e0d4e215a8552d59,0.05,1.2,0.3201197584470113,0.2698989271496733,0.33839287236332893,0.40593464113771915,0.2005708301439881,0.3052399543424447,0.13782204221934083,0.01827311391631764,-0.06754176877439022,0.40593464113771915
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.035,0.8,0.3818727160493533,0.3637967898199956,0.4333344679325819,0.44135433187087375,0.3310905384520689,0.32641495950520033,0.10224392948051297,0.0514617518832286,-0.008019863938291849,0.44135433187087375
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.035,1.0,0.4359821950395902,0.39915730617940426,0.3761784291515748,0.4093833714723587,0.3157952586188912,0.27615077110628283,0.060383170532683605,-0.05980376588801539,-0.033204942320783915,0.4359821950395902
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.035,1.2,0.42707211896777153,0.4217805253962676,0.35813737846910954,0.3818944127609332,0.32356473306814826,0.2629316113889217,0.03457264540096128,-0.068934740498662,-0.023757034291823687,0.42707211896777153
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.03875,0.8,0.35945683531463146,0.4632612907638152,0.29931180054942763,0.325101182796061,0.21561184929062918,0.26784081508715946,0.08369995125879845,-0.06014503476520383,-0.025789382246633352,0.35945683531463146
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.03875,1.0,0.3925684932619333,0.4494325729707877,0.28260554373264307,0.30423793320854503,0.20438208524137733,0.3080775296936432,0.07822345849126575,-0.10996294952929025,-0.02163238947590196,0.3925684932619333
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.03875,1.2,0.35006157432993246,0.4434676971286535,0.2940589046726624,0.3107926538214087,0.22115811364104346,0.2844316307455301,0.07290079103161892,-0.05600266965727008,-0.016733749148746313,0.35006157432993246
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.0425,0.8,0.3519113653649886,0.305564222857356,0.3884351799885432,0.3458910398185253,0.171540983642141,0.2823407606532176,0.21689419634640222,0.036523814623554585,0.0425441401700179,0.3519113653649886
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.0425,1.0,0.3426658231765032,0.3799616576482852,0.3623174900809924,0.3343529316286246,0.14077626603345073,0.2899094937990109,0.22154122404754167,0.019651666904489218,0.027964558452367783,0.3426658231765032
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.0425,1.2,0.3782893568277359,0.2945658694952726,0.3724969880034526,0.37920771228770417,0.140629862435162,0.33417019496361416,0.2318671255682906,-0.0057923688242833005,-0.006710724284251568,0.37920771228770417
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.04625,0.8,0.2785301841795444,0.2845056783407926,0.3652697994063298,0.39708306019504863,0.17673939249167836,0.3603730592876673,0.18853040691465145,0.08673961522678542,-0.03181326078871882,0.39708306019504863
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.04625,1.0,0.2925259610638022,0.3181970622390508,0.4191860569020112,0.3633979558944702,0.19338868993024028,0.3618369822700818,0.22579736697177094,0.12666009583820903,0.055788101007541,0.3633979558944702
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.04625,1.2,0.3246580070505539,0.2678939346224069,0.3170442419747511,0.34729428961873055,0.17428738406548894,0.4184457765271266,0.14275685790926218,-0.007613765075802803,-0.030250047643979427,0.34729428961873055
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,0.8,0.2676288112998008,0.2832818053041895,0.30261301559706527,0.3626986077676217,0.1934434901922941,0.38701019684473675,0.10916952540477118,0.034984204297264454,-0.06008559217055642,0.3626986077676217
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.0,0.2690296440074841,0.26613854306439555,0.29306617813805735,0.3029193809876839,0.22310293155411878,0.375070340000093,0.06996324658393857,0.024036534130573273,-0.009853202849626541,0.3029193809876839
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.2,0.2632349673658609,0.2755179920544227,0.2988994816939036,0.2968200929462909,0.20447183710833386,0.3718085316941142,0.09442764458556976,0.03566451432804274,0.0020793887476127093,0.2968200929462909
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,0.4625580670932929,0.32331565208733076,0.4326693043112755,0.28453691676259035,0.23135299049317834,0.3489470848192771,0.20131631381809714,-0.02988876278201741,0.14813238754868513,0.4625580670932929
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,0.39900543602804345,0.2742903071145216,0.40757235046476126,0.3069980647414922,0.23161547662069396,0.27723199998339015,0.1759568738440673,0.00856691443671781,0.10057428572326904,0.39900543602804345
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,0.3965285314867894,0.3215602232764164,0.37576323995987576,0.30163624882698054,0.21597090084105727,0.3552490056802829,0.1597923391188185,-0.020765291526913643,0.07412699113289523,0.3965285314867894
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,0.29796216450631613,0.4300224594771862,0.36090453900396824,0.33648303399483365,0.1961945338795582,0.3971488382667303,0.16471000512441003,0.06294237449765211,0.024421505009134592,0.33648303399483365
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,0.2691372005889813,0.47022064588963985,0.2792404039452473,0.3800017361839612,0.1837710340817769,0.3809320479631424,0.0954693698634704,0.010103203356266022,-0.10076133223871392,0.3800017361839612
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,0.2565684259558717,0.43077816255390644,0.26462339113155997,0.4023097424457471,0.16473109678675726,0.38984699733555317,0.0998922943448027,0.008054965175688267,-0.1376863513141871,0.4023097424457471
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,0.24954327195882794,0.42385315150022507,0.2915120013058185,0.39976384304463863,0.17224716084698832,0.3369076270610094,0.11926484045883018,0.04196872934699056,-0.10825184173882013,0.39976384304463863
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,0.26351529173552984,0.40038700712223846,0.2613500111425916,0.3423373457044363,0.17548648485292986,0.3323272100339333,0.08586352628966173,-0.0021652805929382457,-0.0809873345618447,0.3423373457044363
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,0.278138844606777,0.33502605247000855,0.25323253062864143,0.3450382637480895,0.15056794943908847,0.3522070993979772,0.10266458118955296,-0.024906313978135586,-0.09180573311944806,0.3450382637480895
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,0.2729900907725095,0.24613230085621274,0.2865160293877124,0.28193647104005015,0.1816154055607815,0.3269013166427612,0.10490062382693091,0.013525938615202904,0.004579558347662271,0.28193647104005015
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,0.26894648869832355,0.2770610532412926,0.2623675124098857,0.31464643031358713,0.1779164006002247,0.3506757536282142,0.084451111809661,-0.006578976288437843,-0.05227891790370143,0.31464643031358713
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,0.2476730191459258,0.23172177933156488,0.26040687163670856,0.301093112056454,0.1574170162590841,0.3228887937342127,0.10298985537762445,0.012733852490782765,-0.040686240419745445,0.301093112056454
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,0.24792797304689881,0.36327705159783363,0.30072800504664576,0.3391118807097276,0.23123349497715628,0.26188058995952207,0.06949451006948948,0.05280003199974695,-0.03838387566308182,0.3391118807097276
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,0.26702193046609557,0.3691937414308389,0.32458954676985735,0.3440010330329339,0.20815081816787517,0.30468237927804387,0.11643872860198218,0.05756761630376178,-0.01941148626307654,0.3440010330329339
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,0.27858419468005496,0.3309655946989854,0.27291346527636046,0.32424268250664073,0.19079318999623254,0.2893705011035005,0.08212027528012791,-0.005670729403694508,-0.05132921723028028,0.32424268250664073
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,0.36957368689278763,0.38470303763945896,0.47546347975730896,0.3462712535013755,0.18923823752750948,0.34045271513362724,0.2862252422297995,0.10588979286452133,0.12919222625593346,0.36957368689278763
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,1.0,0.3750615914662679,0.34982867538928986,0.42071545620759326,0.42112372380991775,0.16712788958102462,0.3088412390400966,0.2535875666265687,0.04565386474132538,-0.0004082676023244858,0.42112372380991775
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,1.2,0.3832286950200796,0.3773235349605481,0.44190707926948863,0.41823201812803745,0.151690662993739,0.31171882400910056,0.2902164162757496,0.05867838424940902,0.02367506114145118,0.41823201812803745
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.03875,0.8,0.3948436342179775,0.30405627656728024,0.291600489988923,0.3982643038034439,0.1469861402486761,0.2779807156572739,0.14461434974024692,-0.1032431442290545,-0.10666381381452089,0.3982643038034439
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.03875,1.0,0.38905304794510204,0.3266325462609529,0.34101155896981555,0.4036270063370466,0.15531942962358392,0.31820822755495703,0.18569212934623164,-0.048041488975286484,-0.06261544736723107,0.4036270063370466
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.03875,1.2,0.3813675120472908,0.32253655046224594,0.2987160508831342,0.42849890018502873,0.1406458551064133,0.3204664140939712,0.15807019577672088,-0.08265146116415661,-0.12978284930189454,0.42849890018502873
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.0425,0.8,0.38476222939789295,0.3584157923857371,0.2866460209091504,0.323118078832825,0.20548007590696213,0.2736519053578376,0.0811659450021883,-0.09811620848874253,-0.03647205792367458,0.38476222939789295
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.0425,1.0,0.3314014716694752,0.3789954297244549,0.3317482024431228,0.33844773812840384,0.22229552951951817,0.3248921812822421,0.10945267292360464,0.00034673077364760774,-0.006699535685281033,0.33844773812840384
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.0425,1.2,0.3118809430549542,0.36531037216385204,0.284368564064304,0.3500220210601886,0.1940874789531032,0.3864697174479564,0.09028108511120081,-0.027512378990650177,-0.0656534569958846,0.3500220210601886
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.04625,0.8,0.29846319245795405,0.26802383549511427,0.2949322716643413,0.3357451803361376,0.238776307242612,0.2998242148508628,0.056155964421729265,-0.0035309207936127796,-0.04081290867179632,0.3357451803361376
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.04625,1.0,0.28932811506092543,0.2709172510852416,0.34031276653210324,0.33812891443570453,0.237834389321506,0.35575258421401185,0.10247837721059724,0.05098465147117781,0.0021838520963987085,0.33812891443570453
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.04625,1.2,0.3108114864056309,0.30829889203111327,0.2836993380139271,0.38139891748627025,0.22811966544638074,0.32015239757796127,0.05557967256754637,-0.027112148391703783,-0.09769957947234315,0.38139891748627025
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.05,0.8,0.28887166113903123,0.4113431802640359,0.30634397547692055,0.3540332317352295,0.24174802657216785,0.2725531452645858,0.0645959489047527,0.017472314337889316,-0.04768925625830894,0.3540332317352295
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.05,1.0,0.2686371734986702,0.41553170916934806,0.2687167233477036,0.3646981331209342,0.23389781545847652,0.2873832210898399,0.03481890788922706,7.954984903335571e-05,-0.09598140977323061,0.3646981331209342
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.05,1.2,0.2789521130422751,0.40046823024749756,0.2845889832824468,0.3194246366620063,0.20819319536288575,0.3007463943213224,0.07639578791956106,0.005636870240171732,-0.03483565337955952,0.3194246366620063
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.035,0.8,0.4373265877366066,0.43169794666270417,0.4058702892313401,0.4041512329131365,0.19276582418630517,0.3073659998675187,0.21310446504503494,-0.03145629850526649,0.0017190563182036267,0.4373265877366066
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.035,1.0,0.43052283488214016,0.479587076852719,0.4270206888516744,0.4569304672380288,0.20982322438309586,0.32409455813467497,0.21719746446857852,-0.0035021460304657803,-0.029909778386354446,0.4569304672380288
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.035,1.2,0.41962186867992085,0.4948484922448794,0.4285624958574772,0.4452444079021613,0.17045824043452737,0.28708075483640033,0.2581042554229498,0.008940627177556337,-0.01668191204468411,0.4452444079021613
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.03875,0.8,0.35723086446523666,0.41152101072172326,0.3716059311603506,0.39679568881789845,0.12390367283175385,0.3365933025876681,0.24770225832859677,0.014375066695113958,-0.02518975765754783,0.39679568881789845
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.03875,1.0,0.3649438762416442,0.34852233063429594,0.35744446081419784,0.42972560475269955,0.09966963638241089,0.3002447498341401,0.25777482443178695,-0.007499415427446365,-0.07228114393850171,0.42972560475269955
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.03875,1.2,0.32706425835688907,0.3638044061760108,0.33522819199909765,0.32834930345416063,0.10646918741986151,0.317479923988382,0.22875900457923615,0.008163933642208576,0.006878888544937012,0.32834930345416063
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.0425,0.8,0.3542055493841569,0.31601764758427936,0.3577214398731788,0.32365520733098185,0.11496767021405196,0.2654235878338416,0.24275376965912682,0.0035158904890219,0.03406623254219693,0.3542055493841569
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.0425,1.0,0.3481810012211402,0.323258364573121,0.3355114037791888,0.3973253332078457,0.09488837467506524,0.29513793749113876,0.2406230291041236,-0.012669597441951397,-0.06181392942865688,0.3973253332078457
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.0425,1.2,0.3195253467808167,0.32455734163522715,0.3130819350481033,0.3211005330085754,0.09973316693988936,0.297420517851909,0.2133487681082139,-0.0064434117327134,-0.008018597960472107,0.3211005330085754
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.04625,0.8,0.2773726520438989,0.3258564664671818,0.270992562174797,0.3371753388394912,0.10359747102484101,0.27652767114341253,0.167395091149956,-0.006380089869101879,-0.06618277666469419,0.3371753388394912
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.04625,1.0,0.2794853014250596,0.2892697304487228,0.3788739461451769,0.33119943924248213,0.11737334460485722,0.27643598181505996,0.2615006015403197,0.09938864472011727,0.04767450690269476,0.33119943924248213
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.04625,1.2,0.2855421801408132,0.27711457945406437,0.3935324295113484,0.3650703076273203,0.09288921164503937,0.2680490439136823,0.30064321786630904,0.10799024937053525,0.028462121884028135,0.3650703076273203
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.05,0.8,0.23274190568675593,0.3396582504113515,0.408027754475673,0.43778133019804955,0.1029430464841425,0.27171215849618113,0.30508470799153053,0.1752858487889171,-0.029753575722376524,0.43778133019804955
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.05,1.0,0.24124951660633084,0.3078280426561832,0.3905981443822384,0.4039260819554329,0.09319222206249829,0.3146733678877353,0.2974059223197401,0.14934862777590754,-0.013327937573194504,0.4039260819554329
93009,scale_free-N256-p005-seed93009-sha256:c4651732bb417b95e053fd5e0202728c1b4c9b780895450248d0c8fdeef0a19f,0.05,1.2,0.2700343256195386,0.284989058971405,0.29334477521479124,0.3670376731703679,0.06410157261416312,0.3292651406178872,0.22924320260062814,0.023310449595252636,-0.07369289795557665,0.3670376731703679
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.035,0.8,0.5004753669102987,0.3530945461243391,0.4622407717009385,0.2988423698892196,0.24755247278759873,0.3009784078846375,0.2146882989133398,-0.03823459520936018,0.16339840181171894,0.5004753669102987
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.035,1.0,0.468026132012407,0.4267614179601272,0.4752509792645772,0.34171558109422523,0.23211052610228455,0.2870892081409692,0.24314045316229266,0.007224847252170208,0.13353539817035198,0.468026132012407
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.035,1.2,0.42485888053973514,0.362623527025183,0.4574445678542058,0.4045871899773677,0.225710648111999,0.30898561204473174,0.23173391974220678,0.032585687314470646,0.052857377876838085,0.42485888053973514
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.03875,0.8,0.37589566595852375,0.3222570077826579,0.34790406686564285,0.29907321060697234,0.18552025500684974,0.32662400106588996,0.1623838118587931,-0.027991599092880903,0.04883085625867051,0.37589566595852375
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.03875,1.0,0.3162346159418424,0.32824213926990825,0.3032028811673323,0.36100060244401294,0.19469634552175796,0.3303768262267112,0.10850653564557433,-0.013031734774510084,-0.05779772127668065,0.36100060244401294
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.03875,1.2,0.3212540124853452,0.29013412942488986,0.28737953491508955,0.38205984979867935,0.2010406039965649,0.3156923453013102,0.08633893091852465,-0.033874477570255634,-0.0946803148835898,0.38205984979867935
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.0425,0.8,0.28372207097709173,0.2694219869251052,0.24090331792831418,0.35419286228716373,0.12613822209338343,0.30692070536315436,0.11476509583493075,-0.04281875304877755,-0.11328954435884955,0.35419286228716373
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.0425,1.0,0.30704565035800135,0.2721789022907614,0.2794986190274357,0.3321661098549763,0.11733544431626791,0.34663839762409526,0.1621631747111678,-0.02754703133056563,-0.052667490827540575,0.3321661098549763
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.0425,1.2,0.27178081373373664,0.29717217013239855,0.26339049699405825,0.3911581300199032,0.11979184113442892,0.3249705235163371,0.14359865585962933,-0.008390316739678383,-0.12776763302584493,0.3911581300199032
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.04625,0.8,0.33485471674551565,0.33370529611905414,0.34388624286899966,0.37822914371887845,0.12937842713048056,0.2844862658530473,0.2145078157385191,0.009031526123484013,-0.03434290084987879,0.37822914371887845
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.04625,1.0,0.28730003846188384,0.33242803253233427,0.3346542802949746,0.3599786361058553,0.13508234126493332,0.2875242798278729,0.1995719390300413,0.04735424183309078,-0.02532435581088066,0.3599786361058553
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.04625,1.2,0.27645149392386276,0.28392376191914076,0.297914778192838,0.3713820514579614,0.11777371090526377,0.3138068163146575,0.18014106728757423,0.021463284268975258,-0.07346727326512337,0.3713820514579614
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.05,0.8,0.34506820638974506,0.34603028868635494,0.39717692881822586,0.3877829958995183,0.16549200005829331,0.314056122675538,0.23168492875993255,0.0521087224284808,0.009393932918707548,0.3877829958995183
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.05,1.0,0.3075544703751802,0.33825907359520596,0.3841474521905184,0.40701436810195446,0.15942939246694243,0.30145923731227714,0.22471805972357595,0.07659298181533819,-0.02286691591143608,0.40701436810195446
93010,scale_free-N256-p005-seed93010-sha256:d05569bee043f50eae7b4edce69e432391fd5e2042faf0bd016ac63a74e652da,0.05,1.2,0.352310919513305,0.3024684389432271,0.36868576643367607,0.38808896020054817,0.12842072204997138,0.32355461952586967,0.2402650443837047,0.016374846920371056,-0.019403193766872107,0.38808896020054817
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.035,0.8,0.42177280969917774,0.31934935227036476,0.35140395040313405,0.3100873908648888,0.21405633321652806,0.3266343300541242,0.13734761718660599,-0.0703688592960437,0.04131655953824526,0.42177280969917774
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.035,1.0,0.3751501925289631,0.3042856398969888,0.39008807266751916,0.27161713689565653,0.16930168867111203,0.2985732182860374,0.22078638399640713,0.01493788013855607,0.11847093577186263,0.3751501925289631
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.035,1.2,0.4188691508024931,0.313546617825826,0.3661050411562125,0.2953103985637426,0.2082953307156761,0.27292370796203613,0.1578097104405364,-0.05276410964628059,0.07079464259246993,0.4188691508024931
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.03875,0.8,0.3172214888036251,0.2717733240375916,0.29469733685255045,0.2714763587961594,0.2510489244014024,0.26942255285878974,0.04364841245114803,-0.022524151951074656,0.02322097805639106,0.3172214888036251
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.03875,1.0,0.3203897979110479,0.28790625495215255,0.30623143352568144,0.2906208423276742,0.2603999180719256,0.2927449656029542,0.045831515453755856,-0.01415836438536644,0.015610591198007229,0.3203897979110479
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.03875,1.2,0.26161350434025127,0.2987230401486158,0.33563865286608535,0.349949116508166,0.24321975434819854,0.2892083525657654,0.09241889851788682,0.07402514852583408,-0.014310463642080662,0.349949116508166
93011,scale_free-N256-p005-seed93011-sha256:2e5d468e9e29a1e76c4abf43c2b978010ddc03104b821c27299f65f31a750a30,0.0425,0.8,0.26020926733811695,0.2832879144698381,0.3114805414030949,0.34594231968124706,0.14840255770832297,0.25939427316188807,0.16307798369477192,0.051271274064977945,-0.034461778278152166,0.34594231968124706
