graph_seed,regime,noise_seed,lif_bias,hh_bias,lif_rate_hz,hh_rate_hz,absolute_rate_difference_hz,absolute_log_rate_ratio
92002,transition_mid,8501,1.4,9.5,60.373043060302734,68.32616424560547,7.953121185302734,0.1235575732075455
92002,transition_mid,8501,1.45,9.5,63.115230560302734,68.32616424560547,5.210933685302734,0.0792100077000483
92002,transition_mid,8501,1.5,9.5,65.82421112060547,68.32616424560547,2.501953125,0.0372495038461037
92002,transition_mid,8501,1.55,9.5,68.56053924560547,68.32616424560547,0.234375,0.0034193721548847
92002,transition_mid,8501,1.6,9.5,71.14452362060547,68.32616424560547,2.818359375,0.040362685031908
92002,transition_mid,8501,1.65,9.5,73.72069549560547,68.32616424560547,5.39453125,0.0758838493662396
92002,transition_mid,8501,1.7,9.5,76.30858612060547,68.32616424560547,7.982421875,0.1103398039377779
92002,transition_mid,8501,1.75,9.5,78.83788299560547,68.32616424560547,10.51171875,0.1429059822854226
92002,transition_mid,8501,1.8,9.5,81.29686737060547,68.32616424560547,12.970703125,0.1735815181796836
92002,transition_mid,8501,1.85,9.5,83.69139862060547,68.32616424560547,15.365234375,0.2025750907634552
92002,transition_mid,8501,1.9,9.5,86.1328125,68.32616424560547,17.80664825439453,0.2312954909935054
92002,transition_mid,8501,1.95,9.5,88.544921875,68.32616424560547,20.21875762939453,0.2588834783278999
92002,transition_mid,8501,2.0,9.5,90.873046875,68.32616424560547,22.54688262939453,0.2848080047599809
92002,transition_mid,8502,1.0,9.5,35.669918060302734,68.46678924560547,32.796871185302734,0.6507010331925456
92002,transition_mid,8502,1.05,9.5,39.076168060302734,68.46678924560547,29.39062118530273,0.559739691452984
92002,transition_mid,8502,1.1,9.5,42.470703125,68.46678924560547,25.99608612060547,0.4766419991058985
92002,transition_mid,8502,1.15,9.5,45.529296875,68.46678924560547,22.93749237060547,0.4072583101725058
92002,transition_mid,8502,1.2,9.5,48.701171875,68.46678924560547,19.76561737060547,0.3400539693201347
92002,transition_mid,8502,1.25,9.5,51.658203125,68.46678924560547,16.80858612060547,0.2812253616467386
92002,transition_mid,8502,1.3,9.5,54.69921875,68.46678924560547,13.767570495605469,0.2241323582573908
92002,transition_mid,8502,1.35,9.5,57.476558685302734,68.46678924560547,10.990230560302734,0.1746927781237338
92002,transition_mid,8502,1.4,9.5,60.378902435302734,68.46678924560547,8.087886810302734,0.1255137115807065
92002,transition_mid,8502,1.45,9.5,63.107418060302734,68.46678924560547,5.359371185302734,0.0813866270860181
92002,transition_mid,8502,1.5,9.5,65.82811737060547,68.46678924560547,2.638671875,0.0392432779787426
92002,transition_mid,8502,1.55,9.5,68.56053924560547,68.46678924560547,0.09375,0.0013663461296803
92002,transition_mid,8502,1.6,9.5,71.16014862060547,68.46678924560547,2.693359375,0.0385289500631563
92002,transition_mid,8502,1.65,9.5,73.71288299560547,68.46678924560547,5.24609375,0.0737249869847382
92002,transition_mid,8502,1.7,9.5,76.32811737060547,68.46678924560547,7.861328125,0.1085423611548205
92002,transition_mid,8502,1.75,9.5,78.84178924560547,68.46678924560547,10.375,0.14090244014811
92002,transition_mid,8502,1.8,9.5,81.31053924560547,68.46678924560547,12.84375,0.1716964436662229
92002,transition_mid,8502,1.85,9.5,83.69725799560547,68.46678924560547,15.23046875,0.2005919904136597
92002,transition_mid,8502,1.9,9.5,86.134765625,68.46678924560547,17.66797637939453,0.229265114152818
92002,transition_mid,8502,1.95,9.5,88.529296875,68.46678924560547,20.06250762939453,0.2566541717340868
92002,transition_mid,8502,2.0,9.5,90.875,68.46678924560547,22.40821075439453,0.2827764477753474
92002,sparse_drive,8501,1.0,9.5,36.763668060302734,68.45702362060547,31.69335556030273,0.6204393999865512
92002,sparse_drive,8501,1.05,9.5,40.132808685302734,68.45702362060547,28.32421493530273,0.5329830613618322
92002,sparse_drive,8501,1.1,9.5,43.50390625,68.45702362060547,24.95311737060547,0.4525191213471707
92002,sparse_drive,8501,1.15,9.5,46.7421875,68.45702362060547,21.71483612060547,0.3808816214026829
92002,sparse_drive,8501,1.2,9.5,49.818359375,68.45702362060547,18.63866424560547,0.3172770021418954
