graph_seed,graph_id,coupling,noise_sigma,method_label,rhythm_score,mean_rate_hz,dominant_frequency_hz,silent_fraction,synchrony_proxy,spectral_concentration,spectral_entropy,n_noise
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.2,A_shared,0.2988994816939036,21.621499061584473,69.72916666666667,0.0,0.8913246368368467,0.6082923139135042,0.3284812041868766,24
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.2,A_sparse,0.2968200929462909,21.735676129659016,69.70833333333333,0.0,0.9171959037582079,0.5988941428562006,0.338671683644255,24
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.2,shared_random,0.20447183710833386,21.249755859375,70.0,0.0,0.6295391619205475,0.6078860076765219,0.4061688755949338,24
93006,scale_free-N256-p005-seed93006-sha256:4a4f3367e92d3222badd09d0aa9b0e591269dc9063366e3cfdd8e55cb612f80c,0.05,1.2,spectral,0.3718085316941142,21.7061349550883,69.54166666666667,0.0,0.9658099686106046,0.6822832748293877,0.29256913748880226,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,A_mid,0.4625580670932929,20.2659486134847,69.5,0.0,0.9541967362165451,0.7898988661666712,0.21890553459525106,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,A_pool,0.32331565208733076,20.233559290568035,69.33333333333333,0.0,0.9640983964006106,0.6235774047672749,0.3165961125244697,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,A_shared,0.4326693043112755,20.2664368947347,69.5,0.0,0.9102855374415716,0.7775772536794344,0.23632446614404515,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,A_sparse,0.28453691676259035,20.180580774943035,69.35416666666667,0.0,0.9435852815707525,0.5772094937662283,0.34011234280963737,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,shared_random,0.23135299049317834,19.8269837697347,69.5625,0.0,0.7255941927433014,0.5812849899133047,0.3849319815635681,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,0.8,spectral,0.3489470848192771,20.27245895067851,69.41666666666667,0.0,1.0165745889147122,0.635142325113217,0.2971418667584657,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,A_mid,0.39900543602804345,20.276528040568035,69.52083333333333,0.0,0.9251372913519541,0.7157063782215118,0.2576234079897403,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,A_pool,0.2742903071145216,20.233152389526367,69.39583333333333,0.0,0.9575352619091669,0.5509146365026633,0.3416396776835123,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,A_shared,0.40757235046476126,20.2808411916097,69.5625,0.0,0.8901383106907209,0.7505339806278547,0.2511668571581443,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,A_sparse,0.3069980647414922,20.194822311401367,69.33333333333333,0.0,0.931503489613533,0.6124935547510783,0.32230207758645213,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,shared_random,0.23161547662069396,19.852537155151367,69.54166666666667,0.0,0.7040007263422012,0.5812266133725643,0.37999757130940753,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.0,spectral,0.27723199998339015,20.271482467651367,69.4375,0.0,1.0001818140347798,0.5470993208388487,0.3414862025529146,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,A_mid,0.3965285314867894,20.290769577026367,69.54166666666667,0.0,0.926367295285066,0.7158504364391168,0.2586552929133177,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,A_pool,0.3215602232764164,20.2537415822347,69.39583333333333,0.0,0.9464181264241537,0.6134334666033586,0.3105026303480069,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,A_shared,0.37576323995987576,20.287758429845173,69.52083333333333,0.0,0.8774640733997027,0.7052906590203444,0.26822682904700434,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,A_sparse,0.30163624882698054,20.216225306193035,69.47916666666667,0.0,0.9280451387166977,0.593977810194095,0.31849935650825495,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,shared_random,0.21597090084105727,19.852781295776367,69.60416666666667,0.0,0.6895087361335754,0.5546230090161165,0.3870040352145831,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.035,1.2,spectral,0.3552490056802829,20.299721320470173,69.45833333333333,0.0,0.9779475082953771,0.6540501813093821,0.2927026338875293,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,A_mid,0.29796216450631613,20.67341883977254,69.70833333333333,0.0,0.9082368562618891,0.5995188802480698,0.3280951343476772,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,A_pool,0.4300224594771862,20.615151087443035,69.5,0.0,0.9694676250219345,0.7585395450393358,0.2463903160144885,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,A_shared,0.36090453900396824,20.656898975372314,69.625,0.0,0.8715677584211031,0.7040283493697643,0.2844319256643454,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,A_sparse,0.33648303399483365,20.558022181193035,69.5,0.0,0.9436239798863729,0.6373974519471327,0.2977145388722419,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,shared_random,0.1961945338795582,20.225746790568035,69.83333333333333,0.0,0.6992058033744494,0.5414315226177374,0.4131169890364011,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,0.8,spectral,0.3971488382667303,20.626951217651367,69.47916666666667,0.0,1.0120685572425525,0.6960878235598406,0.26878572255372996,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,A_mid,0.2691372005889813,20.67114019393921,69.6875,0.0,0.9058129638433456,0.5554454239706198,0.34503622228900593,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,A_pool,0.47022064588963985,20.620766242345173,69.5,0.0,0.9518334344029427,0.8067945664127668,0.21634922424952185,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,A_shared,0.2792404039452473,20.67358175913493,69.6875,0.0,0.8539409935474396,0.591491753856341,0.3352194695423047,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,A_sparse,0.3800017361839612,20.5630677541097,69.47916666666667,0.0,0.9424018462498983,0.6971289366483688,0.2729827842364708,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,shared_random,0.1837710340817769,20.225014368693035,69.72916666666667,0.0,0.6940050969521204,0.5173375445107619,0.4224603275458018,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.0,spectral,0.3809320479631424,20.629799365997314,69.5,0.0,1.0066828702886899,0.6775944282611212,0.2775353621691465,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,A_mid,0.2565684259558717,20.678301731745403,69.6875,0.0,0.8915398443738619,0.539746048549811,0.3512906537701686,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,A_pool,0.43077816255390644,20.626869837443035,69.47916666666667,0.0,0.9330715661247572,0.7621262681980928,0.2383323467026154,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,A_shared,0.26462339113155997,20.677081267038982,69.64583333333333,0.0,0.8473933165272077,0.5771118439733982,0.3452838249504566,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,A_sparse,0.4023097424457471,20.57812301317851,69.52083333333333,0.0,0.9358747005462646,0.7319657616317272,0.26072505178550875,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,shared_random,0.16473109678675726,20.2456849416097,69.77083333333333,0.0,0.6684857085347176,0.4845547154545784,0.44063981249928474,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.03875,1.2,spectral,0.38984699733555317,20.638100306193035,69.54166666666667,0.0,0.9905878156423569,0.7004112886885802,0.2772609988848368,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,A_mid,0.24954327195882794,21.030921856562294,69.625,0.0,0.8858131965001425,0.5389531838397185,0.368424095834295,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,A_pool,0.42385315150022507,20.9451478322347,69.54166666666667,0.0,0.9429608931144079,0.7506235751012961,0.24804652668535707,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,A_shared,0.2915120013058185,20.93652097384135,69.72916666666667,0.0,0.8846182848016421,0.6079475941757361,0.3414541905124982,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,A_sparse,0.39976384304463863,20.88118290901184,69.54166666666667,0.0,0.9444641694426537,0.7227749166389307,0.26817742176353926,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,shared_random,0.17224716084698832,20.583412726720173,69.97916666666667,0.0,0.689714307586352,0.5004648168881735,0.4343234710395336,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,0.8,spectral,0.3369076270610094,20.971433242162068,69.60416666666667,0.0,0.9776186297337214,0.6237667190531889,0.30487259787817794,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,A_mid,0.26351529173552984,21.050291140874226,69.83333333333333,0.0,0.8672236204147339,0.5673970021307468,0.3498027467479308,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,A_pool,0.40038700712223846,20.958575407663982,69.52083333333333,0.0,0.9290799473722776,0.727497287094593,0.26339239627122873,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,A_shared,0.2613500111425916,20.941810687383015,69.6875,0.0,0.8769083345929781,0.5582178719341755,0.35601451496283215,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,A_sparse,0.3423373457044363,20.894203742345173,69.5625,0.0,0.9237321640054384,0.6548348814249039,0.30079332739114756,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,shared_random,0.17548648485292986,20.598305384318035,69.91666666666667,0.0,0.674050455292066,0.5098401252180338,0.43654702852169674,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.0,spectral,0.3323272100339333,20.98323329289754,69.72916666666667,0.0,0.9709125657876333,0.6241788367430369,0.3115633446723222,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,A_mid,0.278138844606777,21.048012415568035,69.75,0.0,0.8648107349872589,0.5848192311823368,0.3397687915712595,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,A_pool,0.33502605247000855,20.98372181256612,69.625,0.0,0.90643410384655,0.6604696922004223,0.3105646384259065,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,A_shared,0.25323253062864143,20.969398895899456,69.8125,0.0,0.866321528951327,0.5431903153657913,0.3554711850980918,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,A_sparse,0.3450382637480895,20.91023548444112,69.58333333333333,0.0,0.9117717742919922,0.6510582454502583,0.2957926268378893,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,shared_random,0.15056794943908847,20.604734261830647,69.91666666666667,0.0,0.6513275504112244,0.4710215243200461,0.4626970589160919,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.0425,1.2,spectral,0.3522070993979772,20.99413808186849,69.60416666666667,0.0,0.9525853767991066,0.6599979338546594,0.29677280845741427,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,A_mid,0.2729900907725095,21.31485891342163,69.75,0.0,0.9277369926373163,0.5630125266810259,0.3511973700175683,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,A_pool,0.24613230085621274,21.305418491363522,69.77083333333333,0.0,0.9112184246381124,0.5178351116677126,0.36704371807475883,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,A_shared,0.2865160293877124,21.259276549021404,69.66666666666667,0.0,0.9107453425725301,0.5848349432150522,0.33998099093635875,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,A_sparse,0.28193647104005015,21.19449790318807,69.64583333333333,0.0,0.9432321985562643,0.5732797645032406,0.3513519229988257,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,shared_random,0.1816154055607815,20.933346748352047,70.08333333333333,0.0,0.638521725932757,0.5320674000928799,0.439498836795489,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,0.8,spectral,0.3269013166427612,21.30289554595947,69.60416666666667,0.0,0.9792576059699059,0.6307367843886217,0.32493219338357443,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,A_mid,0.26894648869832355,21.320799191792805,69.79166666666667,0.0,0.9124279394745827,0.5515293379624685,0.34830334472159546,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,A_pool,0.2770610532412926,21.29801305135091,69.66666666666667,0.0,0.9089663475751877,0.5839436935881773,0.35390833641091984,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,A_shared,0.2623675124098857,21.266356945037842,69.66666666666667,0.0,0.8995804836352667,0.5506717438499132,0.349847374483943,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,A_sparse,0.31464643031358713,21.20963430404663,69.64583333333333,0.0,0.9283388604720434,0.6222328382233778,0.32803440093994135,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,shared_random,0.1779164006002247,20.942786931991574,70.125,0.0,0.6270347436269125,0.5379419873158137,0.43735315402348834,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.0,spectral,0.3506757536282142,21.31168492635091,69.66666666666667,0.0,0.9662570431828499,0.6528163303931555,0.3033086104939381,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,A_mid,0.2476730191459258,21.343749046325684,69.875,0.0,0.8992908423145612,0.529769359777371,0.35980244477589923,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,A_pool,0.23172177933156488,21.32633320490519,69.72916666666667,0.0,0.892202191054821,0.5131869254012903,0.37643744982779026,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,A_shared,0.26040687163670856,21.30680211385091,69.83333333333333,0.0,0.8721592649817467,0.557906374335289,0.3501978013664484,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,A_sparse,0.301093112056454,21.21646976470947,69.625,0.0,0.9143340860803922,0.6010192135969797,0.3352834073205789,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,shared_random,0.1574170162590841,20.957923809687294,70.0625,0.0,0.6223448018232981,0.5001990888267756,0.4674115963280201,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.04625,1.2,spectral,0.3228887937342127,21.317137082417805,69.625,0.0,0.955511120458444,0.6241486382981142,0.3217629597832759,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,A_mid,0.24792797304689881,21.664793173472088,69.89583333333333,0.0,0.9167453472812971,0.5274776245156924,0.3669221196323633,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,A_pool,0.36327705159783363,21.594563007354736,69.5,0.0,0.9439544950922331,0.6854690685868263,0.2954143155366182,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,A_shared,0.30072800504664576,21.662513573964432,69.95833333333333,0.0,0.8533652424812317,0.6219642336169878,0.3207294785728057,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,A_sparse,0.3391118807097276,21.525389512379963,69.5625,0.0,0.9147482564051946,0.6628544467190901,0.30805561629434425,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,shared_random,0.23123349497715628,21.20792516072591,70.04166666666667,0.0,0.7113995750745138,0.5920615531504154,0.3844924010336399,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,0.8,spectral,0.26188058995952207,21.65925868352254,69.77083333333333,0.0,0.9647233982880911,0.5399390316257874,0.36839406937360764,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,A_mid,0.26702193046609557,21.673826694488525,69.875,0.0,0.9049774756034216,0.5555655571321646,0.3466326439132293,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,A_pool,0.3691937414308389,21.594807306925457,69.5,0.0,0.9361040517687798,0.6888466589152813,0.28738197001318133,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,A_shared,0.32458954676985735,21.67463970184326,70.02083333333333,0.0,0.8493919298052788,0.6622207313776016,0.30598553704718745,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,A_sparse,0.3440010330329339,21.53710873921712,69.60416666666667,0.0,0.9106442704796791,0.6702850883205732,0.30130569264292717,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,shared_random,0.20815081816787517,21.228514194488522,70.02083333333333,0.0,0.6886134718855222,0.5523168904085954,0.4078396161397298,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.0,spectral,0.30468237927804387,21.6595040957133,69.6875,0.0,0.9601347198088964,0.5994997657835484,0.34066737815737724,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,A_mid,0.27858419468005496,21.6690247853597,69.95833333333333,0.0,0.8999110907316208,0.5806613862514496,0.3413498991479476,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,A_pool,0.3309655946989854,21.61254819234212,69.5625,0.0,0.9286029189825058,0.6367494786779085,0.30957516593237716,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,A_shared,0.27291346527636046,21.67537212371826,69.97916666666667,0.0,0.8403157169620196,0.5757315742472807,0.3354273034880559,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,A_sparse,0.32424268250664073,21.549803892771404,69.60416666666667,0.0,0.8975842470924059,0.6495365065832933,0.317762012903889,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,shared_random,0.19079318999623254,21.256752332051594,70.08333333333333,0.0,0.6551630819837252,0.5312101424982151,0.4275129772722721,24
93007,scale_free-N256-p005-seed93007-sha256:1ced4f9584caffc9f54640b78134e83add21c471e07d0ec04a80db4ed9ab4e88,0.05,1.2,spectral,0.2893705011035005,21.664710839589432,69.72916666666667,0.0,0.9470937599738439,0.5843909370402495,0.3515737807999055,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,A_mid,0.36957368689278763,20.32600712776184,69.5,0.0,0.9772343089183172,0.6705827936530113,0.28294384665787214,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,A_pool,0.38470303763945896,20.408689260482788,69.6875,0.0,0.9229024723172188,0.7168339801331362,0.2749129875252644,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,A_shared,0.47546347975730896,20.315916061401367,69.5,0.0,0.9289874533812205,0.8140522489945093,0.20399468423177794,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,A_sparse,0.3462712535013755,20.333656946818035,69.45833333333333,0.0,0.9726624339818954,0.6450533171494802,0.2973268286635478,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,shared_random,0.18923823752750948,19.8430970509847,69.5625,0.0,0.6650277798374494,0.5309365764260292,0.4177510105073452,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,0.8,spectral,0.34045271513362724,20.344643274943035,69.375,0.0,1.0367250467340152,0.6246295546491941,0.3104599863290786,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,1.0,A_mid,0.3750615914662679,20.3372376759847,69.54166666666667,0.0,0.9523220136761665,0.6808504487077395,0.2756754588335752,24
93008,scale_free-N256-p005-seed93008-sha256:05f60c2c1c660bea8e1cece98b3ce850f1b691cdba1f27b3410c1d5838c97dba,0.035,1.0,A_pool,0.34982867538928986,20.39461040496826,69.58333333333333,0.0,0.9355534439285597,0.6589841072758039,0.2945981087783972,24
