graph,task,coupling,method,score,normalized_score,mask_id
formal-07,delayed_recall,0.05,input_energy_degree,0.8927875625202271,0.8927875625202271,f0a8c4fdc7acb6d84c70
formal-07,delayed_recall,0.05,input_quota_random,0.9213095064745886,0.9213095064745886,4ba711081127d60b519e
formal-07,delayed_recall,0.05,unselected_random_00,0.9145417576634475,0.9145417576634475,3387f84aa30a1832021b
formal-07,delayed_recall,0.05,unselected_random_01,0.9067124140558916,0.9067124140558916,f3e8b344f21b0654c9a9
formal-07,delayed_recall,0.05,unselected_random_02,0.8970228108940989,0.8970228108940989,85716ce14048940f4b38
formal-07,delayed_recall,0.05,unselected_random_03,0.9099921072964623,0.9099921072964623,0fe9db42916ca10a2372
formal-07,delayed_recall,0.05,unselected_random_04,0.9179694997498687,0.9179694997498687,65724aa35fbc9b546a42
formal-07,delayed_recall,0.05,unselected_random_05,0.9094083313759103,0.9094083313759103,9934c502c29a2563ea9f
formal-07,delayed_recall,0.05,unselected_random_06,0.9249944448218689,0.9249944448218689,28a4ad3906fadb4c4d4d
formal-07,delayed_recall,0.05,unselected_random_07,0.9096945035848205,0.9096945035848205,ff6c122d7aa1d542b646
formal-07,delayed_recall,0.05,group_matched_random_00,0.8924088862350998,0.8924088862350998,9704fd8ecaeb297f24cd
formal-07,delayed_recall,0.05,group_matched_random_01,0.9289148286266085,0.9289148286266085,ca9441cbe0ceb1227c85
formal-07,delayed_recall,0.05,group_matched_random_02,0.9233630880895287,0.9233630880895287,885ffad5cb859f87f222
formal-07,delayed_recall,0.05,group_matched_random_03,0.9304147728847751,0.9304147728847751,40b248b899c7335ed6a7
formal-07,nonlinear_integration,0.035,random_search,0.99609375,0.9921875,0f306596bdca99e0d252
formal-07,nonlinear_integration,0.035,local_search,0.9921875,0.984375,92f08da16962abbf3619
formal-07,nonlinear_integration,0.035,population_search,0.9921875,0.984375,e029a5b41ff3bb591db3
formal-07,nonlinear_integration,0.035,specialist_pool_0.035,0.9921875,0.984375,aefc33fe5a8c3521dba9
formal-07,nonlinear_integration,0.035,specialist_pool_0.05,0.994140625,0.98828125,458a9e5e3331c152eb9a
formal-07,nonlinear_integration,0.035,high_degree,0.947265625,0.89453125,18bd84d01bb6b7ad29ad
formal-07,nonlinear_integration,0.035,spectral,0.9453125,0.890625,afd94b5af879bba571e6
formal-07,nonlinear_integration,0.035,input_energy_degree,0.91015625,0.8203125,2e03e0c86e1de168df2f
formal-07,nonlinear_integration,0.035,input_quota_random,0.947265625,0.89453125,b0a3676caf134c3ff61c
formal-07,nonlinear_integration,0.035,unselected_random_00,0.9921875,0.984375,e6d0a671704656f674ac
formal-07,nonlinear_integration,0.035,unselected_random_01,0.96875,0.9375,1155d44147706f2a6893
formal-07,nonlinear_integration,0.035,unselected_random_02,0.970703125,0.94140625,653af4b8ef2ad5a71bec
formal-07,nonlinear_integration,0.035,unselected_random_03,0.962890625,0.92578125,f5175e7fc8282d365c18
formal-07,nonlinear_integration,0.035,unselected_random_04,0.982421875,0.96484375,fe407a855109a9f1c8f7
formal-07,nonlinear_integration,0.035,unselected_random_05,0.9921875,0.984375,e029a5b41ff3bb591db3
formal-07,nonlinear_integration,0.035,unselected_random_06,0.990234375,0.98046875,8e707fb1281ed3009a1d
formal-07,nonlinear_integration,0.035,unselected_random_07,0.984375,0.96875,bfc010b32338f39eafa6
formal-07,nonlinear_integration,0.035,group_matched_random_00,0.958984375,0.91796875,c07d5d775d4a352b03bf
formal-07,nonlinear_integration,0.035,group_matched_random_01,0.9765625,0.953125,d753e55a6d14b5310f0f
formal-07,nonlinear_integration,0.035,group_matched_random_02,0.990234375,0.98046875,ab8a4ead4b11bf509fb2
formal-07,nonlinear_integration,0.035,group_matched_random_03,0.970703125,0.94140625,78193306e6784948b3f2
formal-07,nonlinear_integration,0.05,random_search,1.0,1.0,0f306596bdca99e0d252
formal-07,nonlinear_integration,0.05,local_search,0.99609375,0.9921875,92f08da16962abbf3619
formal-07,nonlinear_integration,0.05,population_search,0.998046875,0.99609375,e029a5b41ff3bb591db3
formal-07,nonlinear_integration,0.05,specialist_pool_0.035,0.990234375,0.98046875,aefc33fe5a8c3521dba9
formal-07,nonlinear_integration,0.05,specialist_pool_0.05,0.998046875,0.99609375,458a9e5e3331c152eb9a
formal-07,nonlinear_integration,0.05,high_degree,0.9296875,0.859375,18bd84d01bb6b7ad29ad
formal-07,nonlinear_integration,0.05,spectral,0.912109375,0.82421875,afd94b5af879bba571e6
formal-07,nonlinear_integration,0.05,input_energy_degree,0.974609375,0.94921875,2e03e0c86e1de168df2f
formal-07,nonlinear_integration,0.05,input_quota_random,0.986328125,0.97265625,b0a3676caf134c3ff61c
formal-07,nonlinear_integration,0.05,unselected_random_00,0.998046875,0.99609375,e6d0a671704656f674ac
formal-07,nonlinear_integration,0.05,unselected_random_01,0.98828125,0.9765625,1155d44147706f2a6893
formal-07,nonlinear_integration,0.05,unselected_random_02,0.986328125,0.97265625,653af4b8ef2ad5a71bec
formal-07,nonlinear_integration,0.05,unselected_random_03,0.978515625,0.95703125,f5175e7fc8282d365c18
formal-07,nonlinear_integration,0.05,unselected_random_04,0.998046875,0.99609375,fe407a855109a9f1c8f7
formal-07,nonlinear_integration,0.05,unselected_random_05,0.998046875,0.99609375,e029a5b41ff3bb591db3
formal-07,nonlinear_integration,0.05,unselected_random_06,0.986328125,0.97265625,8e707fb1281ed3009a1d
formal-07,nonlinear_integration,0.05,unselected_random_07,0.9921875,0.984375,bfc010b32338f39eafa6
formal-07,nonlinear_integration,0.05,group_matched_random_00,1.0,1.0,c07d5d775d4a352b03bf
formal-07,nonlinear_integration,0.05,group_matched_random_01,0.994140625,0.98828125,d753e55a6d14b5310f0f
formal-07,nonlinear_integration,0.05,group_matched_random_02,0.978515625,0.95703125,ab8a4ead4b11bf509fb2
formal-07,nonlinear_integration,0.05,group_matched_random_03,0.970703125,0.94140625,78193306e6784948b3f2
formal-07,pulse_order,0.035,random_search,0.6171875,0.234375,385531f0af7f62fb610a
formal-07,pulse_order,0.035,local_search,0.6640625,0.328125,4874129ce3a06a07cfbe
formal-07,pulse_order,0.035,population_search,0.623046875,0.24609375,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.035,specialist_pool_0.035,0.623046875,0.24609375,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.035,specialist_pool_0.05,0.560546875,0.12109375,84773be9c38374e92a8f
formal-07,pulse_order,0.035,high_degree,0.61328125,0.2265625,18bd84d01bb6b7ad29ad
formal-07,pulse_order,0.035,spectral,0.630859375,0.26171875,afd94b5af879bba571e6
formal-07,pulse_order,0.035,input_energy_degree,0.654296875,0.30859375,c5be55873d4290fa9edf
formal-07,pulse_order,0.035,input_quota_random,0.61328125,0.2265625,542d0ba6fb01cb8b2dec
formal-07,pulse_order,0.035,unselected_random_00,0.623046875,0.24609375,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.035,unselected_random_01,0.6015625,0.203125,ee7a5b7bbff5a05fa8a2
formal-07,pulse_order,0.035,unselected_random_02,0.6328125,0.265625,587493a434278b8e6aa1
formal-07,pulse_order,0.035,unselected_random_03,0.59765625,0.1953125,bab9aa69c8e81265bcc0
formal-07,pulse_order,0.035,unselected_random_04,0.669921875,0.33984375,ce5e2f04ad9f57e2882c
formal-07,pulse_order,0.035,unselected_random_05,0.607421875,0.21484375,e4de3f8be0b7d44b02c8
formal-07,pulse_order,0.035,unselected_random_06,0.6796875,0.359375,b0c3e5a4b45a814cca19
formal-07,pulse_order,0.035,unselected_random_07,0.65234375,0.3046875,697ed7f6f32e2c9af4ce
formal-07,pulse_order,0.035,group_matched_random_00,0.5859375,0.171875,f1935444f48ce487446f
formal-07,pulse_order,0.035,group_matched_random_01,0.623046875,0.24609375,5ef67f96dee02b8b1fe1
formal-07,pulse_order,0.035,group_matched_random_02,0.640625,0.28125,2978baf66f183edd55f4
formal-07,pulse_order,0.035,group_matched_random_03,0.638671875,0.27734375,811d81a30963f98a0615
formal-07,pulse_order,0.05,random_search,0.654296875,0.30859375,385531f0af7f62fb610a
formal-07,pulse_order,0.05,local_search,0.62109375,0.2421875,4874129ce3a06a07cfbe
formal-07,pulse_order,0.05,population_search,0.625,0.25,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.05,specialist_pool_0.035,0.625,0.25,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.05,specialist_pool_0.05,0.640625,0.28125,84773be9c38374e92a8f
formal-07,pulse_order,0.05,high_degree,0.669921875,0.33984375,18bd84d01bb6b7ad29ad
formal-07,pulse_order,0.05,spectral,0.681640625,0.36328125,afd94b5af879bba571e6
formal-07,pulse_order,0.05,input_energy_degree,0.62890625,0.2578125,c5be55873d4290fa9edf
formal-07,pulse_order,0.05,input_quota_random,0.6171875,0.234375,542d0ba6fb01cb8b2dec
formal-07,pulse_order,0.05,unselected_random_00,0.625,0.25,47569f4e3177f3b3a9cf
formal-07,pulse_order,0.05,unselected_random_01,0.60546875,0.2109375,ee7a5b7bbff5a05fa8a2
formal-07,pulse_order,0.05,unselected_random_02,0.56640625,0.1328125,587493a434278b8e6aa1
formal-07,pulse_order,0.05,unselected_random_03,0.646484375,0.29296875,bab9aa69c8e81265bcc0
formal-07,pulse_order,0.05,unselected_random_04,0.654296875,0.30859375,ce5e2f04ad9f57e2882c
formal-07,pulse_order,0.05,unselected_random_05,0.625,0.25,e4de3f8be0b7d44b02c8
formal-07,pulse_order,0.05,unselected_random_06,0.671875,0.34375,b0c3e5a4b45a814cca19
formal-07,pulse_order,0.05,unselected_random_07,0.662109375,0.32421875,697ed7f6f32e2c9af4ce
formal-07,pulse_order,0.05,group_matched_random_00,0.62109375,0.2421875,f1935444f48ce487446f
formal-07,pulse_order,0.05,group_matched_random_01,0.603515625,0.20703125,5ef67f96dee02b8b1fe1
formal-07,pulse_order,0.05,group_matched_random_02,0.611328125,0.22265625,2978baf66f183edd55f4
formal-07,pulse_order,0.05,group_matched_random_03,0.6640625,0.328125,811d81a30963f98a0615
formal-07,interval,0.035,random_search,0.841796875,0.68359375,d4874691b822d475466e
formal-07,interval,0.035,local_search,0.8125,0.625,75e8e14fb7a2f9242a6d
formal-07,interval,0.035,population_search,0.83203125,0.6640625,68b8c710bb74a260c034
formal-07,interval,0.035,specialist_pool_0.035,0.841796875,0.68359375,063641b3785d361b5747
formal-07,interval,0.035,specialist_pool_0.05,0.79296875,0.5859375,448f367b6aa5257c6ee2
formal-07,interval,0.035,high_degree,0.708984375,0.41796875,18bd84d01bb6b7ad29ad
formal-07,interval,0.035,spectral,0.71875,0.4375,afd94b5af879bba571e6
formal-07,interval,0.035,input_energy_degree,0.673828125,0.34765625,f0a8c4fdc7acb6d84c70
formal-07,interval,0.035,input_quota_random,0.73828125,0.4765625,092ddcd839cba50825e2
formal-07,interval,0.035,unselected_random_00,0.77734375,0.5546875,3f6d1460047e5f7ff67e
formal-07,interval,0.035,unselected_random_01,0.771484375,0.54296875,937d809816b65395bdab
formal-07,interval,0.035,unselected_random_02,0.77734375,0.5546875,821b192840695163553d
formal-07,interval,0.035,unselected_random_03,0.783203125,0.56640625,35b787bc6cbb1afe0240
formal-07,interval,0.035,unselected_random_04,0.794921875,0.58984375,624931f8d58dd6a2af22
formal-07,interval,0.035,unselected_random_05,0.802734375,0.60546875,e8d491e32a6c79ed865a
formal-07,interval,0.035,unselected_random_06,0.841796875,0.68359375,d4874691b822d475466e
formal-07,interval,0.035,unselected_random_07,0.8125,0.625,40403dd94e24138c1981
formal-07,interval,0.035,group_matched_random_00,0.806640625,0.61328125,b518f8ee36c58a277b4a
formal-07,interval,0.035,group_matched_random_01,0.8125,0.625,b5e058081aa91b96b213
formal-07,interval,0.035,group_matched_random_02,0.78125,0.5625,9745acfeca8f47bc2f78
formal-07,interval,0.035,group_matched_random_03,0.798828125,0.59765625,45ddd23523f659467b27
formal-07,interval,0.05,random_search,0.822265625,0.64453125,d4874691b822d475466e
formal-07,interval,0.05,local_search,0.8515625,0.703125,75e8e14fb7a2f9242a6d
formal-07,interval,0.05,population_search,0.86328125,0.7265625,68b8c710bb74a260c034
formal-07,interval,0.05,specialist_pool_0.035,0.826171875,0.65234375,063641b3785d361b5747
formal-07,interval,0.05,specialist_pool_0.05,0.875,0.75,448f367b6aa5257c6ee2
formal-07,interval,0.05,high_degree,0.80859375,0.6171875,18bd84d01bb6b7ad29ad
formal-07,interval,0.05,spectral,0.8125,0.625,afd94b5af879bba571e6
formal-07,interval,0.05,input_energy_degree,0.69140625,0.3828125,f0a8c4fdc7acb6d84c70
formal-07,interval,0.05,input_quota_random,0.8203125,0.640625,092ddcd839cba50825e2
formal-07,interval,0.05,unselected_random_00,0.83203125,0.6640625,3f6d1460047e5f7ff67e
formal-07,interval,0.05,unselected_random_01,0.87109375,0.7421875,937d809816b65395bdab
formal-07,interval,0.05,unselected_random_02,0.833984375,0.66796875,821b192840695163553d
formal-07,interval,0.05,unselected_random_03,0.85546875,0.7109375,35b787bc6cbb1afe0240
formal-07,interval,0.05,unselected_random_04,0.8359375,0.671875,624931f8d58dd6a2af22
formal-07,interval,0.05,unselected_random_05,0.875,0.75,e8d491e32a6c79ed865a
formal-07,interval,0.05,unselected_random_06,0.822265625,0.64453125,d4874691b822d475466e
formal-07,interval,0.05,unselected_random_07,0.861328125,0.72265625,40403dd94e24138c1981
formal-07,interval,0.05,group_matched_random_00,0.873046875,0.74609375,b518f8ee36c58a277b4a
formal-07,interval,0.05,group_matched_random_01,0.841796875,0.68359375,b5e058081aa91b96b213
formal-07,interval,0.05,group_matched_random_02,0.828125,0.65625,9745acfeca8f47bc2f78
formal-07,interval,0.05,group_matched_random_03,0.828125,0.65625,45ddd23523f659467b27
formal-07,evidence_accumulation,0.035,random_search,0.80078125,0.6015625,207e7de71af9917346ad
formal-07,evidence_accumulation,0.035,local_search,0.80078125,0.6015625,207e7de71af9917346ad
formal-07,evidence_accumulation,0.035,population_search,0.80078125,0.6015625,207e7de71af9917346ad
formal-07,evidence_accumulation,0.035,specialist_pool_0.035,0.80078125,0.6015625,207e7de71af9917346ad
formal-07,evidence_accumulation,0.035,specialist_pool_0.05,0.75,0.5,a8f54a32027055c6d355
formal-07,evidence_accumulation,0.035,high_degree,0.75,0.5,18bd84d01bb6b7ad29ad
formal-07,evidence_accumulation,0.035,spectral,0.759765625,0.51953125,afd94b5af879bba571e6
formal-07,evidence_accumulation,0.035,input_energy_degree,0.728515625,0.45703125,f0a8c4fdc7acb6d84c70
formal-07,evidence_accumulation,0.035,input_quota_random,0.771484375,0.54296875,89e43e81bbb90594bcac
formal-07,evidence_accumulation,0.035,unselected_random_00,0.80078125,0.6015625,51ccbce77395a6a0921d
formal-07,evidence_accumulation,0.035,unselected_random_01,0.767578125,0.53515625,7324f686ddd66d31597c
formal-07,evidence_accumulation,0.035,unselected_random_02,0.736328125,0.47265625,d3dd4b4c64c63fec30c3
formal-07,evidence_accumulation,0.035,unselected_random_03,0.794921875,0.58984375,197da88d87e3c73d9c68
formal-07,evidence_accumulation,0.035,unselected_random_04,0.736328125,0.47265625,fc47e37eeb2adc782b51
formal-07,evidence_accumulation,0.035,unselected_random_05,0.810546875,0.62109375,7a9fc22048c7854b8c83
formal-07,evidence_accumulation,0.035,unselected_random_06,0.80078125,0.6015625,207e7de71af9917346ad
formal-07,evidence_accumulation,0.035,unselected_random_07,0.720703125,0.44140625,157a47c209b36ea034c4
formal-07,evidence_accumulation,0.035,group_matched_random_00,0.78515625,0.5703125,0e691d08de0299dbbd0b
formal-07,evidence_accumulation,0.035,group_matched_random_01,0.78515625,0.5703125,278a1df30ee048ef86f4
formal-07,evidence_accumulation,0.035,group_matched_random_02,0.75390625,0.5078125,342238c0cea1bf416a77
formal-07,evidence_accumulation,0.035,group_matched_random_03,0.771484375,0.54296875,bbc194632b71adffd139
formal-07,evidence_accumulation,0.05,random_search,0.8046875,0.609375,207e7de71af9917346ad
formal-07,evidence_accumulation,0.05,local_search,0.8046875,0.609375,207e7de71af9917346ad
formal-07,evidence_accumulation,0.05,population_search,0.8046875,0.609375,207e7de71af9917346ad
formal-07,evidence_accumulation,0.05,specialist_pool_0.035,0.8046875,0.609375,207e7de71af9917346ad
formal-07,evidence_accumulation,0.05,specialist_pool_0.05,0.8125,0.625,a8f54a32027055c6d355
formal-07,evidence_accumulation,0.05,high_degree,0.765625,0.53125,18bd84d01bb6b7ad29ad
formal-07,evidence_accumulation,0.05,spectral,0.74609375,0.4921875,afd94b5af879bba571e6
formal-07,evidence_accumulation,0.05,input_energy_degree,0.736328125,0.47265625,f0a8c4fdc7acb6d84c70
formal-07,evidence_accumulation,0.05,input_quota_random,0.837890625,0.67578125,89e43e81bbb90594bcac
formal-07,evidence_accumulation,0.05,unselected_random_00,0.794921875,0.58984375,51ccbce77395a6a0921d
formal-07,evidence_accumulation,0.05,unselected_random_01,0.775390625,0.55078125,7324f686ddd66d31597c
formal-07,evidence_accumulation,0.05,unselected_random_02,0.806640625,0.61328125,d3dd4b4c64c63fec30c3
formal-07,evidence_accumulation,0.05,unselected_random_03,0.822265625,0.64453125,197da88d87e3c73d9c68
formal-07,evidence_accumulation,0.05,unselected_random_04,0.826171875,0.65234375,fc47e37eeb2adc782b51
formal-07,evidence_accumulation,0.05,unselected_random_05,0.806640625,0.61328125,7a9fc22048c7854b8c83
formal-07,evidence_accumulation,0.05,unselected_random_06,0.8046875,0.609375,207e7de71af9917346ad
formal-07,evidence_accumulation,0.05,unselected_random_07,0.81640625,0.6328125,157a47c209b36ea034c4
formal-07,evidence_accumulation,0.05,group_matched_random_00,0.841796875,0.68359375,0e691d08de0299dbbd0b
formal-07,evidence_accumulation,0.05,group_matched_random_01,0.81640625,0.6328125,278a1df30ee048ef86f4
formal-07,evidence_accumulation,0.05,group_matched_random_02,0.783203125,0.56640625,342238c0cea1bf416a77
formal-07,evidence_accumulation,0.05,group_matched_random_03,0.791015625,0.58203125,bbc194632b71adffd139
formal-07,context_recall,0.035,random_search,0.853515625,0.70703125,2a7f3a47d2e3506ed453
formal-07,context_recall,0.035,local_search,0.865234375,0.73046875,b3496527b1ac635f8d1c
formal-07,context_recall,0.035,population_search,0.857421875,0.71484375,9dea759cd964ad17f418
formal-07,context_recall,0.035,specialist_pool_0.035,0.857421875,0.71484375,9dea759cd964ad17f418
formal-07,context_recall,0.035,specialist_pool_0.05,0.85546875,0.7109375,977daeffed8b6b15383b
formal-07,context_recall,0.035,high_degree,0.84765625,0.6953125,18bd84d01bb6b7ad29ad
formal-07,context_recall,0.035,spectral,0.8359375,0.671875,afd94b5af879bba571e6
formal-07,context_recall,0.035,input_energy_degree,0.775390625,0.55078125,21aa3665a00892853ed0
formal-07,context_recall,0.035,input_quota_random,0.802734375,0.60546875,396a9a8fc81873ba8cb2
formal-07,context_recall,0.035,unselected_random_00,0.8203125,0.640625,1f9adb9038c77dd29f27
formal-07,context_recall,0.035,unselected_random_01,0.810546875,0.62109375,ffaf997709580bee3e2f
formal-07,context_recall,0.035,unselected_random_02,0.865234375,0.73046875,653e8a3aaf9749d663c4
formal-07,context_recall,0.035,unselected_random_03,0.806640625,0.61328125,202bcc998c3fdc7f644d
formal-07,context_recall,0.035,unselected_random_04,0.806640625,0.61328125,140be579053197a95366
formal-07,context_recall,0.035,unselected_random_05,0.853515625,0.70703125,2a7f3a47d2e3506ed453
formal-07,context_recall,0.035,unselected_random_06,0.8203125,0.640625,607d0a2b43ccc973619c
formal-07,context_recall,0.035,unselected_random_07,0.822265625,0.64453125,7e0893aabac7e78193e2
formal-07,context_recall,0.035,group_matched_random_00,0.865234375,0.73046875,a0621cbaeb23c9edcd57
formal-07,context_recall,0.035,group_matched_random_01,0.828125,0.65625,04369051f40a9bc3d269
formal-07,context_recall,0.035,group_matched_random_02,0.83984375,0.6796875,f29878a1eecd9c41cd2b
formal-07,context_recall,0.035,group_matched_random_03,0.83203125,0.6640625,107d5b4d387417f5b918
formal-07,context_recall,0.05,random_search,0.912109375,0.82421875,2a7f3a47d2e3506ed453
formal-07,context_recall,0.05,local_search,0.927734375,0.85546875,b3496527b1ac635f8d1c
formal-07,context_recall,0.05,population_search,0.908203125,0.81640625,9dea759cd964ad17f418
formal-07,context_recall,0.05,specialist_pool_0.035,0.908203125,0.81640625,9dea759cd964ad17f418
formal-07,context_recall,0.05,specialist_pool_0.05,0.9296875,0.859375,977daeffed8b6b15383b
formal-07,context_recall,0.05,high_degree,0.880859375,0.76171875,18bd84d01bb6b7ad29ad
formal-07,context_recall,0.05,spectral,0.90625,0.8125,afd94b5af879bba571e6
formal-07,context_recall,0.05,input_energy_degree,0.853515625,0.70703125,21aa3665a00892853ed0
formal-07,context_recall,0.05,input_quota_random,0.908203125,0.81640625,396a9a8fc81873ba8cb2
formal-07,context_recall,0.05,unselected_random_00,0.90234375,0.8046875,1f9adb9038c77dd29f27
formal-07,context_recall,0.05,unselected_random_01,0.93359375,0.8671875,ffaf997709580bee3e2f
formal-07,context_recall,0.05,unselected_random_02,0.875,0.75,653e8a3aaf9749d663c4
formal-07,context_recall,0.05,unselected_random_03,0.880859375,0.76171875,202bcc998c3fdc7f644d
formal-07,context_recall,0.05,unselected_random_04,0.935546875,0.87109375,140be579053197a95366
formal-07,context_recall,0.05,unselected_random_05,0.912109375,0.82421875,2a7f3a47d2e3506ed453
formal-07,context_recall,0.05,unselected_random_06,0.939453125,0.87890625,607d0a2b43ccc973619c
formal-07,context_recall,0.05,unselected_random_07,0.935546875,0.87109375,7e0893aabac7e78193e2
formal-07,context_recall,0.05,group_matched_random_00,0.92578125,0.8515625,a0621cbaeb23c9edcd57
formal-07,context_recall,0.05,group_matched_random_01,0.884765625,0.76953125,04369051f40a9bc3d269
formal-07,context_recall,0.05,group_matched_random_02,0.90234375,0.8046875,f29878a1eecd9c41cd2b
formal-07,context_recall,0.05,group_matched_random_03,0.8984375,0.796875,107d5b4d387417f5b918
formal-08,delayed_recall,0.035,random_search,0.9292080327973832,0.9292080327973832,2378dd945fb91728e549
formal-08,delayed_recall,0.035,local_search,0.8868693761708139,0.8868693761708139,e3c22bd7bd720ecd2f05
formal-08,delayed_recall,0.035,population_search,0.8778756543865756,0.8778756543865756,e9b5bd2831113da4df6e
formal-08,delayed_recall,0.035,specialist_pool_0.035,0.9172990815515518,0.9172990815515518,8b4795fe32598d0e8c16
formal-08,delayed_recall,0.035,specialist_pool_0.05,0.862620376163804,0.862620376163804,abfe17a58f47d0fc2f17
formal-08,delayed_recall,0.035,high_degree,0.68766357948933,0.68766357948933,447b0b24fb1235511d5a
formal-08,delayed_recall,0.035,spectral,0.8434135989423236,0.8434135989423236,b2013ba5d2c85f018889
formal-08,delayed_recall,0.035,input_energy_degree,0.9286813640486093,0.9286813640486093,2bf43a3b0a7cb7fc4c9b
formal-08,delayed_recall,0.035,input_quota_random,0.8802594596900877,0.8802594596900877,ea21b3ced03f4e571caf
formal-08,delayed_recall,0.035,unselected_random_00,0.862620376163804,0.862620376163804,abfe17a58f47d0fc2f17
formal-08,delayed_recall,0.035,unselected_random_01,0.9250641847717047,0.9250641847717047,d0ccc8690441f6f79ffb
formal-08,delayed_recall,0.035,unselected_random_02,0.8778756543865756,0.8778756543865756,e9b5bd2831113da4df6e
formal-08,delayed_recall,0.035,unselected_random_03,0.8573521209171477,0.8573521209171477,75b1e0396bbfaad21202
formal-08,delayed_recall,0.035,unselected_random_04,0.8980112062672196,0.8980112062672196,64f83c24995a553cc251
formal-08,delayed_recall,0.035,unselected_random_05,0.8722552480590144,0.8722552480590144,bd3ff46988f10793e8da
formal-08,delayed_recall,0.035,unselected_random_06,0.8650242438644349,0.8650242438644349,0c3cd53e56ba19569aed
formal-08,delayed_recall,0.035,unselected_random_07,0.8904070081426233,0.8904070081426233,9e27afe42305b55bd795
formal-08,delayed_recall,0.035,group_matched_random_00,0.8724139149882069,0.8724139149882069,f5b006f40a718b791900
formal-08,delayed_recall,0.035,group_matched_random_01,0.903359269349181,0.903359269349181,c978ee980e048bb19110
formal-08,delayed_recall,0.035,group_matched_random_02,0.8557079489037952,0.8557079489037952,00093d9785dea4980b9a
formal-08,delayed_recall,0.035,group_matched_random_03,0.8665751804331859,0.8665751804331859,fb35973e679de9e6ccd9
formal-08,delayed_recall,0.05,random_search,0.9196831698653407,0.9196831698653407,2378dd945fb91728e549
formal-08,delayed_recall,0.05,local_search,0.9309329573156901,0.9309329573156901,e3c22bd7bd720ecd2f05
formal-08,delayed_recall,0.05,population_search,0.925746466549627,0.925746466549627,e9b5bd2831113da4df6e
formal-08,delayed_recall,0.05,specialist_pool_0.035,0.8821931690947028,0.8821931690947028,8b4795fe32598d0e8c16
formal-08,delayed_recall,0.05,specialist_pool_0.05,0.9237063233624656,0.9237063233624656,abfe17a58f47d0fc2f17
formal-08,delayed_recall,0.05,high_degree,0.9086970883772946,0.9086970883772946,447b0b24fb1235511d5a
formal-08,delayed_recall,0.05,spectral,0.88880307854714,0.88880307854714,b2013ba5d2c85f018889
formal-08,delayed_recall,0.05,input_energy_degree,0.8992152122629595,0.8992152122629595,2bf43a3b0a7cb7fc4c9b
formal-08,delayed_recall,0.05,input_quota_random,0.9135933658350254,0.9135933658350254,ea21b3ced03f4e571caf
formal-08,delayed_recall,0.05,unselected_random_00,0.9237063233624656,0.9237063233624656,abfe17a58f47d0fc2f17
formal-08,delayed_recall,0.05,unselected_random_01,0.8657157665326954,0.8657157665326954,d0ccc8690441f6f79ffb
formal-08,delayed_recall,0.05,unselected_random_02,0.925746466549627,0.925746466549627,e9b5bd2831113da4df6e
formal-08,delayed_recall,0.05,unselected_random_03,0.9013133763675469,0.9013133763675469,75b1e0396bbfaad21202
formal-08,delayed_recall,0.05,unselected_random_04,0.8993371491774166,0.8993371491774166,64f83c24995a553cc251
formal-08,delayed_recall,0.05,unselected_random_05,0.9002053989969472,0.9002053989969472,bd3ff46988f10793e8da
formal-08,delayed_recall,0.05,unselected_random_06,0.8715097878872323,0.8715097878872323,0c3cd53e56ba19569aed
formal-08,delayed_recall,0.05,unselected_random_07,0.888242386674604,0.888242386674604,9e27afe42305b55bd795
formal-08,delayed_recall,0.05,group_matched_random_00,0.9004933442452259,0.9004933442452259,f5b006f40a718b791900
formal-08,delayed_recall,0.05,group_matched_random_01,0.8910177093772043,0.8910177093772043,c978ee980e048bb19110
formal-08,delayed_recall,0.05,group_matched_random_02,0.8353607060519145,0.8353607060519145,00093d9785dea4980b9a
formal-08,delayed_recall,0.05,group_matched_random_03,0.8674085766762858,0.8674085766762858,fb35973e679de9e6ccd9
formal-08,nonlinear_integration,0.035,random_search,0.994140625,0.98828125,67c0a1876e5df283c355
formal-08,nonlinear_integration,0.035,local_search,0.982421875,0.96484375,2f248444496ddc8666d2
formal-08,nonlinear_integration,0.035,population_search,0.9609375,0.921875,502269b091d183e7d2c2
formal-08,nonlinear_integration,0.035,specialist_pool_0.035,0.99609375,0.9921875,44da1c10b18854e5f61c
formal-08,nonlinear_integration,0.035,specialist_pool_0.05,0.974609375,0.94921875,21e92ee56b2792755d22
formal-08,nonlinear_integration,0.035,high_degree,0.876953125,0.75390625,447b0b24fb1235511d5a
formal-08,nonlinear_integration,0.035,spectral,0.8828125,0.765625,b2013ba5d2c85f018889
formal-08,nonlinear_integration,0.035,input_energy_degree,0.98046875,0.9609375,8306709a54fb3049ee92
formal-08,nonlinear_integration,0.035,input_quota_random,0.984375,0.96875,e9408fdd7e94cc43555e
formal-08,nonlinear_integration,0.035,unselected_random_00,0.962890625,0.92578125,384765ba2a9ed47cbc04
formal-08,nonlinear_integration,0.035,unselected_random_01,0.99609375,0.9921875,44da1c10b18854e5f61c
formal-08,nonlinear_integration,0.035,unselected_random_02,0.982421875,0.96484375,417def52b7a340d535f8
