task_id,phase,topology,N,graph_seed,regime,connection_prob,coupling,k,budget_fraction,cycle_proxy,dynamics_aware,feedback_hub,high_degree,module_bridge,random,spectral,leverage_gain_vs_spectral,leverage_gain_vs_feedback_hub,leverage_gain_vs_high_degree,leverage_gain_vs_module_bridge,leverage_gain_vs_cycle_proxy,leverage_gain_vs_random,sel_total_degree,sel_feedback,sel_cycle3,sel_bridge,sel_spectral,coverage1,coverage2,out_neighbor_redundancy,selected_dispersion
2e8f3828a3e9e33f46,stage4b_replication,scale_free,256,42002,sparse_drive,0.05,0.05,16,0.0625,0.1611758768558502,0.17186139523983,0.1611758768558502,0.1272801756858825,0.1272801756858825,0.020203584776027083,0.1272249817848205,0.04463641345500949,0.010685518383979797,0.044581219553947476,0.044581219553947476,0.010685518383979797,0.15165781046380292,27.625,304.1875,27.375,0.0,0.0593917390838775,0.578125,0.99609375,0.0377007111857357,1.925
2fd2706d24963f69cf,stage4c_atlas_extension,scale_free,256,42006,transition_mid,0.05,0.035,32,0.125,0.4083147644996643,0.4758028984069824,0.3117892146110534,0.3117892146110534,0.3117892146110534,0.058414307772181887,0.3159630298614502,0.15983986854553223,0.164013683795929,0.164013683795929,0.164013683795929,0.06748813390731812,0.41738859063480055,50.21875,797.28125,70.4375,0.0,0.1030634951900937,0.921875,1.0,0.0626411138239062,1.596774193548387
3153b5ca78c9a8748c,stage4e_topology,small_world,256,43001,transition_dense,0.1,0.035,32,0.125,0.1286603212356567,0.2100951820611953,0.0865089893341064,0.0992710292339325,0.0992710292339325,0.11983223655261095,0.1171605959534645,0.0929345861077308,0.12358619272708889,0.1108241528272628,0.1108241528272628,0.08143486082553858,0.09026294550858434,51.6875,709.96875,166.59375,0.0,0.0620892961034194,0.9921875,1.0,0.0514829402196774,1.8326612903225807
31c109d6f5c8127af4,stage4c_atlas_extension,scale_free,256,42006,sparse_drive,0.05,0.05,64,0.25,0.5613582134246826,0.719207763671875,0.4991936981678009,0.4991936981678009,0.4991936981678009,0.18054289254359895,0.4955450296401977,0.2236627340316773,0.2200140655040741,0.2200140655040741,0.2200140655040741,0.15784955024719238,0.538664871128276,44.359375,628.671875,56.875,0.0,0.0905168764399376,0.98046875,1.0,0.0574091989758931,1.7118055555555556
321dddaaa491a31c32,stage4e_topology,small_world,256,43002,sparse_drive,0.05,0.05,64,0.25,0.187794417142868,0.2796244919300079,0.2368611842393875,0.2003582119941711,0.2003582119941711,0.1981925820000469,0.2838577330112457,-0.0042332410812378485,0.04276330769062037,0.07926627993583679,0.07926627993583679,0.09183007478713989,0.08143190992996097,26.015625,190.75,38.34375,0.0,0.0621109117399158,0.98828125,1.0,0.0263544901133622,2.256448412698413
3249f9764230520acc,stage4c_atlas_extension,scale_free,256,42006,sparse_drive,0.05,0.05,48,0.1875,0.2462554574012756,0.4111735224723816,0.5248590111732483,0.5248590111732483,0.5248590111732483,0.09850706800352776,0.3712250292301178,0.039948493242263794,-0.1136854887008667,-0.1136854887008667,-0.1136854887008667,0.16491806507110598,0.3126664544688538,51.16666666666666,801.7708333333334,73.47916666666667,0.0,0.1053243426620751,0.9765625,1.0,0.0682418587099402,1.6037234042553192
33bdd2baf5bb59e813,stage4e_topology,modular,256,43003,transition_mid,0.05,0.035,32,0.125,0.0982498973608017,0.1742868423461914,0.1779062151908874,0.1728589534759521,0.08037830889225,0.08812253887299445,0.1114449724555015,0.0628418698906899,-0.0036193728446959894,0.0014278888702393133,0.0939085334539414,0.07603694498538971,0.08616430347319695,30.15625,255.5625,28.40625,4.125,0.0762641082112523,0.87109375,1.0,0.0289076154443681,2.0846774193548385
33e5f5ac8f5d9991f1,stage4e_topology,modular,256,43001,transition_dense,0.1,0.035,32,0.125,0.0244412701576948,0.2111033201217651,0.043413933366537,0.0348315611481666,0.082400158047676,0.06984840310178694,0.0751071274280548,0.13599619269371033,0.1676893867552281,0.1762717589735985,0.1287031620740891,0.18666204996407032,0.14125491701997817,51.03125,704.28125,170.03125,7.0625,0.0625736685408686,0.96875,1.0,0.0536027441510797,1.9012096774193548
3473f4641611e6a098,stage4c_atlas_extension,scale_free,256,42005,transition_mid,0.05,0.035,48,0.1875,0.6237986087799072,0.5908956527709961,0.4907448887825012,0.4907448887825012,0.4907448887825012,0.15380242886021728,0.6359260678291321,-0.045030415058135986,0.10015076398849487,0.10015076398849487,0.10015076398849487,-0.03290295600891113,0.4370932239107788,52.208333333333336,825.1666666666666,71.8125,0.0,0.1071426339745236,0.95703125,1.0,0.072255483754722,1.5806737588652482
35896d40a6b8c2cc9b,stage4d_scaling,scale_free,512,44002,transition_mid,0.05,0.035,16,0.03125,0.0512850135564804,0.104990117251873,0.0568112842738628,0.0568112842738628,0.0568112842738628,0.04306367348181078,0.0512850135564804,0.0537051036953926,0.048178832978010205,0.048178832978010205,0.048178832978010205,0.0537051036953926,0.06192644377006222,37.6875,434.8125,41.375,0.0,0.0281190629420399,0.412109375,1.0,0.0263308019197276,1.9583333333333333
363793ad66d5be9dfb,stage4d_scaling,scale_free,128,44002,transition_dense,0.1,0.035,4,0.03125,0.1124499589204788,0.0769864171743393,0.0413293913006782,0.0413293913006782,0.0413293913006782,0.09851004777010526,0.0413293913006782,0.0356570258736611,0.0356570258736611,0.0356570258736611,0.0356570258736611,-0.03546354174613951,-0.021523630595765966,22.5,167.5,19.25,0.0,0.0687990474581741,0.3046875,0.984375,0.0378086419753086,1.6666666666666667
37f644312525ab0711,stage4b_replication,scale_free,256,42004,sparse_drive,0.05,0.05,16,0.0625,0.1593907326459884,0.1385902762413025,0.1345897018909454,0.1345897018909454,0.1345897018909454,0.022095547319622665,0.0969560444355011,0.04163423180580139,0.004000574350357083,0.004000574350357083,0.004000574350357083,-0.02080045640468592,0.11649472892167982,63.875,1192.1875,112.875,0.0,0.1370166529174918,0.79296875,1.0,0.0883872876992632,1.3
3a508b694c5d9868a3,stage4b_replication,scale_free,256,42004,sparse_drive,0.05,0.05,32,0.125,0.3662141859531402,0.2835354208946228,0.2569350898265838,0.2665146589279175,0.2665146589279175,0.03473169222706924,0.3000050783157348,-0.016469657421112005,0.026600331068038996,0.017020761966705322,0.017020761966705322,-0.0826787650585174,0.24880372866755357,54.34375,834.9375,79.75,0.0,0.116092922791421,0.91796875,1.0,0.0800597811060611,1.5060483870967742
3adb194233f437dff1,er_patch,erdos_renyi,256,43003,transition_dense,0.1,0.035,8,0.03125,0.0472535090520978,0.079573068767786,0.0492796506732702,0.0485082799568772,0.0485082799568772,0.048163698476855595,0.0528860138729214,0.0266870548948646,0.0302934180945158,0.0310647888109088,0.0310647888109088,0.0323195597156882,0.031409370290930404,53.875,777.75,68.25,0.0,0.0661784329525378,0.58203125,1.0,0.0670346413098097,1.8214285714285716
3b07e3acfefaf2be4a,stage4b_replication,scale_free,256,42004,transition_dense,0.1,0.035,16,0.0625,0.1223924905061721,0.1242284327745437,0.105405256152153,0.1478400379419326,0.1478400379419326,0.06643538794014597,0.1305477321147918,-0.00631929934024808,0.018823176622390705,-0.023611605167388888,-0.023611605167388888,0.0018359422683716098,0.05779304483439773,37.6875,460.4375,66.0625,0.0,0.0418382474985114,0.6796875,1.0,0.0499596655716765,1.9
3b22446a8ceb73dbe6,stage4e_topology,modular,256,43001,sparse_drive,0.05,0.05,8,0.03125,0.1195127293467521,0.2949990928173065,0.0194515250623226,0.1310735344886779,0.1121771484613418,0.10991214751265937,0.1142521500587463,0.18074694275856024,0.2755475677549839,0.16392555832862862,0.18282194435596472,0.1754863634705544,0.18508694530464714,25.0,178.125,18.75,3.875,0.0593083736574774,0.390625,0.9921875,0.026594984467422,2.25
3b977c5b2ee2635012,stage4b_replication,scale_free,256,42001,transition_mid,0.05,0.035,24,0.09375,0.2523585855960846,0.2842612266540527,0.4525346159934997,0.4525346159934997,0.4525346159934997,0.038208816316910046,0.3032236099243164,-0.018962383270263727,-0.16827338933944702,-0.16827338933944702,-0.16827338933944702,0.031902641057968084,0.24605241033714265,63.5,1150.625,105.45833333333331,0.0,0.1327315291509072,0.90625,1.0,0.0910833086205568,1.3623188405797102
3d2139cb5e306635de,stage4b_replication,scale_free,256,42004,transition_dense,0.1,0.035,24,0.09375,0.4379697442054748,0.2156680822372436,0.3924173712730407,0.3793494701385498,0.3793494701385498,0.053114566719159435,0.3632668256759643,-0.1475987434387207,-0.17674928903579712,-0.1636813879013062,-0.1636813879013062,-0.2223016619682312,0.16255351551808417,101.04166666666669,2759.083333333333,413.4166666666667,0.0,0.1130865209931952,0.98046875,1.0,0.1420027670573563,1.2065217391304348
3da8ca56c9e77a3b47,stage4e_topology,small_world,256,43002,transition_dense,0.1,0.035,64,0.25,0.2217116951942443,0.3918675184249878,0.3475382626056671,0.2644014358520508,0.2644014358520508,0.2553151841275394,0.4293891787528991,-0.03752166032791132,0.04432925581932068,0.127466082572937,0.127466082572937,0.1701558232307435,0.1365523342974484,51.984375,718.875,165.15625,0.0,0.062480053639448,1.0,1.0,0.058821924266054,1.8060515873015872
41be37f12bc35a2702,stage4c_atlas_extension,scale_free,256,42006,transition_mid,0.05,0.035,8,0.03125,0.0426620319485664,0.1695747971534729,0.0517787933349609,0.0459520742297172,0.0459520742297172,0.036555636121192905,0.0353707000613212,0.1342040970921517,0.11779600381851199,0.1236227229237557,0.1236227229237557,0.1269127652049065,0.13301916103228,21.5,146.375,12.625,0.0,0.0430454256789963,0.28515625,0.953125,0.0302884730140369,2.0357142857142856
42b135fa97dbd9a3fe,stage4c_atlas_extension,scale_free,256,42005,transition_dense,0.1,0.035,8,0.03125,0.0596281662583351,0.092712253332138,0.0803544968366622,0.0803544968366622,0.0803544968366622,0.09429004497360433,0.1217174679040908,-0.029005214571952792,0.01235775649547581,0.01235775649547581,0.01235775649547581,0.033084087073802906,-0.0015777916414663196,62.125,1112.25,183.25,0.0,0.0721515225726508,0.5703125,1.0,0.0942454575860511,1.5714285714285714
4303e44a19403a4b63,stage4b_replication,scale_free,256,42003,transition_mid,0.05,0.035,48,0.1875,0.3538554906845093,0.5601611733436584,0.4219180941581726,0.4616692066192627,0.4616692066192627,0.14378957427106792,0.3468293845653534,0.21333178877830505,0.13824307918548584,0.09849196672439575,0.09849196672439575,0.20630568265914917,0.4163715990725905,50.04166666666666,770.0,72.29166666666667,0.0,0.1039228143754723,0.98046875,1.0,0.0681721553040743,1.601063829787234
447d259083884417e5,stage4b_replication,scale_free,256,42003,transition_dense,0.1,0.035,16,0.0625,0.0802206695079803,0.1388556659221649,0.1130401864647865,0.1130401864647865,0.1130401864647865,0.07693758269306267,0.0968795269727706,0.041976138949394295,0.025815479457378387,0.025815479457378387,0.025815479457378387,0.058634996414184584,0.06191808322910222,44.6875,747.0,107.5625,0.0,0.0496292322842988,0.74609375,1.0,0.0462023710655173,1.8833333333333333
451b87fcda1b7e9766,stage4b_replication,scale_free,256,42002,transition_dense,0.1,0.035,64,0.25,0.436574637889862,0.7908437252044678,0.573012113571167,0.573012113571167,0.573012113571167,0.37633312214165926,0.5086592435836792,0.2821844816207886,0.21783161163330078,0.21783161163330078,0.21783161163330078,0.35426908731460577,0.4145106030628085,57.359375,1106.1875,166.96875,0.0,0.0645714720666199,0.99609375,1.0,0.0685963574111605,1.7405753968253967
472fcbe67ccd21636d,stage4c_atlas_extension,scale_free,256,42005,sparse_drive,0.05,0.05,48,0.1875,0.3956144750118255,0.3415749669075012,0.3425039052963257,0.3425039052963257,0.3425039052963257,0.10405701858690003,0.3795925676822662,-0.03801760077476496,-0.0009289383888244629,-0.0009289383888244629,-0.0009289383888244629,-0.054039508104324285,0.2375179483206012,51.5,805.2083333333334,69.1875,0.0,0.1051131894956367,0.95703125,1.0,0.0706626726666527,1.599290780141844
47920fcab2af2d5d1f,stage4b_replication,scale_free,256,42004,transition_dense,0.1,0.035,8,0.03125,0.0307097770273685,0.1327857971191406,0.0432701632380485,0.0432701632380485,0.0432701632380485,0.08888144535012539,0.0851751491427421,0.047610647976398496,0.0895156338810921,0.0895156338810921,0.0895156338810921,0.1020760200917721,0.04390435176901521,63.625,1233.5,191.25,0.0,0.0714781178450183,0.625,1.0,0.0748286056037174,1.8214285714285716
4890dcba0e0d9c4471,stage4e_topology,small_world,256,43003,sparse_drive,0.05,0.05,32,0.125,0.1271765381097793,0.3073641955852508,0.1181279644370079,0.0953651517629623,0.0953651517629623,0.08866370294708756,0.0632756724953651,0.2440885230898857,0.1892362311482429,0.2119990438222885,0.2119990438222885,0.1801876574754715,0.21870049263816324,25.75,187.46875,39.96875,0.0,0.0617020362470667,0.90625,1.0,0.0201150192205591,2.356854838709677
48d3b404167fad9d60,stage4b_replication,scale_free,256,42002,transition_mid,0.05,0.035,16,0.0625,0.1992014646530151,0.1992014646530151,0.1992014646530151,0.2104143798351287,0.2104143798351287,0.02370280175819057,0.2210844755172729,-0.021883010864257785,0.0,-0.011212915182113592,-0.011212915182113592,0.0,0.17549866289482455,77.875,1605.9375,143.375,0.0,0.1594627342416243,0.85546875,1.0,0.117454030201787,1.05
4b0578bc628216e9f7,stage4e_topology,small_world,256,43002,transition_mid,0.05,0.035,64,0.25,0.2560132145881653,0.3388729095458984,0.2252192348241806,0.2685393691062927,0.2685393691062927,0.25644707726314664,0.2317891418933868,0.10708376765251157,0.11365367472171778,0.07033354043960566,0.07033354043960566,0.0828596949577331,0.08242583228275174,26.109375,191.65625,36.765625,0.0,0.0623900289640267,0.99609375,1.0,0.0272871389425909,2.2291666666666665
4baf2ea69ab8361d4b,er_patch,erdos_renyi,256,43001,transition_mid,0.05,0.035,8,0.03125,0.0852832328528165,0.1191873997449874,0.0777924247086048,0.06361851003021,0.06361851003021,0.07857725559733804,0.06361851003021,0.0555688897147774,0.041394975036382606,0.0555688897147774,0.0555688897147774,0.033904166892170906,0.040610144147649366,27.75,223.0,9.875,0.0,0.0673501308471245,0.37890625,0.9921875,0.0353143907474078,1.8928571428571428
4bd10d1c281337b09d,stage4b_replication,scale_free,256,42001,transition_mid,0.05,0.035,16,0.0625,0.188038483262062,0.1277677416801452,0.1424176692962646,0.1627427339553833,0.1627427339553833,0.028567705565364997,0.1409202218055725,-0.013152480125427302,-0.014649927616119385,-0.03497499227523809,-0.03497499227523809,-0.06027074158191678,0.0992000361147802,69.4375,1345.0,122.875,0.0,0.1441931976995159,0.82421875,1.0,0.0955879926962048,1.275
4bf5b040b37d322404,stage4e_topology,modular,256,43003,transition_mid,0.05,0.035,64,0.25,0.1895408928394317,0.40557861328125,0.3577842116355896,0.2983874082565307,0.2569618821144104,0.24457513308152554,0.3280165493488312,0.07756206393241882,0.0477944016456604,0.1071912050247193,0.1486167311668396,0.2160377204418183,0.16100348019972446,25.5625,188.015625,19.875,3.875,0.0619014620865871,0.98046875,1.0,0.0262548673615015,2.2073412698412698
4d7ef092547dfb99fe,stage4c_atlas_extension,scale_free,256,42006,sparse_drive,0.05,0.05,32,0.125,0.3723294734954834,0.2636928558349609,0.4495065212249756,0.4495065212249756,0.4495065212249756,0.03269793672370719,0.4695451855659485,-0.2058523297309876,-0.1858136653900147,-0.1858136653900147,-0.1858136653900147,-0.10863661766052252,0.2309949191112537,58.96875,992.9375,90.28125,0.0,0.1212502645921023,0.95703125,1.0,0.0828517064854087,1.4556451612903225
4dd56fa116aa9cf265,stage4b_replication,scale_free,256,42004,transition_dense,0.1,0.035,48,0.1875,0.6225491166114807,0.5674140453338623,0.5784277319908142,0.6480721235275269,0.6480721235275269,0.35715002473443747,0.5798655152320862,-0.012451469898223877,-0.011013686656951904,-0.08065807819366455,-0.08065807819366455,-0.05513507127761841,0.21026402059942484,89.89583333333333,2240.8125,339.875,0.0,0.1011816400013163,1.0,1.0,0.1215371667128969,1.325354609929078
4e88a1a6095fc0d809,stage4b_replication,scale_free,256,42004,sparse_drive,0.05,0.05,64,0.25,0.653768002986908,0.4638648629188537,0.6208403706550598,0.6022015810012817,0.6022015810012817,0.21711359987966716,0.4190206229686737,0.04484423995018,-0.1569755077362061,-0.13833671808242803,-0.13833671808242803,-0.18990314006805425,0.24675126303918654,43.75,598.796875,54.53125,0.0,0.0910091386573819,0.98828125,1.0,0.0571629256150646,1.7137896825396826
