coupling,noise_sigma,method_label,metric,n_graphs,mean,median,ci95_low,ci95_high,positive_graphs,negative_graphs,zero_graphs,interval_scope
0.0425,1.2,A_mid,spectral_concentration,12,0.606134546506736,0.603536332026124,0.5875610659519832,0.6273543803021312,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_mid,spectral_entropy,12,0.32674649362969727,0.3321354839329918,0.3144866769383144,0.33710315308093813,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,rhythm_score,12,0.32974548143748605,0.32882942693928874,0.3143137849045969,0.34541306694154633,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,mean_rate_hz,12,21.0395152370135,21.024941245714825,20.998654835091696,21.082377644876637,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,dominant_frequency_hz,12,69.62673611111113,69.625,69.56944444444444,69.68749999999999,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,synchrony_proxy,12,0.9089676979929209,0.9078776029249032,0.8943111217942917,0.9242455688874339,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,spectral_concentration,12,0.6451790985754794,0.6414557204892238,0.6236771179259651,0.6678427178205715,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_pool,spectral_entropy,12,0.30785207916051144,0.3094786377623677,0.2974184211615162,0.31750010564380005,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,rhythm_score,12,0.3300062547334366,0.32791812640304363,0.3034731671737972,0.35628910207176684,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,mean_rate_hz,12,21.000751084751553,21.006955862045288,20.94923033217589,21.05571041206519,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,dominant_frequency_hz,12,69.609375,69.60416666666667,69.5642361111111,69.66319444444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,synchrony_proxy,12,0.8913459154880709,0.8830262310802937,0.8776871262376921,0.9062684278883452,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,spectral_concentration,12,0.6440839388718207,0.6477130396912496,0.610061679338105,0.677896039105124,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_shared,spectral_entropy,12,0.30454648927681977,0.30584077816456556,0.2882960851511194,0.3211223076330498,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,rhythm_score,12,0.35022508963528604,0.3530691958342989,0.32925278145638814,0.36910988107685827,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,mean_rate_hz,12,21.02718653943803,21.03023107846578,20.974253612094454,21.083048922320206,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,dominant_frequency_hz,12,69.55555555555556,69.54166666666667,69.51215277777779,69.60937500000001,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,synchrony_proxy,12,0.9205854762759474,0.9135809031625588,0.9039824100521704,0.9378035123253035,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,spectral_concentration,12,0.6655966858896943,0.6705538382132847,0.6401633376048672,0.6883743028027108,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,A_sparse,spectral_entropy,12,0.29340521825684435,0.28767223563045263,0.28090942004799013,0.30732874749487055,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,rhythm_score,12,0.14417261720195204,0.13696011869857705,0.12871331557366317,0.16199815966651332,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,mean_rate_hz,12,20.617938207255467,20.605710903803505,20.56989612132311,20.672063927849134,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,dominant_frequency_hz,12,69.88541666666667,69.90625,69.80902777777777,69.96354166666667,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,synchrony_proxy,12,0.6133727411636047,0.6130935934682686,0.5980535231116746,0.6278470165432534,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,spectral_concentration,12,0.47272976700009567,0.4484851211309433,0.4403510271338746,0.5112150831743039,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,shared_random,spectral_entropy,12,0.46376645368420416,0.4667223344246546,0.4445580775047549,0.4822101710027912,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,rhythm_score,12,0.34928617704038817,0.34543502889573574,0.3307983247498568,0.36953178558421007,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,mean_rate_hz,12,21.051342964172363,21.058592995007835,21.015426522162226,21.09274083971977,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,dominant_frequency_hz,12,69.484375,69.48958333333333,69.43229166666667,69.53472222222221,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,synchrony_proxy,12,0.9728711644808453,0.9764191073675951,0.9605744021996443,0.9844015761847711,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,spectral_concentration,12,0.6495127446121639,0.6454362416019042,0.62469876819135,0.677230829717074,12,0,0,pointwise; descriptive; no cell-wise tests
0.0425,1.2,spectral,spectral_entropy,12,0.29850097098905176,0.30211607770373416,0.2849717220912377,0.31096539480947993,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,rhythm_score,12,0.2917593268729332,0.27795141811172164,0.26987514725575834,0.3168395327384739,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,mean_rate_hz,12,21.36721996466318,21.363157431284584,21.324811256594128,21.411402622858684,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,dominant_frequency_hz,12,69.80729166666667,69.77083333333333,69.69791666666667,69.92881944444444,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,synchrony_proxy,12,0.9178509637713432,0.9302895739674568,0.8901697102313241,0.9430044813185103,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,spectral_concentration,12,0.5921793305832479,0.5857317137221496,0.5674690091102902,0.6196350052435367,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_mid,spectral_entropy,12,0.3398411845684879,0.34575590398162603,0.3240002576481654,0.35308541514548575,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,rhythm_score,12,0.29095182037498385,0.2924636346288025,0.2746292308212206,0.3072247949532336,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,mean_rate_hz,12,21.357040802637737,21.368813117345173,21.320426438914403,21.39643604722288,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,dominant_frequency_hz,12,69.625,69.625,69.56770833333333,69.68055555555556,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,synchrony_proxy,12,0.9355298111008273,0.9440282434225082,0.9220872573554516,0.9476624209692495,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,spectral_concentration,12,0.5835644389606185,0.5852846391499043,0.5602111297659575,0.6063895836782952,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_pool,spectral_entropy,12,0.3406549693706135,0.3436622672403852,0.3295464684643472,0.35150938857760694,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,rhythm_score,12,0.3249508210768302,0.3307064509329697,0.3046481856047952,0.34457360374896473,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,mean_rate_hz,12,21.302699751324123,21.29508360226949,21.251991708079974,21.354962161514493,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,dominant_frequency_hz,12,69.56249999999999,69.55208333333334,69.52256944444444,69.60590277777777,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,synchrony_proxy,12,0.9360706183231541,0.9379901327192783,0.9182263748202888,0.9563077985981686,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,spectral_concentration,12,0.6288354581014978,0.6321287018557389,0.6041984661637496,0.6527148208063509,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_shared,spectral_entropy,12,0.3152053074186875,0.3042948332925637,0.30174142248514624,0.3290811197638201,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,rhythm_score,12,0.33590481694166857,0.3364602595878144,0.31655215296907246,0.35465048425184154,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,mean_rate_hz,12,21.332200129826862,21.32657758394877,21.278855923149322,21.38803384072251,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,dominant_frequency_hz,12,69.54513888888889,69.54166666666666,69.49826388888889,69.59375000000001,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,synchrony_proxy,12,0.9553630327184993,0.9528975896537304,0.9401319859032001,0.9709131151541239,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,spectral_concentration,12,0.6415613655311366,0.6433385660250981,0.6177966778826279,0.6634709976574716,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,A_sparse,spectral_entropy,12,0.311967851076689,0.3104407684877515,0.299182382479517,0.3256128141915219,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,rhythm_score,12,0.1747282917818261,0.16518296782548225,0.15172868872371809,0.1982893712310922,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,mean_rate_hz,12,20.95551007323795,20.93871851762136,20.903338095876904,21.012998457252976,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,dominant_frequency_hz,12,70.0173611111111,70.0,69.96701388888889,70.07638888888889,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,synchrony_proxy,12,0.6189518283224767,0.6191319959859054,0.6019782053720619,0.634764843682448,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,spectral_concentration,12,0.5402967389155594,0.5152969552824895,0.495399958445018,0.5878578669262222,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,shared_random,spectral_entropy,12,0.4370065980280439,0.44604793066779774,0.4089365751016885,0.46556885184513197,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,rhythm_score,12,0.3327653392011093,0.332212229569753,0.3139176359193192,0.35155890425020414,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,mean_rate_hz,12,21.364284118016567,21.3590083916982,21.32811033030351,21.40690824356344,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,dominant_frequency_hz,12,69.47743055555556,69.52083333333333,69.39583333333334,69.54513888888889,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,synchrony_proxy,12,0.9975377511647013,0.9932167927424113,0.9847745046329995,1.0116155738476664,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,spectral_concentration,12,0.6284079175028535,0.6307972390204668,0.6000308278482407,0.6556596805600241,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,0.8,spectral,spectral_entropy,12,0.31970874665098054,0.3209895519539714,0.3070609714641856,0.3321020171589528,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,rhythm_score,12,0.28435522385148543,0.28339266994347173,0.2735728140629362,0.2975881893847448,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,mean_rate_hz,12,21.372916486528183,21.36763310432434,21.33100426726871,21.416577461361882,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,dominant_frequency_hz,12,69.80555555555556,69.79166666666667,69.71180555555556,69.90451388888889,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,synchrony_proxy,12,0.9038805212411615,0.920185748487711,0.8777699112892151,0.9274772195611148,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,spectral_concentration,12,0.5852665681805875,0.5840100205192964,0.5697363196380644,0.6023154140217228,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_mid,spectral_entropy,12,0.3393566876960297,0.34187393728643656,0.3315470807383665,0.34565563441719854,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,rhythm_score,12,0.30318880567534096,0.3102632126150031,0.2852419033232662,0.32005724153520226,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,mean_rate_hz,12,21.366630090607533,21.373288790384926,21.330320886770885,21.40617443025112,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,dominant_frequency_hz,12,69.6545138888889,69.65625,69.59375,69.71875,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,synchrony_proxy,12,0.9207082755035825,0.922504398971796,0.9068969427349253,0.9336667424688736,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,spectral_concentration,12,0.6067330669094292,0.6238446685795982,0.5789734415606492,0.6311978980407326,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_pool,spectral_entropy,12,0.3318560005993479,0.3297196452816327,0.32085888034715837,0.3433110925951042,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,rhythm_score,12,0.33370298726691144,0.34094437832633656,0.304360220201003,0.36128792869664417,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,mean_rate_hz,12,21.312492516305714,21.306273221969604,21.260040383868745,21.3660771790478,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,dominant_frequency_hz,12,69.59375,69.58333333333333,69.55381944444444,69.63888888888889,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,synchrony_proxy,12,0.9220391093856759,0.9263062986234823,0.9045601056112597,0.941112403695782,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,spectral_concentration,12,0.641156670740909,0.6512199745823939,0.6045144078528715,0.6756597342564621,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_shared,spectral_entropy,12,0.30768396570864653,0.3059071196864048,0.28953349832186676,0.3268482868624334,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,rhythm_score,12,0.33409795372022527,0.33309486942986644,0.31784875237175986,0.3511230703443288,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,mean_rate_hz,12,21.345811035897995,21.345702091852825,21.292079515920744,21.401233073737885,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,dominant_frequency_hz,12,69.59027777777779,69.58333333333334,69.53993055555554,69.64409722222223,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,synchrony_proxy,12,0.9376004888779589,0.9418022036552429,0.9208212794994729,0.9536825124433059,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,spectral_concentration,12,0.6410842375415895,0.6392876449972391,0.6196201533751768,0.6627931437274027,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,A_sparse,spectral_entropy,12,0.30915365921747345,0.3105754808833201,0.29877149800304326,0.31918624089772085,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,rhythm_score,12,0.1735221078690503,0.17411938131166,0.15101557873454613,0.19639673646047912,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,mean_rate_hz,12,20.963573621379002,20.946449637413025,20.91192374245988,21.019340844286813,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,dominant_frequency_hz,12,70.02083333333333,70.0,69.97395833333333,70.07465277777777,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,synchrony_proxy,12,0.6099289340070553,0.6093568789462249,0.5958873872024318,0.6232853775611148,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,spectral_concentration,12,0.5439085992208372,0.5403280531366665,0.4975034171650704,0.5911299920162288,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,shared_random,spectral_entropy,12,0.4376238466033506,0.43676837533712387,0.41117332405022655,0.46430189882068795,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,rhythm_score,12,0.3327879448317819,0.34788315029193956,0.31287360480443266,0.35232324985813146,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,mean_rate_hz,12,21.374999311235218,21.373087326685585,21.339062871866762,21.41733867261145,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,dominant_frequency_hz,12,69.50868055555556,69.5,69.453125,69.5625,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,synchrony_proxy,12,0.9826513402577902,0.9785723028083643,0.9708747296749304,0.9955514964440629,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,spectral_concentration,12,0.6300376311151517,0.6503582336008549,0.6032813710160553,0.655776967232426,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.0,spectral,spectral_entropy,12,0.31555425768925077,0.3060578952232996,0.3021498285919531,0.3293395512245802,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,rhythm_score,12,0.2871981951563309,0.2830734370897213,0.27138816862845694,0.3042147382886873,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,mean_rate_hz,12,21.38518472512563,21.37947456041972,21.345586500896346,21.426709314187367,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,dominant_frequency_hz,12,69.81770833333333,69.82291666666667,69.734375,69.90104166666667,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,synchrony_proxy,12,0.894421026110649,0.9073284020026525,0.8729551884500931,0.9140270714130666,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,spectral_concentration,12,0.5903364341292117,0.5834932563205559,0.5686403571550424,0.6121084968481834,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_mid,spectral_entropy,12,0.33553457922405666,0.3361590337008238,0.32507006141305383,0.34524367770904474,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,rhythm_score,12,0.29318515933118755,0.2831275059531132,0.27276819144091047,0.3169459720161588,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,mean_rate_hz,12,21.379705402586193,21.388426462809246,21.342636590533782,21.4199414478408,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,dominant_frequency_hz,12,69.67013888888889,69.67708333333334,69.60243055555556,69.7361111111111,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,synchrony_proxy,12,0.909308411180973,0.910996397336324,0.8968108649676045,0.9209654419527699,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,spectral_concentration,12,0.593160464687066,0.5795085467398167,0.5657248349756829,0.6244003742377068,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_pool,spectral_entropy,12,0.3353275270718667,0.34027140277127427,0.3181591072999354,0.34994787839500024,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,rhythm_score,12,0.3198726265949921,0.3141870712861419,0.2882453899481334,0.3516957778807005,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,mean_rate_hz,12,21.32980598343743,21.321369171142578,21.276406665974193,21.384194791648124,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,dominant_frequency_hz,12,69.64236111111113,69.63541666666666,69.58333333333333,69.70486111111111,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,synchrony_proxy,12,0.9029196198615762,0.8987060723205407,0.8864401181228458,0.9209263222188586,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,spectral_concentration,12,0.6263338509533141,0.6134542673826218,0.5845378822698775,0.6682385000529596,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_shared,spectral_entropy,12,0.3134850070604847,0.3209828125933806,0.29365253805493313,0.33311927578437867,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,rhythm_score,12,0.34691731466187375,0.36056970680753386,0.31600346013567304,0.37859584157251647,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,mean_rate_hz,12,21.35697351561652,21.36124555269877,21.302047853337395,21.41457769009802,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,dominant_frequency_hz,12,69.58680555555554,69.57291666666667,69.53645833333333,69.640625,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,synchrony_proxy,12,0.9233755545897617,0.9232430656750997,0.90945118241426,0.9368918916831415,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,spectral_concentration,12,0.6598914589525925,0.6784659922122955,0.6186894342432626,0.701427098006631,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,A_sparse,spectral_entropy,12,0.2971521830186248,0.28861005418002605,0.2764988387016476,0.31642479756329617,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,rhythm_score,12,0.16208288518181582,0.16585220016228652,0.13938461361661508,0.18410869234390292,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,mean_rate_hz,12,20.975828190644584,20.958168307940163,20.927121192713575,21.029756933285135,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,dominant_frequency_hz,12,70.02951388888889,70.0,69.99127604166667,70.07986111111111,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,synchrony_proxy,12,0.59645441484948,0.5947737339884043,0.5812958812366965,0.6108924555048968,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,spectral_concentration,12,0.5283935370130671,0.532804471751054,0.4789115112740547,0.5769748114528032,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,shared_random,spectral_entropy,12,0.4535559632091059,0.445001021027565,0.4250272078956995,0.48395169909474334,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,rhythm_score,12,0.3402660417680939,0.33772947763403255,0.3171883716138028,0.3636729411619147,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,mean_rate_hz,12,21.383503423796764,21.383747895558674,21.345999806788235,21.426512996686828,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,dominant_frequency_hz,12,69.5138888888889,69.51041666666666,69.44791666666667,69.57291666666666,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,synchrony_proxy,12,0.9689697478380469,0.9678954494496186,0.9591296456547249,0.9794922338746902,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,spectral_concentration,12,0.6410532000785073,0.6388541739434004,0.6092663071299386,0.6735211480615866,12,0,0,pointwise; descriptive; no cell-wise tests
0.04625,1.2,spectral,spectral_entropy,12,0.3083340916782617,0.30963266237328446,0.293095194424192,0.3234305157352032,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,rhythm_score,12,0.2684094875585287,0.26287667391200853,0.2497411281064463,0.2885231020983257,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,mean_rate_hz,12,21.708989183108013,21.692014932632446,21.672529798083833,21.750473209222157,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,dominant_frequency_hz,12,69.90277777777777,69.90625,69.796875,70.01215277777779,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,silent_fraction,12,0.0,0.0,0.0,0.0,0,0,12,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,synchrony_proxy,12,0.8987084724422959,0.9158960121373336,0.8770161595816414,0.9182427176688281,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,spectral_concentration,12,0.5616075577628281,0.5549321317424377,0.5349392092683248,0.5895481285703782,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_mid,spectral_entropy,12,0.3514265628635056,0.35664413745204604,0.33871698612864654,0.36273213563383455,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,rhythm_score,12,0.327913641024174,0.328894176830848,0.3062145511438656,0.350739691910308,12,0,0,pointwise; descriptive; no cell-wise tests
0.05,0.8,A_pool,mean_rate_hz,12,21.68264986409081,21.69209591547648,21.64591840571827,21.72430328097608,12,0,0,pointwise; descriptive; no cell-wise tests
