graph,task,coupling,readout,method,score,normalized_score,mask_count
formal-06,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.46875,-0.0625,1
formal-06,evidence_accumulation,0.05,state_matched,input_quota_random,0.80078125,0.6015625,1
formal-06,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.49609375,-0.0078125,1
formal-06,evidence_accumulation,0.035,state_matched,unselected_random,0.7529296875,0.505859375,8
formal-06,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.474853515625,-0.05029296875,8
formal-06,evidence_accumulation,0.05,state_matched,unselected_random,0.79833984375,0.5966796875,8
formal-06,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.507080078125,0.01416015625,8
formal-06,evidence_accumulation,0.035,state_matched,group_matched_random,0.7314453125,0.462890625,4
formal-06,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.50341796875,0.0068359375,4
formal-06,evidence_accumulation,0.05,state_matched,group_matched_random,0.79931640625,0.5986328125,4
formal-06,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.4990234375,-0.001953125,4
formal-07,evidence_accumulation,0.035,state_matched,random_search,0.80078125,0.6015625,1
formal-07,evidence_accumulation,0.035,cross_state_readout,random_search,0.509765625,0.01953125,1
formal-07,evidence_accumulation,0.05,state_matched,random_search,0.8046875,0.609375,1
formal-07,evidence_accumulation,0.05,cross_state_readout,random_search,0.517578125,0.03515625,1
formal-07,evidence_accumulation,0.035,state_matched,local_search,0.80078125,0.6015625,1
formal-07,evidence_accumulation,0.035,cross_state_readout,local_search,0.509765625,0.01953125,1
formal-07,evidence_accumulation,0.05,state_matched,local_search,0.8046875,0.609375,1
formal-07,evidence_accumulation,0.05,cross_state_readout,local_search,0.517578125,0.03515625,1
formal-07,evidence_accumulation,0.035,state_matched,population_search,0.80078125,0.6015625,1
formal-07,evidence_accumulation,0.035,cross_state_readout,population_search,0.509765625,0.01953125,1
formal-07,evidence_accumulation,0.05,state_matched,population_search,0.8046875,0.609375,1
formal-07,evidence_accumulation,0.05,cross_state_readout,population_search,0.517578125,0.03515625,1
formal-07,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.80078125,0.6015625,1
formal-07,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.509765625,0.01953125,1
formal-07,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.8046875,0.609375,1
formal-07,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.517578125,0.03515625,1
formal-07,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.75,0.5,1
formal-07,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.44140625,-0.1171875,1
formal-07,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.8125,0.625,1
formal-07,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.478515625,-0.04296875,1
formal-07,evidence_accumulation,0.035,state_matched,high_degree,0.75,0.5,1
formal-07,evidence_accumulation,0.035,cross_state_readout,high_degree,0.46484375,-0.0703125,1
formal-07,evidence_accumulation,0.05,state_matched,high_degree,0.765625,0.53125,1
formal-07,evidence_accumulation,0.05,cross_state_readout,high_degree,0.509765625,0.01953125,1
formal-07,evidence_accumulation,0.035,state_matched,spectral,0.759765625,0.51953125,1
formal-07,evidence_accumulation,0.035,cross_state_readout,spectral,0.4765625,-0.046875,1
formal-07,evidence_accumulation,0.05,state_matched,spectral,0.74609375,0.4921875,1
formal-07,evidence_accumulation,0.05,cross_state_readout,spectral,0.53515625,0.0703125,1
formal-07,evidence_accumulation,0.035,state_matched,input_energy_degree,0.728515625,0.45703125,1
formal-07,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.486328125,-0.02734375,1
formal-07,evidence_accumulation,0.05,state_matched,input_energy_degree,0.736328125,0.47265625,1
formal-07,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.455078125,-0.08984375,1
formal-07,evidence_accumulation,0.035,state_matched,input_quota_random,0.771484375,0.54296875,1
formal-07,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.50390625,0.0078125,1
formal-07,evidence_accumulation,0.05,state_matched,input_quota_random,0.837890625,0.67578125,1
formal-07,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.48046875,-0.0390625,1
formal-07,evidence_accumulation,0.035,state_matched,unselected_random,0.77099609375,0.5419921875,8
formal-07,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.490966796875,-0.01806640625,8
formal-07,evidence_accumulation,0.05,state_matched,unselected_random,0.806640625,0.61328125,8
formal-07,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.50244140625,0.0048828125,8
formal-07,evidence_accumulation,0.035,state_matched,group_matched_random,0.77392578125,0.5478515625,4
formal-07,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.51025390625,0.0205078125,4
formal-07,evidence_accumulation,0.05,state_matched,group_matched_random,0.80810546875,0.6162109375,4
formal-07,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.50439453125,0.0087890625,4
formal-08,evidence_accumulation,0.035,state_matched,random_search,0.748046875,0.49609375,1
formal-08,evidence_accumulation,0.035,cross_state_readout,random_search,0.515625,0.03125,1
formal-08,evidence_accumulation,0.05,state_matched,random_search,0.822265625,0.64453125,1
formal-08,evidence_accumulation,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-08,evidence_accumulation,0.035,state_matched,local_search,0.748046875,0.49609375,1
formal-08,evidence_accumulation,0.035,cross_state_readout,local_search,0.51171875,0.0234375,1
formal-08,evidence_accumulation,0.05,state_matched,local_search,0.76953125,0.5390625,1
formal-08,evidence_accumulation,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-08,evidence_accumulation,0.035,state_matched,population_search,0.75,0.5,1
formal-08,evidence_accumulation,0.035,cross_state_readout,population_search,0.509765625,0.01953125,1
formal-08,evidence_accumulation,0.05,state_matched,population_search,0.80859375,0.6171875,1
formal-08,evidence_accumulation,0.05,cross_state_readout,population_search,0.5,0.0,1
formal-08,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.783203125,0.56640625,1
formal-08,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.50390625,0.0078125,1
formal-08,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.787109375,0.57421875,1
formal-08,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.5,0.0,1
formal-08,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.72265625,0.4453125,1
formal-08,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.51171875,0.0234375,1
formal-08,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.779296875,0.55859375,1
formal-08,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.501953125,0.00390625,1
formal-08,evidence_accumulation,0.035,state_matched,high_degree,0.705078125,0.41015625,1
formal-08,evidence_accumulation,0.035,cross_state_readout,high_degree,0.484375,-0.03125,1
formal-08,evidence_accumulation,0.05,state_matched,high_degree,0.775390625,0.55078125,1
formal-08,evidence_accumulation,0.05,cross_state_readout,high_degree,0.48828125,-0.0234375,1
formal-08,evidence_accumulation,0.035,state_matched,spectral,0.744140625,0.48828125,1
formal-08,evidence_accumulation,0.035,cross_state_readout,spectral,0.494140625,-0.01171875,1
formal-08,evidence_accumulation,0.05,state_matched,spectral,0.779296875,0.55859375,1
formal-08,evidence_accumulation,0.05,cross_state_readout,spectral,0.44140625,-0.1171875,1
formal-08,evidence_accumulation,0.035,state_matched,input_energy_degree,0.71484375,0.4296875,1
formal-08,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.59375,0.1875,1
formal-08,evidence_accumulation,0.05,state_matched,input_energy_degree,0.7421875,0.484375,1
formal-08,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.501953125,0.00390625,1
formal-08,evidence_accumulation,0.035,state_matched,input_quota_random,0.734375,0.46875,1
formal-08,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.455078125,-0.08984375,1
formal-08,evidence_accumulation,0.05,state_matched,input_quota_random,0.796875,0.59375,1
formal-08,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.5,0.0,1
formal-08,evidence_accumulation,0.035,state_matched,unselected_random,0.74951171875,0.4990234375,8
formal-08,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.461669921875,-0.07666015625,8
formal-08,evidence_accumulation,0.05,state_matched,unselected_random,0.786865234375,0.57373046875,8
formal-08,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.50830078125,0.0166015625,8
formal-08,evidence_accumulation,0.035,state_matched,group_matched_random,0.75048828125,0.5009765625,4
formal-08,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.47314453125,-0.0537109375,4
formal-08,evidence_accumulation,0.05,state_matched,group_matched_random,0.77392578125,0.5478515625,4
formal-08,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.5048828125,0.009765625,4
formal-09,evidence_accumulation,0.035,state_matched,random_search,0.78125,0.5625,1
formal-09,evidence_accumulation,0.035,cross_state_readout,random_search,0.490234375,-0.01953125,1
formal-09,evidence_accumulation,0.05,state_matched,random_search,0.79296875,0.5859375,1
formal-09,evidence_accumulation,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-09,evidence_accumulation,0.035,state_matched,local_search,0.765625,0.53125,1
formal-09,evidence_accumulation,0.035,cross_state_readout,local_search,0.404296875,-0.19140625,1
formal-09,evidence_accumulation,0.05,state_matched,local_search,0.775390625,0.55078125,1
formal-09,evidence_accumulation,0.05,cross_state_readout,local_search,0.498046875,-0.00390625,1
formal-09,evidence_accumulation,0.035,state_matched,population_search,0.794921875,0.58984375,1
formal-09,evidence_accumulation,0.035,cross_state_readout,population_search,0.478515625,-0.04296875,1
formal-09,evidence_accumulation,0.05,state_matched,population_search,0.796875,0.59375,1
formal-09,evidence_accumulation,0.05,cross_state_readout,population_search,0.453125,-0.09375,1
formal-09,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.794921875,0.58984375,1
formal-09,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.478515625,-0.04296875,1
formal-09,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.796875,0.59375,1
formal-09,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.453125,-0.09375,1
formal-09,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.701171875,0.40234375,1
formal-09,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.447265625,-0.10546875,1
formal-09,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.80859375,0.6171875,1
formal-09,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.5,0.0,1
formal-09,evidence_accumulation,0.035,state_matched,high_degree,0.77734375,0.5546875,1
formal-09,evidence_accumulation,0.035,cross_state_readout,high_degree,0.501953125,0.00390625,1
formal-09,evidence_accumulation,0.05,state_matched,high_degree,0.8203125,0.640625,1
formal-09,evidence_accumulation,0.05,cross_state_readout,high_degree,0.486328125,-0.02734375,1
formal-09,evidence_accumulation,0.035,state_matched,spectral,0.76171875,0.5234375,1
formal-09,evidence_accumulation,0.035,cross_state_readout,spectral,0.48046875,-0.0390625,1
formal-09,evidence_accumulation,0.05,state_matched,spectral,0.77734375,0.5546875,1
formal-09,evidence_accumulation,0.05,cross_state_readout,spectral,0.498046875,-0.00390625,1
formal-09,evidence_accumulation,0.035,state_matched,input_energy_degree,0.76171875,0.5234375,1
formal-09,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.421875,-0.15625,1
formal-09,evidence_accumulation,0.05,state_matched,input_energy_degree,0.740234375,0.48046875,1
formal-09,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.509765625,0.01953125,1
formal-09,evidence_accumulation,0.035,state_matched,input_quota_random,0.791015625,0.58203125,1
formal-09,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.466796875,-0.06640625,1
formal-09,evidence_accumulation,0.05,state_matched,input_quota_random,0.802734375,0.60546875,1
formal-09,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.46484375,-0.0703125,1
formal-09,evidence_accumulation,0.035,state_matched,unselected_random,0.7490234375,0.498046875,8
formal-09,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.496826171875,-0.00634765625,8
formal-09,evidence_accumulation,0.05,state_matched,unselected_random,0.791259765625,0.58251953125,8
formal-09,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.501953125,0.00390625,8
formal-09,evidence_accumulation,0.035,state_matched,group_matched_random,0.7470703125,0.494140625,4
formal-09,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.50439453125,0.0087890625,4
formal-09,evidence_accumulation,0.05,state_matched,group_matched_random,0.79248046875,0.5849609375,4
formal-09,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.50341796875,0.0068359375,4
formal-10,evidence_accumulation,0.035,state_matched,random_search,0.78515625,0.5703125,1
formal-10,evidence_accumulation,0.035,cross_state_readout,random_search,0.48046875,-0.0390625,1
formal-10,evidence_accumulation,0.05,state_matched,random_search,0.7890625,0.578125,1
formal-10,evidence_accumulation,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-10,evidence_accumulation,0.035,state_matched,local_search,0.783203125,0.56640625,1
formal-10,evidence_accumulation,0.035,cross_state_readout,local_search,0.537109375,0.07421875,1
formal-10,evidence_accumulation,0.05,state_matched,local_search,0.80859375,0.6171875,1
formal-10,evidence_accumulation,0.05,cross_state_readout,local_search,0.501953125,0.00390625,1
formal-10,evidence_accumulation,0.035,state_matched,population_search,0.77734375,0.5546875,1
formal-10,evidence_accumulation,0.035,cross_state_readout,population_search,0.470703125,-0.05859375,1
formal-10,evidence_accumulation,0.05,state_matched,population_search,0.80859375,0.6171875,1
formal-10,evidence_accumulation,0.05,cross_state_readout,population_search,0.5078125,0.015625,1
formal-10,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.78125,0.5625,1
formal-10,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.48828125,-0.0234375,1
formal-10,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.7890625,0.578125,1
formal-10,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.501953125,0.00390625,1
formal-10,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.765625,0.53125,1
formal-10,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.462890625,-0.07421875,1
formal-10,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.7734375,0.546875,1
formal-10,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.525390625,0.05078125,1
formal-10,evidence_accumulation,0.035,state_matched,high_degree,0.73046875,0.4609375,1
formal-10,evidence_accumulation,0.035,cross_state_readout,high_degree,0.49609375,-0.0078125,1
formal-10,evidence_accumulation,0.05,state_matched,high_degree,0.787109375,0.57421875,1
formal-10,evidence_accumulation,0.05,cross_state_readout,high_degree,0.5,0.0,1
formal-10,evidence_accumulation,0.035,state_matched,spectral,0.75,0.5,1
formal-10,evidence_accumulation,0.035,cross_state_readout,spectral,0.48828125,-0.0234375,1
formal-10,evidence_accumulation,0.05,state_matched,spectral,0.759765625,0.51953125,1
formal-10,evidence_accumulation,0.05,cross_state_readout,spectral,0.517578125,0.03515625,1
formal-10,evidence_accumulation,0.035,state_matched,input_energy_degree,0.712890625,0.42578125,1
formal-10,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.498046875,-0.00390625,1
formal-10,evidence_accumulation,0.05,state_matched,input_energy_degree,0.716796875,0.43359375,1
formal-10,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.501953125,0.00390625,1
formal-10,evidence_accumulation,0.035,state_matched,input_quota_random,0.779296875,0.55859375,1
formal-10,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.48046875,-0.0390625,1
formal-10,evidence_accumulation,0.05,state_matched,input_quota_random,0.802734375,0.60546875,1
formal-10,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.5,0.0,1
formal-10,evidence_accumulation,0.035,state_matched,unselected_random,0.76953125,0.5390625,8
formal-10,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.492919921875,-0.01416015625,8
formal-10,evidence_accumulation,0.05,state_matched,unselected_random,0.80078125,0.6015625,8
formal-10,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.505615234375,0.01123046875,8
formal-10,evidence_accumulation,0.035,state_matched,group_matched_random,0.77001953125,0.5400390625,4
formal-10,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.48095703125,-0.0380859375,4
formal-10,evidence_accumulation,0.05,state_matched,group_matched_random,0.798828125,0.59765625,4
formal-10,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.5048828125,0.009765625,4
formal-11,evidence_accumulation,0.035,state_matched,random_search,0.78515625,0.5703125,1
formal-11,evidence_accumulation,0.035,cross_state_readout,random_search,0.49609375,-0.0078125,1
formal-11,evidence_accumulation,0.05,state_matched,random_search,0.802734375,0.60546875,1
formal-11,evidence_accumulation,0.05,cross_state_readout,random_search,0.498046875,-0.00390625,1
formal-11,evidence_accumulation,0.035,state_matched,local_search,0.78515625,0.5703125,1
formal-11,evidence_accumulation,0.035,cross_state_readout,local_search,0.49609375,-0.0078125,1
formal-11,evidence_accumulation,0.05,state_matched,local_search,0.802734375,0.60546875,1
formal-11,evidence_accumulation,0.05,cross_state_readout,local_search,0.498046875,-0.00390625,1
formal-11,evidence_accumulation,0.035,state_matched,population_search,0.78515625,0.5703125,1
formal-11,evidence_accumulation,0.035,cross_state_readout,population_search,0.49609375,-0.0078125,1
formal-11,evidence_accumulation,0.05,state_matched,population_search,0.802734375,0.60546875,1
formal-11,evidence_accumulation,0.05,cross_state_readout,population_search,0.498046875,-0.00390625,1
formal-11,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.78515625,0.5703125,1
formal-11,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.49609375,-0.0078125,1
formal-11,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.802734375,0.60546875,1
formal-11,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.498046875,-0.00390625,1
formal-11,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.7578125,0.515625,1
formal-11,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.4296875,-0.140625,1
formal-11,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.806640625,0.61328125,1
formal-11,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.498046875,-0.00390625,1
formal-11,evidence_accumulation,0.035,state_matched,high_degree,0.7578125,0.515625,1
formal-11,evidence_accumulation,0.035,cross_state_readout,high_degree,0.462890625,-0.07421875,1
formal-11,evidence_accumulation,0.05,state_matched,high_degree,0.80078125,0.6015625,1
formal-11,evidence_accumulation,0.05,cross_state_readout,high_degree,0.486328125,-0.02734375,1
formal-11,evidence_accumulation,0.035,state_matched,spectral,0.779296875,0.55859375,1
formal-11,evidence_accumulation,0.035,cross_state_readout,spectral,0.46484375,-0.0703125,1
formal-11,evidence_accumulation,0.05,state_matched,spectral,0.8125,0.625,1
formal-11,evidence_accumulation,0.05,cross_state_readout,spectral,0.5,0.0,1
formal-11,evidence_accumulation,0.035,state_matched,input_energy_degree,0.71875,0.4375,1
formal-11,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.484375,-0.03125,1
formal-11,evidence_accumulation,0.05,state_matched,input_energy_degree,0.744140625,0.48828125,1
formal-11,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.462890625,-0.07421875,1
formal-11,evidence_accumulation,0.035,state_matched,input_quota_random,0.7421875,0.484375,1
formal-11,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.501953125,0.00390625,1
formal-11,evidence_accumulation,0.05,state_matched,input_quota_random,0.80859375,0.6171875,1
formal-11,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.5546875,0.109375,1
formal-11,evidence_accumulation,0.035,state_matched,unselected_random,0.756591796875,0.51318359375,8
formal-11,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.490966796875,-0.01806640625,8
formal-11,evidence_accumulation,0.05,state_matched,unselected_random,0.775146484375,0.55029296875,8
formal-11,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.515625,0.03125,8
formal-11,evidence_accumulation,0.035,state_matched,group_matched_random,0.76806640625,0.5361328125,4
formal-11,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.46435546875,-0.0712890625,4
formal-11,evidence_accumulation,0.05,state_matched,group_matched_random,0.8056640625,0.611328125,4
formal-11,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.474609375,-0.05078125,4
formal-12,evidence_accumulation,0.035,state_matched,random_search,0.787109375,0.57421875,1
formal-12,evidence_accumulation,0.035,cross_state_readout,random_search,0.48828125,-0.0234375,1
formal-12,evidence_accumulation,0.05,state_matched,random_search,0.814453125,0.62890625,1
formal-12,evidence_accumulation,0.05,cross_state_readout,random_search,0.630859375,0.26171875,1
formal-12,evidence_accumulation,0.035,state_matched,local_search,0.787109375,0.57421875,1
formal-12,evidence_accumulation,0.035,cross_state_readout,local_search,0.48828125,-0.0234375,1
formal-12,evidence_accumulation,0.05,state_matched,local_search,0.814453125,0.62890625,1
formal-12,evidence_accumulation,0.05,cross_state_readout,local_search,0.630859375,0.26171875,1
formal-12,evidence_accumulation,0.035,state_matched,population_search,0.787109375,0.57421875,1
formal-12,evidence_accumulation,0.035,cross_state_readout,population_search,0.48828125,-0.0234375,1
formal-12,evidence_accumulation,0.05,state_matched,population_search,0.814453125,0.62890625,1
formal-12,evidence_accumulation,0.05,cross_state_readout,population_search,0.630859375,0.26171875,1
formal-12,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.787109375,0.57421875,1
formal-12,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.48828125,-0.0234375,1
formal-12,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.814453125,0.62890625,1
formal-12,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.630859375,0.26171875,1
formal-12,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.79296875,0.5859375,1
formal-12,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.494140625,-0.01171875,1
formal-12,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.802734375,0.60546875,1
formal-12,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.478515625,-0.04296875,1
formal-12,evidence_accumulation,0.035,state_matched,high_degree,0.7734375,0.546875,1
formal-12,evidence_accumulation,0.035,cross_state_readout,high_degree,0.47265625,-0.0546875,1
formal-12,evidence_accumulation,0.05,state_matched,high_degree,0.78515625,0.5703125,1
formal-12,evidence_accumulation,0.05,cross_state_readout,high_degree,0.509765625,0.01953125,1
formal-12,evidence_accumulation,0.035,state_matched,spectral,0.744140625,0.48828125,1
formal-12,evidence_accumulation,0.035,cross_state_readout,spectral,0.4453125,-0.109375,1
formal-12,evidence_accumulation,0.05,state_matched,spectral,0.78515625,0.5703125,1
formal-12,evidence_accumulation,0.05,cross_state_readout,spectral,0.5,0.0,1
formal-12,evidence_accumulation,0.035,state_matched,input_energy_degree,0.765625,0.53125,1
formal-12,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.4296875,-0.140625,1
formal-12,evidence_accumulation,0.05,state_matched,input_energy_degree,0.732421875,0.46484375,1
formal-12,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.5,0.0,1
formal-12,evidence_accumulation,0.035,state_matched,input_quota_random,0.765625,0.53125,1
formal-12,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.396484375,-0.20703125,1
formal-12,evidence_accumulation,0.05,state_matched,input_quota_random,0.796875,0.59375,1
formal-12,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.5,0.0,1
formal-12,evidence_accumulation,0.035,state_matched,unselected_random,0.781494140625,0.56298828125,8
formal-12,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.504638671875,0.00927734375,8
formal-12,evidence_accumulation,0.05,state_matched,unselected_random,0.797119140625,0.59423828125,8
formal-12,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.515380859375,0.03076171875,8
formal-12,evidence_accumulation,0.035,state_matched,group_matched_random,0.76513671875,0.5302734375,4
formal-12,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.47216796875,-0.0556640625,4
formal-12,evidence_accumulation,0.05,state_matched,group_matched_random,0.78369140625,0.5673828125,4
formal-12,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.5146484375,0.029296875,4
formal-01,context_recall,0.035,state_matched,random_search,0.83203125,0.6640625,1
formal-01,context_recall,0.035,cross_state_readout,random_search,0.41015625,-0.1796875,1
formal-01,context_recall,0.05,state_matched,random_search,0.888671875,0.77734375,1
formal-01,context_recall,0.05,cross_state_readout,random_search,0.419921875,-0.16015625,1
formal-01,context_recall,0.035,state_matched,local_search,0.80859375,0.6171875,1
formal-01,context_recall,0.035,cross_state_readout,local_search,0.404296875,-0.19140625,1
formal-01,context_recall,0.05,state_matched,local_search,0.896484375,0.79296875,1
formal-01,context_recall,0.05,cross_state_readout,local_search,0.49609375,-0.0078125,1
formal-01,context_recall,0.035,state_matched,population_search,0.833984375,0.66796875,1
formal-01,context_recall,0.035,cross_state_readout,population_search,0.396484375,-0.20703125,1
formal-01,context_recall,0.05,state_matched,population_search,0.9296875,0.859375,1
formal-01,context_recall,0.05,cross_state_readout,population_search,0.4609375,-0.078125,1
formal-01,context_recall,0.035,state_matched,specialist_pool_0.035,0.833984375,0.66796875,1
formal-01,context_recall,0.035,cross_state_readout,specialist_pool_0.035,0.396484375,-0.20703125,1
formal-01,context_recall,0.05,state_matched,specialist_pool_0.035,0.9296875,0.859375,1
formal-01,context_recall,0.05,cross_state_readout,specialist_pool_0.035,0.4609375,-0.078125,1
formal-01,context_recall,0.035,state_matched,specialist_pool_0.05,0.771484375,0.54296875,1
formal-01,context_recall,0.035,cross_state_readout,specialist_pool_0.05,0.541015625,0.08203125,1
formal-01,context_recall,0.05,state_matched,specialist_pool_0.05,0.89453125,0.7890625,1
formal-01,context_recall,0.05,cross_state_readout,specialist_pool_0.05,0.46484375,-0.0703125,1
formal-01,context_recall,0.035,state_matched,high_degree,0.806640625,0.61328125,1
formal-01,context_recall,0.035,cross_state_readout,high_degree,0.490234375,-0.01953125,1
formal-01,context_recall,0.05,state_matched,high_degree,0.859375,0.71875,1
formal-01,context_recall,0.05,cross_state_readout,high_degree,0.3203125,-0.359375,1
formal-01,context_recall,0.035,state_matched,spectral,0.845703125,0.69140625,1
formal-01,context_recall,0.035,cross_state_readout,spectral,0.4765625,-0.046875,1
formal-01,context_recall,0.05,state_matched,spectral,0.857421875,0.71484375,1
formal-01,context_recall,0.05,cross_state_readout,spectral,0.490234375,-0.01953125,1
formal-01,context_recall,0.035,state_matched,input_energy_degree,0.798828125,0.59765625,1
formal-01,context_recall,0.035,cross_state_readout,input_energy_degree,0.521484375,0.04296875,1
formal-01,context_recall,0.05,state_matched,input_energy_degree,0.87109375,0.7421875,1
formal-01,context_recall,0.05,cross_state_readout,input_energy_degree,0.494140625,-0.01171875,1
formal-01,context_recall,0.035,state_matched,input_quota_random,0.873046875,0.74609375,1
formal-01,context_recall,0.035,cross_state_readout,input_quota_random,0.478515625,-0.04296875,1
formal-01,context_recall,0.05,state_matched,input_quota_random,0.875,0.75,1
formal-01,context_recall,0.05,cross_state_readout,input_quota_random,0.568359375,0.13671875,1
formal-01,context_recall,0.035,state_matched,unselected_random,0.8251953125,0.650390625,8
formal-01,context_recall,0.035,cross_state_readout,unselected_random,0.487060546875,-0.02587890625,8
